Actuals,Predictions
4.478348975034654,7.2805215495579425
3.9254791494106924,7.327518793939003
3.896083522806338,7.577126004226641
3.9367320296173176,7.451237351927864
4.050676076176253,7.579773056495293
3.6903759406519394,7.636410658305956
3.7216101207695367,7.551740098757986
3.6268583510075056,7.520465569289361
3.2301176212882483,7.324618888070376
3.2390571983374614,7.247575030864459
2.7599398612041823,6.938859070838338
3.0363864293766274,6.8673298835366205
3.3118580396374075,6.751322894693471
3.1057517817486033,6.239617020559996
2.9633575248754562,5.974449247729605
3.006382124744697,5.868049653779247
2.9500140391710286,5.552026384257706
2.9782885140459645,5.373147734380244
3.1467173450517443,5.458388670533481
3.0973665114149056,5.470158426106611
3.117916922678263,5.4813778009251415
3.1009879086303687,5.3583406166083085
3.000696395669054,5.182829486587109
3.1312917283833492,5.040331306331958
3.2411332630950342,4.674370199611093
3.0886073031849524,4.203636982599299
3.060859495404469,4.135912511402868
3.4589619214186764,4.148032320076682
3.603264263014912,4.233940020405792
4.055069112569138,4.020753284436883
4.394596621365777,4.098777684993325
4.362225809620412,3.994532515098389
4.477390855102326,3.6637206773498
4.736660532731167,3.7196561705799436
4.946349238703331,3.2879442152966
5.262141131529189,3.5318348016855774
5.848911784587639,3.7840064025895015
5.936178643036312,3.7022763821629416
6.096715376130245,3.613423125831085
5.9851384725252,3.685776425596615
5.930249778985599,3.676096891805378
5.918145222978934,3.674615593227953
5.829872317467481,3.80222233950674
5.576034653623537,3.7155318283208922
5.5756897644436645,3.7409242198285604
5.465423174175921,3.7207652505098983
5.470111842090266,3.6030689127666915
5.548144603980418,3.7351041475275513
5.5061757598303,3.867443902908693
5.128685157432393,3.690562516957216
5.049083758661008,3.7170619978445614
5.051521218550395,4.047308802675346
5.113253785726742,4.186093388191715
5.16516286409942,4.6002883562271
5.188150116989281,4.858236304789165
5.1916931614683,4.814693052522805
5.32441033591765,4.922821698576399
5.30639026790758,5.081942318081462
5.07347196597742,5.269920271986526
5.170095874966443,5.487280644253611
5.1545580574636,5.9386712527752605
5.17812210758825,6.028101621694281
5.171218567507894,6.178812695779534
5.223619691430037,6.078445420964909
5.3481286158881005,6.015185475247096
5.2990492795623565,6.010067643709562
5.0701134940694494,5.904361920913659
5.137376844842053,5.689688112091131
5.22466784064181,5.683312222010443
5.222595492364986,5.560826243063607
5.119304401431499,5.621006832225384
5.217771877792204,5.67262036482429
5.255759666405361,5.622020361062095
5.364524429363084,5.323817659650186
5.204613080614478,5.271839847017993
5.30028792587165,5.1376463913058235
5.150332584917288,5.238688904496241
5.052896621443972,5.23181851542798
5.122508727615976,5.320918374162289
5.130043765254117,5.336390037069311
5.108189206809681,5.462322075452469
4.90373019908584,5.429517339985786
4.380452721551185,5.2998231830717515
4.53895180358097,5.389558943571591
4.5624567121319055,5.348835019191382
4.468076708740643,5.404681069717663
4.451071532583581,5.423084017820878
4.621200847876021,5.469124809604644
4.430948484652052,5.64003894444572
4.520696349871862,5.624338050834988
4.603882512160371,5.460117008741449
4.793360243054134,5.519387373058318
4.679579888049453,5.590123248664325
4.969627883664377,5.6072155497603084
4.712045436445894,5.572453186621336
4.846225331721494,5.676503954454496
5.184079564190768,5.733035967853439
5.314321045740083,5.744066576110923
5.6058271783526,5.62718565216005
5.721638839425383,5.7064725881201115
5.882802032318587,5.652184221613705
5.687879762791498,5.569238750800189
5.4832965304907235,5.642300998554033
5.8632916686569905,5.620667156903708
6.165957274503015,5.520597057282245
6.289544038191826,5.328243998061977
6.1551343288688996,5.004626217476582
6.362084998621532,5.035465319344517
6.108017903381288,5.068252996342897
5.745272518524688,5.001813194852419
4.82749238681723,5.023800106282805
4.849989249231193,5.207619347854393
4.290438062789706,5.119224807005191
3.7973904136986354,5.171162822317687
3.491354521385634,5.252007669876921
3.5313541707494673,5.421578953565661
3.4980002340521015,5.307165700681967
3.2503491647297906,5.523173409500869
2.3380390079846505,5.401735270894588
1.9332192997213444,5.441688362682317
1.7131070433251803,5.785453012910873
1.6582630462562717,5.871169223904939
1.737635796919084,6.177724438604624
1.7378265115537206,6.241444564153448
1.830576511823111,6.398818526412451
1.7538471497543484,6.258719700977001
1.7224725480541467,6.158679967551255
1.636664488010919,6.480107684066677
1.5818580407074234,6.653176611881487
1.575833042969056,6.719110560122801
1.3993182316577844,6.586591945255771
1.300660114461927,6.725055406399114
1.114262595540939,6.448252822896624
1.0039766512181534,6.049766413208593
0.9869527676948496,5.312704989821894
1.008631789649729,5.22578547306007
0.9207457678136864,4.850895175654657
0.9127967094878053,4.4484888455699085
0.8765158047029832,4.202670086355806
0.6025870887121275,4.146631122589958
0.7236833810872232,4.07274388937828
0.7640278292791894,3.8517207792848764
0.6820242245911158,3.1949040052688713
0.750745455277136,2.687270602436789
0.8183328617506397,2.455200041332007
0.6760192410240541,2.365303030135605
0.6976433645381211,2.441905549548142
0.7319545600278046,2.555403966111021
0.7398462666898783,2.752374690854623
0.9113463343402511,2.7714237651033793
1.072876826166686,2.7721457710294293
1.3149549978266295,2.675489700523228
1.4504439535349563,2.676812971956099
1.5269884218566432,2.584157740846874
1.704419236507316,2.454901359857961
1.889263342639391,2.3670833232748185
2.129365431484897,2.1454532632354044
2.176933908673051,2.0662338458834837
2.4333480266874314,1.9951647203049714
2.7274031478054352,2.063341845454883
2.8229645656222266,1.8931166000851463
2.9008037310504853,1.84244912362451
2.9314668632727248,1.7551794342460725
3.1394829237484596,1.5148236871164256
3.405363280550229,1.6310241011701994
3.5194888629158774,1.7131706349202476
3.5500348747798753,1.611489662519154
3.9227509272515984,1.7296029385444813
4.057182446895372,1.8305576986840646
4.109368937534272,1.7554343819159595
4.441524906373297,1.7713047246854512
4.569033350608588,1.7915428648817437
4.6662735761776934,1.910291466267771
4.746268665806784,1.9834052386806145
4.883071465508752,2.1459636515133695
4.968069011849181,2.460214685184458
5.079478635405379,2.4556510704003207
5.0976369004179976,2.55169877909734
4.838196484401887,2.6641374944154483
5.119447483200695,2.8012291479831988
5.121624004366656,3.013826283851453
4.9458456051949025,3.0272764425285557
5.0750563588099515,3.276177356226789
5.162605022465513,3.4897905107568143
5.062372311594467,3.630422476166976
4.8824943672339085,3.6447779522552284
4.828602312008247,3.6389745366346054
4.7482182860337785,3.7993077119926344
5.008307344438251,4.0193144317389145
4.137885961168864,4.066156193608257
3.7685107958419737,4.06352739717843
3.999039717141771,4.178599716946584
3.1739682181686373,4.388531233629557
3.1691927685517833,4.501423794262147
1.763899584191845,4.7446732541940255
1.7786125655597347,4.809797957340338
1.159249757282741,4.844746008014149
1.3708943918517733,4.900235532076785
1.9176185065526974,5.0077510218992405
1.8621716688966992,5.152106384494146
1.689729011424554,5.238541061773037
1.741427669972279,5.21047555828395
