execution_date,forecast_date,horizon,prediction,actual
1956-06-01,1956-07-01,1,0.5962082154577233,0.7023544718156527
1956-06-01,1956-08-01,2,0.4923926217422142,0.5254170323285078
1956-06-01,1956-09-01,3,0.33562715946305566,0.2325334429074061
1956-06-01,1956-10-01,4,0.14681351860737568,0.23613778856188142
1956-06-01,1956-11-01,5,-0.05377012575297346,0.24500838536730712
1956-06-01,1956-12-01,6,-0.2583886088828282,0.03304109461421245
1956-06-01,1957-01-01,7,-0.4657990416539409,0.23598477585671174
1956-06-01,1957-02-01,8,-0.6722465278526044,0.045080027864583386
1956-06-01,1957-03-01,9,-0.8776252269846597,0.12072824855185607
1956-06-01,1957-04-01,10,-1.0765938182443047,0.15982447370108177
1956-06-01,1957-05-01,11,-1.273091877111805,0.34983592747952735
1956-06-01,1957-06-01,12,-1.4713907999932074,0.36444707007124705
1956-06-01,1957-07-01,13,-1.8427161320451468,0.4452618716409972
1956-06-01,1957-08-01,14,-1.969243047321112,0.14275069594796091
1956-06-01,1957-09-01,15,-2.0293375490599566,-0.006403375765984848
1956-06-01,1957-10-01,16,-2.053198750474468,0.10391952454915004
1956-06-01,1957-11-01,17,-2.0615055558002826,0.3222377985109037
1956-06-01,1957-12-01,18,-2.062671793568778,0.10828729629724432
1956-06-01,1958-01-01,19,-2.0606446619494627,0.7703198927409272
1956-06-01,1958-02-01,20,-2.0571951266978714,1.8111421911724148
1956-06-01,1958-03-01,21,-2.053128276757495,2.0013707177196114
1956-06-01,1958-04-01,22,-2.0488084849355297,2.3593603713101174
1956-06-01,1958-05-01,23,-2.0444007730764904,2.622741925712237
1956-06-01,1958-06-01,24,-2.039979780771439,2.8733238624860844
1956-06-01,1958-07-01,25,-2.0355792162975073,2.7523434236819764
1956-06-01,1958-08-01,26,-2.0312142551426575,1.9266004491920203
1956-06-01,1958-09-01,27,-2.0268916864867843,1.3162605382034656
1956-06-01,1958-10-01,28,-2.0226145064357097,1.1197472864495566
1956-06-01,1958-11-01,29,-2.0183839959372154,1.1027375800623678
1956-06-01,1958-12-01,30,-2.0142006598606756,1.0458208999836223
1956-06-01,1959-01-01,31,-2.0100646508324886,1.1688699889636134
1956-06-01,1959-02-01,32,-2.005975960186081,0.9437461887136072
1956-06-01,1959-03-01,33,-2.0019345037943093,0.8662037699641687
1956-06-01,1959-04-01,34,-1.9979401605459182,0.9082621674994587
1956-06-01,1959-05-01,35,-1.993992789545426,0.9866880559688331
1956-06-01,1959-06-01,36,-1.990092237789901,0.6835792376774684
1956-06-01,1959-07-01,37,-1.9862383436061122,0.4689675740886299
1956-06-01,1959-08-01,38,-1.982430938214585,0.40782458050047565
1956-06-01,1959-09-01,39,-1.9786698464750092,-0.10946504003338978
1956-06-01,1959-10-01,40,-1.9749548872793605,-0.11625548274399825
1956-06-01,1959-11-01,41,-1.9712858737968266,-0.19385385920888668
1956-06-01,1959-12-01,42,-1.9676626136582342,-0.4540055792259495
1956-06-01,1960-01-01,43,-1.9640849091168886,-0.20907004218753789
1956-06-01,1960-02-01,44,-1.9605525572006468,0.005179668789648345
1956-06-01,1960-03-01,45,-1.9570653498607475,0.6069202627392829
1956-06-01,1960-04-01,46,-1.9536230741191731,0.6720938133493178
1956-06-01,1960-05-01,47,-1.950225512214917,0.5634734154965124
1956-06-01,1960-06-01,48,-1.9468724417489884,1.5076634642255633
1956-06-01,1960-07-01,49,-1.9435636358279194,1.4303692050515546
1956-06-01,1960-08-01,50,-1.9402988632055842,1.562138730591488
1956-06-01,1960-09-01,51,-1.9370778884231459,1.3594186465433824
1956-06-01,1960-10-01,52,-1.9339004719470185,1.601838233219008
1956-06-01,1960-11-01,53,-1.930766370304806,1.5761749429722458
1956-06-01,1960-12-01,54,-1.9276753362191503,1.7383695232807435
1956-06-01,1961-01-01,55,-1.9246271187394801,1.8032599805316876
1956-06-01,1961-02-01,56,-1.9216214633716633,1.4852331647022203
1956-06-01,1961-03-01,57,-1.9186581122055686,1.5186008479167334
1956-06-01,1961-04-01,58,-1.9157368040405287,1.6236650464154208
1956-06-01,1961-05-01,59,-1.9128572745087677,1.5439254962354028
1956-06-01,1961-06-01,60,-1.9100192561967286,1.5215720696989026
1956-07-01,1956-08-01,1,0.6788978202905507,0.5254170323285078
1956-07-01,1956-09-01,2,0.670081951755148,0.2325334429074061
1956-07-01,1956-10-01,3,0.667403922384294,0.23613778856188142
1956-07-01,1956-11-01,4,0.6670523861609596,0.24500838536730712
1956-07-01,1956-12-01,5,0.6657333282597064,0.03304109461421245
1956-07-01,1957-01-01,6,0.6637094971186142,0.23598477585671174
1956-07-01,1957-02-01,7,0.6645742320273642,0.045080027864583386
1956-07-01,1957-03-01,8,0.6685158962337974,0.12072824855185607
1956-07-01,1957-04-01,9,0.6772711108711235,0.15982447370108177
1956-07-01,1957-05-01,10,0.6892901452815741,0.34983592747952735
1956-07-01,1957-06-01,11,0.7032468543213923,0.36444707007124705
1956-07-01,1957-07-01,12,0.7150002793638065,0.4452618716409972
1956-07-01,1957-08-01,13,0.7142480152520815,0.14275069594796091
1956-07-01,1957-09-01,14,0.7165326706598505,-0.006403375765984848
1956-07-01,1957-10-01,15,0.7200784378064945,0.10391952454915004
1956-07-01,1957-11-01,16,0.7242889006344511,0.3222377985109037
1956-07-01,1957-12-01,17,0.7288297182868009,0.10828729629724432
1956-07-01,1958-01-01,18,0.7335216101887202,0.7703198927409272
1956-07-01,1958-02-01,19,0.738268481613308,1.8111421911724148
1956-07-01,1958-03-01,20,0.7430190420482878,2.0013707177196114
1956-07-01,1958-04-01,21,0.747746061520429,2.3593603713101174
1956-07-01,1958-05-01,22,0.7524351920320489,2.622741925712237
1956-07-01,1958-06-01,23,0.7570789576279944,2.8733238624860844
1956-07-01,1958-07-01,24,0.7616735326301209,2.7523434236819764
1956-07-01,1958-08-01,25,0.766217020586003,1.9266004491920203
1956-07-01,1958-09-01,26,0.770708538818488,1.3162605382034656
1956-07-01,1958-10-01,27,0.7751477340368074,1.1197472864495566
1956-07-01,1958-11-01,28,0.7795345276939347,1.1027375800623678
1956-07-01,1958-12-01,29,0.7838689832023225,1.0458208999836223
1956-07-01,1959-01-01,30,0.7881512373967645,1.1688699889636134
1956-07-01,1959-02-01,31,0.792381465615555,0.9437461887136072
1956-07-01,1959-03-01,32,0.7965598642045837,0.8662037699641687
1956-07-01,1959-04-01,33,0.8006866419389096,0.9082621674994587
1956-07-01,1959-05-01,34,0.8047620159331867,0.9866880559688331
1956-07-01,1959-06-01,35,0.808786209760519,0.6835792376774684
1956-07-01,1959-07-01,36,0.8127594526225821,0.4689675740886299
1956-07-01,1959-08-01,37,0.8166819789953694,0.40782458050047565
1956-07-01,1959-09-01,38,0.8205540284721562,-0.10946504003338978
1956-07-01,1959-10-01,39,0.8243758456746575,-0.11625548274399825
1956-07-01,1959-11-01,40,0.8281476801765497,-0.19385385920888668
1956-07-01,1959-12-01,41,0.8318697864183022,-0.4540055792259495
1956-07-01,1960-01-01,42,0.835542423607756,-0.20907004218753789
