ExecutionDate,ForecastDate,Horizon,RMSE_Row
1989-12-01,1994-06-01,54,1.542751593024887
1989-12-01,1994-07-01,55,1.4155196666706562
1989-12-01,1994-08-01,56,1.1446569335219676
1989-12-01,1994-09-01,57,0.9238319430594135
1989-12-01,1994-10-01,58,0.5973442121982302
1989-12-01,1994-11-01,59,0.0003025381450267872
1989-12-01,1994-12-01,60,0.0968254914192741
1989-10-01,1989-11-01,1,0.1247273344156623
1989-10-01,1989-12-01,2,0.04109254617610869
1989-10-01,1990-01-01,3,0.2463614127432594
1989-10-01,1990-02-01,4,0.3126939228536205
1989-10-01,1990-03-01,5,0.4261687419826474
1989-10-01,1990-04-01,6,0.553971530021049
1989-10-01,1990-05-01,7,0.564395146519713
1989-10-01,1990-06-01,8,0.5756914224620218
1989-10-01,1990-07-01,9,0.393086915838734
1989-10-01,1990-08-01,10,0.4091259502323119
1989-10-01,1990-09-01,11,0.2107575788184608
1989-10-01,1990-10-01,12,0.22702036346028898
1989-10-01,1990-11-01,13,0.21124767194416094
1989-10-01,1990-12-01,14,0.3728590161332743
1990-07-01,1990-08-01,1,0.014154889638633428
1990-07-01,1990-09-01,2,0.23765901839097303
1990-07-01,1990-10-01,3,0.24143392317236945
1990-07-01,1990-11-01,4,0.277474129949864
1990-07-01,1990-12-01,5,0.8811354077331881
1990-07-01,1991-01-01,6,1.1349676117214278
1990-07-01,1991-02-01,7,1.241939137671121
1990-07-01,1991-03-01,8,1.5613925623739133
1990-07-01,1991-04-01,9,1.7392253698566922
1990-07-01,1991-05-01,10,1.614069823117978
1990-07-01,1991-06-01,11,1.5792081588291351
1990-07-01,1991-07-01,12,1.5922869500694672
1990-07-01,1991-08-01,13,1.725819523818772
1990-07-01,1991-09-01,14,1.9003726207220781
1990-07-01,1991-10-01,15,2.1220229251416853
1990-07-01,1991-11-01,16,2.5386408009406933
1990-07-01,1991-12-01,17,3.038776103474356
1990-07-01,1992-01-01,18,3.0184967358205257
1990-07-01,1992-02-01,19,2.9310926210207935
1990-07-01,1992-03-01,20,2.7731790026787326
1990-07-01,1992-04-01,21,3.092168710049935
1990-07-01,1992-05-01,22,3.0221624918816383
1990-07-01,1992-06-01,23,3.080565696526518
1990-07-01,1992-07-01,24,3.4432719655345947
1990-07-01,1992-08-01,25,3.402507938807727
1990-07-01,1992-09-01,26,3.851911759120766
1990-07-01,1992-10-01,27,3.5477682969051716
1990-07-01,1992-11-01,28,3.2465266385154723
1990-07-01,1992-12-01,29,3.428704227283517
1990-07-01,1993-01-01,30,3.54718616718276
1990-07-01,1993-02-01,31,3.480276468089563
1990-07-01,1993-03-01,32,3.5127968479197165
1990-07-01,1993-04-01,33,3.460721581804694
1990-07-01,1993-05-01,34,3.268547773809149
1990-07-01,1993-06-01,35,3.2942177549604286
1990-07-01,1993-07-01,36,3.250058366692503
1990-07-01,1993-08-01,37,3.2434574996423877
1990-07-01,1993-09-01,38,3.3203049445957995
1990-07-01,1993-10-01,39,3.166357596867482
1990-07-01,1993-11-01,40,3.0332618874412445
1990-07-01,1993-12-01,41,3.162636871107596
1990-07-01,1994-01-01,42,3.167274098378005
1990-07-01,1994-02-01,43,2.7461182296594884
1990-07-01,1994-03-01,44,2.5788352442752394
1990-07-01,1994-04-01,45,2.1041371855397797
1990-07-01,1994-05-01,46,1.7418175652320098
1990-07-01,1994-06-01,47,1.7515101037521585
1990-07-01,1994-07-01,48,1.6137924891944238
1990-07-01,1994-08-01,49,1.3321069830833956
1990-07-01,1994-09-01,50,1.1001494393350848
1990-07-01,1994-10-01,51,0.7622452041720393
1990-07-01,1994-11-01,52,0.15352750249128722
1990-07-01,1994-12-01,53,0.04448701794677756
1990-07-01,1995-01-01,54,0.1365070076323427
1990-07-01,1995-02-01,55,0.044129032696469395
1990-07-01,1995-03-01,56,0.0072361295454062
1990-07-01,1995-04-01,57,0.011976841405021865
1990-07-01,1995-05-01,58,0.06055118494333289
1990-07-01,1995-06-01,59,0.2996965849257718
1990-07-01,1995-07-01,60,0.28635629704342147
1990-03-01,1990-04-01,1,0.1046218773895582
1990-03-01,1990-05-01,2,0.09330558254548471
1990-03-01,1990-06-01,3,0.08565067700562778
1990-03-01,1990-07-01,4,0.11244073532779186
1990-03-01,1990-08-01,5,0.10667261821411955
1990-03-01,1990-09-01,6,0.3101240889416168
1990-03-01,1990-10-01,7,0.29343363191633465
1990-03-01,1990-11-01,8,0.30849009125847804
1990-03-01,1990-12-01,9,0.8905853681361355
1990-03-01,1991-01-01,10,1.1238069114734337
1990-03-01,1991-02-01,11,1.2115394370430304
1990-03-01,1991-03-01,12,1.5125970738522545
1990-03-01,1991-04-01,13,1.6752618165846007
1990-03-01,1991-05-01,14,1.538073641706199
1990-03-01,1991-06-01,15,1.4954786731614602
1990-03-01,1991-07-01,16,1.5053625161816067
1990-03-01,1991-08-01,17,1.6379180055361973
1990-03-01,1991-09-01,18,1.8135946814081478
1990-03-01,1991-10-01,19,2.038357865132273
1990-03-01,1991-11-01,20,2.459972108335803
1990-03-01,1991-12-01,21,2.9668867323171297
1990-03-01,1992-01-01,22,2.952477173717789
1990-03-01,1992-02-01,23,2.870076612802009
1990-03-01,1992-03-01,24,2.7163413560184857
1990-03-01,1992-04-01,25,3.0387232138340434
1990-03-01,1992-05-01,26,2.9713599415266057
1990-03-01,1992-06-01,27,3.0316920207587725
1990-03-01,1992-07-01,28,3.395646449417545
1990-03-01,1992-08-01,29,3.355481538071787
1990-03-01,1992-09-01,30,3.804865501105023
1990-03-01,1992-10-01,31,3.50011176365988
1990-03-01,1992-11-01,32,3.197696527842774
1990-03-01,1992-12-01,33,3.3781629877103434
1990-03-01,1993-01-01,34,3.4952799901753346
1990-03-01,1993-02-01,35,3.4273294164209696
1990-03-01,1993-03-01,36,3.4591120006884317
1990-03-01,1993-04-01,37,3.4065821229166704
1990-03-01,1993-05-01,38,3.214218026695275
1990-03-01,1993-06-01,39,3.2399441661653605
1990-03-01,1993-07-01,40,3.196070440841643
1990-03-01,1993-08-01,41,3.1899686881709344
1990-03-01,1993-09-01,42,3.2675134905069494
1990-03-01,1993-10-01,43,3.114447337675747
1990-03-01,1993-11-01,44,2.9824030183511914
1990-03-01,1993-12-01,45,3.112986670377823
1990-03-01,1994-01-01,46,3.119527470606976
1990-03-01,1994-02-01,47,2.70092722019534
1990-03-01,1994-03-01,48,2.5368112533627323
1990-03-01,1994-04-01,49,2.065853072981912
1990-03-01,1994-05-01,50,1.7078096509327558
1990-03-01,1994-06-01,51,1.7222800692442322
1990-03-01,1994-07-01,52,1.5898091850062102
1990-03-01,1994-08-01,53,1.3138081465616747
1990-03-01,1994-09-01,54,1.087943327314246
1990-03-01,1994-10-01,55,0.7565121446656411
1990-03-01,1994-11-01,56,0.15462136937745363
1990-03-01,1994-12-01,57,0.05273663242457349
1990-06-01,1990-07-01,1,0.185033077615401
1990-06-01,1990-08-01,2,0.1686796879961383
1990-06-01,1990-09-01,3,0.3639288449595881
1990-06-01,1990-10-01,4,0.3413629619756007
1990-06-01,1990-11-01,5,0.3530377357443255
1990-06-01,1990-12-01,6,0.9345505525153541
1990-06-01,1991-01-01,7,1.167733359448837
1990-06-01,1991-02-01,8,1.2564100169527235
1990-06-01,1991-03-01,9,1.5603049419903439
1990-06-01,1991-04-01,10,1.7265472033746088
1990-06-01,1991-05-01,11,1.5948858171095637
1990-06-01,1991-06-01,12,1.5599983604783434
1990-06-01,1991-07-01,13,1.5749343243172138
1990-06-01,1991-08-01,14,1.710021431955763
1990-06-01,1991-09-01,15,1.885837539633159
1990-06-01,1991-10-01,16,2.1084700296107437
1990-06-01,1991-11-01,17,2.5257995613899826
1990-06-01,1991-12-01,18,3.0263858986089835
1990-06-01,1992-01-01,19,3.0066536159332515
1990-06-01,1992-02-01,20,2.9198926112704866
1990-06-01,1992-03-01,21,2.762717894880195
1990-06-01,1992-04-01,22,3.0825418746779145
1990-06-01,1992-05-01,23,3.013464708814542
1990-06-01,1992-06-01,24,3.0728910031510313
1990-06-01,1992-07-01,25,3.4367135209222806
1990-06-01,1992-08-01,26,3.3971579027590306
1990-06-01,1992-09-01,27,3.8478611849510957
1990-06-01,1992-10-01,28,3.5451070369220674
1990-06-01,1992-11-01,29,3.2453432612056567
1990-06-01,1992-12-01,30,3.429085945294119
1990-06-01,1993-01-01,31,3.5490574275373135
1990-06-01,1993-02-01,32,3.4835652164182966
1990-06-01,1993-03-01,33,3.5174343793219576
1990-06-01,1993-04-01,34,3.466642397798068
1990-06-01,1993-05-01,35,3.275689445126999
1990-06-01,1993-06-01,36,3.3025207899676947
1990-06-01,1993-07-01,37,3.259466085198836
1990-06-01,1993-08-01,38,3.2539159118994934
1990-06-01,1993-09-01,39,3.3317626352739897
1990-06-01,1993-10-01,40,3.1787656138140923
1990-06-01,1993-11-01,41,3.046573635030996
1990-06-01,1993-12-01,42,3.1768080080021663
1990-06-01,1994-01-01,43,3.182250987260499
1990-06-01,1994-02-01,44,2.7618496589736483
1990-06-01,1994-03-01,45,2.5952723402782296
1990-06-01,1994-04-01,46,2.1212333269079515
1990-06-01,1994-05-01,47,1.759528300181323
1990-06-01,1994-06-01,48,1.76979306963264
1990-06-01,1994-07-01,49,1.632607334516023
1990-06-01,1994-08-01,50,1.3514152919289204
