execution_date,mse,r_squared,rmse
1989-10-01,0.13683510587386266,0.12781858845489102,0.36991229484009136
1989-11-01,4.130016739897033,-0.3067789204107003,2.032244261868399
1989-12-01,4.407438284330741,-0.45367548225803866,2.099389979096485
1990-01-01,5.22009435412845,-0.7962850107243666,2.2847525805059177
1990-02-01,5.61735242288695,-1.0272759386504045,2.370095445944519
1990-03-01,5.805279892601423,-1.2155377443362747,2.4094148444386705
1990-04-01,6.514161187736855,-1.6574424277536393,2.5522854831967474
1990-05-01,5.924525771219337,-1.6444543588980283,2.4340348746925007
1990-06-01,5.735231145557156,-1.7706117952444935,2.394834262648912
1990-07-01,5.7237641025369275,-1.974240280691208,2.392438944369726
1990-08-01,5.74056279108336,-2.2285595982112025,2.395947159493164
1990-09-01,5.625769251017047,-2.398974481480762,2.371870411935915
1990-10-01,5.778294063373076,-2.760748398625647,2.403808241805714
1990-11-01,5.549962607217485,-2.9050661308778976,2.355835861688476
1990-12-01,4.214302593705217,-2.127974338056593,2.0528766630524147
1991-01-01,3.16608157710314,-1.452818458734781,1.779348638435745
1991-02-01,2.867373560940491,-1.3071676205783898,1.6933320882037555
1991-03-01,2.152544933719106,-0.770691080782143,1.4671553884027098
1991-04-01,1.836797019245806,-0.5310002934191229,1.355284848010117
1991-05-01,1.914718033728569,-0.6214628353949887,1.3837333680043165
1991-06-01,2.0069735369219313,-0.7263861241163827,1.4166769345626868
1991-07-01,2.047721901774746,-0.7792039586936614,1.430986338779915
1991-08-01,1.7664554142785294,-0.5413279485273201,1.3290806650758746
1991-09-01,1.550962837818375,-0.35800096901909706,1.245376584739883
1991-10-01,1.4057192143698949,-0.22512168953830636,1.1856303025690154
1991-11-01,0.970321576354187,0.16202398790836814,0.9850490223101523
1991-12-01,0.7704512501152254,0.339069107045212,0.8777535246954156
1992-01-01,0.7570907339944869,0.3539908031827149,0.8701096103333688
1992-02-01,0.7199144207947371,0.38955747331681123,0.8484777078949907
1992-03-01,0.7569387764446385,0.3644506451204623,0.8700222850275954
1992-04-01,0.6795787202954805,0.4304524179421302,0.8243656472072818
1992-05-01,0.6242515990538015,0.475187814146242,0.7900959429422489
1992-06-01,0.6138871221906453,0.4812619264403398,0.7835094908108295
1992-07-01,0.6348840807866253,0.45419358208607286,0.7967961350223941
1992-08-01,0.6212688986349624,0.45556706489830345,0.7882061269965887
1992-09-01,0.8066854859875423,0.25932787412527536,0.8981567157169968
1992-10-01,0.7375322337972608,0.2988733200677387,0.8587969689031633
1992-11-01,0.7631642650808015,0.256682728546078,0.8735927341048582
1992-12-01,0.7232774350720882,0.2702199358370254,0.8504571917927958
1993-01-01,0.8084762281132952,0.14143584237046902,0.8991530615603193
1993-02-01,0.7460105828475815,0.1650541776649569,0.8637190416145644
1993-03-01,0.7645588070382856,0.08650408918209784,0.8743905346229942
1993-04-01,0.7844474924083128,-0.007239820624230564,0.8856904043785915
1993-05-01,0.7408949619770236,-0.01625498408263093,0.8607525556029582
1993-06-01,0.854751129654554,-0.26786276066627535,0.92452751698073
1993-07-01,0.9467090452951151,-0.5314779375179328,0.972989745729684
1993-08-01,1.0342209082572205,-0.850483283581047,1.0169665226826399
1993-09-01,1.2562623775051527,-1.522785970436399,1.1208311101611843
1993-10-01,1.2549808785496286,-1.8425347500802163,1.1202592907669315
1993-11-01,1.0652527955595075,-1.728387308410606,1.032110844609002
1993-12-01,1.3953459632356888,-3.2231151175072545,1.1812476299386547
1994-01-01,1.4395409662507923,-4.3753022316537145,1.1998087206929247
1994-02-01,1.235069468572914,-4.473272226443143,1.1113367934937248
1994-03-01,1.0236203102678088,-4.261611500951955,1.0117412269290051
1994-04-01,0.6459289273108663,-2.567107404938496,0.803697037017598
1994-05-01,0.5363592499060463,-2.0395182871703987,0.7323655166008612
1994-06-01,0.5822947593969044,-2.4659898516121785,0.763082406688101
1994-07-01,0.49027830870594896,-1.989423571156638,0.7001987637135251
1994-08-01,0.3584653443386548,-1.2195686639981491,0.5987197544249353
1994-09-01,0.2559214355618625,-0.5585427672267358,0.5058867813669996
1994-10-01,0.19413790266594952,-0.1708453968082171,0.4406108290384492
1994-11-01,0.14230752135347882,0.09891882213070591,0.3772366914199609
1994-12-01,0.17410273022914724,-0.1757162674326216,0.41725619255937624
1995-01-01,0.23285859511413384,-0.7064405998719061,0.48255424059284135
1995-02-01,0.1951647452491156,-0.4995887969179458,0.4417745411962029
1995-03-01,0.17909572429604012,-0.38919428209822193,0.4231970277495343
1995-04-01,0.20118836066549528,-0.6257292335597737,0.44854025534559916
1995-05-01,0.16224823735172472,-0.3795386160179359,0.4028004932366949
1995-06-01,0.1227630329233128,0.004436826262902205,0.35037555982589996
1995-07-01,0.14429598705521932,-0.046743715454101054,0.3798631162079563
1995-08-01,0.16735301854306425,-0.05909657418294367,0.40908803275464345
1995-09-01,0.18577744839035742,-0.07381973893708937,0.431019081236965
1995-10-01,0.21919523433144808,-0.12786167409007465,0.468182906919345
1995-11-01,0.301064606521978,-0.4549902055823365,0.5486935451798007
1995-12-01,0.403693340628268,-0.9043594387490301,0.6353686651293625
1996-01-01,0.4458082724892492,-1.0844698635160004,0.6676887542030712
1996-02-01,0.557611214222695,-1.5877572470345185,0.7467336969915681
1996-03-01,0.49842334091829327,-1.1799166717889653,0.7059910345877582
1996-04-01,0.47632974104538744,-0.8338153904695071,0.6901664589397165
1996-05-01,0.5221378466768907,-0.712516605392636,0.7225910646256918
1996-06-01,0.526502457024762,-0.520282099795631,0.7256048904360843
