Actuals,Predictions
8.110439531761493,7.568219710235452
7.97019238576377,7.406349486853836
6.3641959856781725,7.439534917108663
6.2156625663087475,7.409579614769259
7.66232530101714,7.73067885308505
6.656821152030615,7.551094188299869
5.7096713306454525,7.349975135136582
7.712998261081414,7.580687602133221
8.038494236788978,7.420154538889314
5.85275010106253,7.347268461833832
5.630293805449339,7.357164231549668
7.295881916895787,7.6476279660730695
5.63239308716088,6.496323188070271
5.696357958754043,6.739582457532133
7.366234926589821,7.7514872808919915
7.404131367955429,7.6701068272635835
5.4475123072740415,6.3425120838034985
5.221197764038472,5.978829076689035
3.896083522806338,5.657399581325662
4.947418923577481,5.710043045318937
3.9254791494106924,5.753594622182922
3.9367320296173176,5.446957862016755
3.2301176212882488,4.242377045641172
3.239057198337461,4.206681355071193
3.7216101207695367,4.647074177610275
4.478348975034654,5.754675209398592
3.6903759406519394,5.051442978513382
3.311858039637407,4.05224935271594
4.050676076176253,5.276192264330298
3.6268583510075056,4.27421037569548
3.036386429376627,4.060638435124366
2.759939861204182,4.30239570097034
3.1057517817486033,3.9732539744955178
2.9633575248754567,3.6772178320866296
3.0063821247446976,3.692902319974835
2.950014039171028,3.304771842355044
2.978288514045964,3.509555679817502
3.1009879086303687,3.5299598470397022
3.117916922678263,3.4483224686754363
3.1467173450517443,3.782240562115498
3.000696395669054,3.4552513271382996
3.1312917283833492,3.4516156347562212
3.2411332630950342,3.6224165400445814
3.060859495404469,3.532036075668472
3.0886073031849524,3.5703531724979256
3.0973665114149056,3.602680432506031
3.4589619214186764,3.4974646286561963
3.603264263014912,3.416032733923589
4.055069112569138,3.4860924979907617
4.394596621365777,3.631269242734999
4.362225809620411,3.4919164344595814
4.477390855102325,3.4632286028092567
4.736660532731167,3.7078218616081675
4.9463492387033305,3.86522188033744
5.936178643036312,4.416471081413116
5.8489117845876395,4.44041794716891
6.096715376130245,4.523428215254332
5.262141131529188,4.230702607111551
5.9851384725252,4.760693269470256
5.918145222978934,5.193110921856788
5.829872317467481,5.606406447735349
5.576034653623537,5.714718672612013
5.9302497789855995,4.9677155328233775
5.575689764443665,5.838042269642457
5.465423174175921,5.756035603247268
5.470111842090265,5.711075837944381
5.5061757598303,5.672433752374345
5.548144603980418,5.694521837105541
5.049083758661007,5.43647378794897
5.051521218550395,5.32886848104026
5.113253785726742,5.343517243160865
5.16516286409942,5.357117226768072
5.128685157432393,5.445147590478894
5.18815011698928,5.353413206887361
5.1916931614683,5.007063447606361
5.32441033591765,4.930621136743488
5.170095874966443,5.115952274096367
5.07347196597742,5.024167666196748
5.1545580574636,5.1728718822985496
5.30639026790758,5.017998650533782
5.171218567507894,5.25509516734202
5.17812210758825,5.149822098376156
5.0701134940694494,5.123842236496779
5.2990492795623565,5.131449750462631
5.22466784064181,5.141682863504656
5.255759666405361,4.951303320507271
5.137376844842053,5.161568939208384
5.217771877792204,5.187338518791293
5.204613080614478,5.037900900409588
5.119304401431499,5.297268137605492
5.364524429363084,4.9491651518173345
5.222595492364986,5.1682959723984085
5.3481286158881005,5.027236089875129
5.223619691430036,5.232859183505344
5.150332584917288,4.925912120348314
5.30028792587165,4.9820538292881915
5.052896621443972,5.017086443002039
5.122508727615976,5.051147318110403
5.108189206809682,4.999680284345089
4.380452721551185,4.91863198807286
5.130043765254117,5.126429105295549
4.53895180358097,4.77221903466344
4.90373019908584,5.057565833668933
4.451071532583581,4.837440410416883
4.5624567121319055,4.9019676879839045
4.430948484652052,4.3059196031017235
4.603882512160371,4.490252562214179
4.621200847876021,4.720061394460423
4.520696349871862,4.416136015904542
4.793360243054134,4.411091093857962
4.468076708740643,4.889339795894497
4.679579888049454,4.408020807775358
4.969627883664377,4.550739997425183
4.712045436445894,4.353065316160582
5.314321045740083,4.703585978685159
4.846225331721494,4.410283428690243
5.721638839425383,4.88250180989966
5.6058271783526,4.611391781103915
6.165957274503015,5.443783349774093
6.362084998621532,5.656819096374914
5.882802032318587,4.681581594420192
5.184079564190768,4.608763599382186
6.289544038191826,5.547772995139354
5.8632916686569905,5.197670539082733
5.687879762791498,4.854967404732696
5.4832965304907235,5.090914641451582
6.1551343288688996,5.721602795491408
6.108017903381288,5.379918161884635
5.745272518524688,5.690922210574726
4.82749238681723,6.011646143523177
4.290438062789706,5.903593993215425
4.849989249231193,6.078716555388777
3.7973904136986354,6.145825886920651
3.4980002340521015,4.879389903534863
3.2503491647297906,4.977342664896179
1.7378265115537206,3.61244564091099
3.491354521385634,5.903100229778675
1.737635796919084,3.901798996296658
2.3380390079846505,4.515228163990167
1.8305765118231108,2.8503263761273265
1.9332192997213444,4.0942850259457355
1.658263046256272,3.9694366960370595
3.5313541707494673,5.589270497512347
1.71310704332518,3.8547772467125774
1.5818580407074234,2.17066845999421
1.7538471497543486,2.576829811946262
1.7224725480541472,2.263269139493708
1.636664488010919,2.162272626285627
1.5758330429690561,2.177098615918628
1.1142625955409398,2.289011396702572
1.0039766512181536,2.18137074519965
1.3993182316577844,2.262049609215866
0.8765158047029834,1.8210237364631578
0.7236833810872232,1.7122695985500305
