horizon,mse,r_squared,rmse
1,1.0106834318799858,0.8511300891531266,1.0053275246803828
2,1.7821068376028923,0.7377084688447133,1.334955743686993
3,2.335753716015947,0.656383980226068,1.5283172825090825
4,2.882059276192275,0.5761817100728864,1.6976628864978687
5,3.290263034655967,0.5165240320740636,1.8139082211225481
6,3.6292459690698746,0.4670358887522019,1.9050579962483754
7,3.932522252161425,0.4227218097934916,1.9830588120783068
8,4.216631913879414,0.3816494078472774,2.053443915445322
9,4.477002751053514,0.3440651171797826,2.115892896876757
10,4.748081524849692,0.30494355269255247,2.179009298936031
11,5.001882345437582,0.26834367835346096,2.2364888431283494
12,5.245873257721904,0.2332579945338762,2.290387141450524
13,5.533854699011782,0.1918818552823125,2.352414652864537
14,5.731688486301652,0.1632310395025487,2.394094502374886
15,5.910031841601,0.1374087643782982,2.4310557051620596
16,6.0630997375017115,0.11536552102552422,2.4623362356716663
17,6.207707617923933,0.09477019281838583,2.4915271658009135
18,6.331429368838821,0.07769243010247973,2.516233170602204
19,6.436656728783728,0.06350939992981686,2.5370567058668057
20,6.53192745065577,0.05081651580607316,2.5557635748745953
21,6.63506808917534,0.03699148949163544,2.5758625912838093
22,6.7296457578835245,0.024461952171276224,2.5941560781655997
23,6.810516316481277,0.013855750201505757,2.6096965947177226
24,6.8699169093348225,0.0063714596759550934,2.6210526338352733
25,6.95529602042401,-0.004903806843040481,2.6372895215398726
26,7.022785214644526,-0.013401333280627092,2.650053813537477
27,7.093340162054495,-0.022622574208806645,2.6633325293801553
28,7.162418988194361,-0.03173130012964176,2.6762696030471895
29,7.215834897010647,-0.03870463538450353,2.6862306112861285
30,7.262125085132674,-0.04441526494543169,2.694833034741239
31,7.322132589550477,-0.05219553730139226,2.705943936882373
32,7.377830325821146,-0.05950374763949351,2.7162161780353835
33,7.418602313665276,-0.06545521333433024,2.72371112889478
34,7.4530230967937525,-0.0704578544868617,2.730022545107229
35,7.502344190403408,-0.0772780495705312,2.739040742742504
36,7.53695172985605,-0.08320020358052882,2.7453509301828882
37,7.5761683552237535,-0.09005250733549097,2.75248403360015
38,7.590460110047227,-0.09465906500074128,2.755078966208995
39,7.613407026848955,-0.09962620739544459,2.759240298859263
40,7.634671459176257,-0.1044708491118933,2.763090924883989
41,7.642781602608298,-0.10638142857994692,2.7645581206782937
42,7.654687682254039,-0.10887369141929049,2.7667106249577382
43,7.663989986269815,-0.11147775045240715,2.768391227097394
44,7.666092778825858,-0.11237392358595621,2.768770987067341
45,7.669549199162129,-0.11352495291671638,2.7693950962551606
46,7.677146970800184,-0.11464524315103741,2.7707664951778566
47,7.686158882908968,-0.11604377198542415,2.772392267142038
48,7.684294342828817,-0.11686103143958326,2.7720559775785225
49,7.690002795771167,-0.11794302090311715,2.7730854288627977
50,7.709674409084714,-0.12043122767092762,2.7766300454120123
51,7.732778030203993,-0.12265031401980653,2.7807873040209303
52,7.773320784541874,-0.12730602297872484,2.7880675717316956
53,7.8054342966277845,-0.1310463466476568,2.7938207345189103
54,7.835919565601606,-0.13456505498591587,2.7992712561667914
55,7.848394416203342,-0.13515944202818897,2.801498601856396
56,7.86455283010834,-0.13620599653723353,2.804381006587432
57,7.879516367771773,-0.13716619143556774,2.807047624777993
58,7.903168795294162,-0.13924754591713628,2.8112575113806564
59,7.934308297461289,-0.14240912399529826,2.8167904248383993
60,7.975564032169976,-0.1469518672152108,2.824104111425423
