ExecutionDate,mse,r_squared,rmse
1956-06-01,4.975103787882208,-2.554104313746907,2.230494068111863
1956-07-01,2.5697985228869253,-0.8359883717597758,1.6030591139714485
1956-08-01,4.217991807536615,-2.0168633751758107,2.0537750138553674
1956-09-01,1.7609036645191394,-0.2603829733883454,1.3269904538161303
1956-10-01,1.7565011897300558,-0.2575781913383737,1.3253305963909743
1956-11-01,1.6637814066558052,-0.18741075364849813,1.2898765082967458
1956-12-01,1.7001720124599224,-0.21095265487404258,1.3039064431392011
1957-01-01,1.5580460727656404,-0.11274165496181743,1.2482171576955832
1957-02-01,1.8906399673468828,-0.32241456715542105,1.3750054426608218
1957-03-01,1.7924854140925652,-0.1942963899951533,1.3388373366815571
1957-04-01,1.7383177625594517,-0.12936586766600522,1.3184527911758737
1957-05-01,2.1506142809620905,-0.3361830092048803,1.4664972829712608
1957-06-01,2.574120158500536,-0.5521329351746072,1.6044064816936312
1957-07-01,2.4576548275856114,-0.4678049812244247,1.5676909222119044
1957-08-01,2.4029950468913523,-0.39030348696502903,1.550159684320087
1957-09-01,2.3198203891366425,-0.29149571673514796,1.5230956598771603
1957-10-01,2.479295979797629,-0.3308784052439937,1.5745780322986946
1957-11-01,2.7853634278182096,-0.43662367777009314,1.6689408101602075
1957-12-01,3.5265604546014586,-0.7760532897544914,1.8779138570769052
1958-01-01,4.281962595441025,-1.12031512994685,2.069290360350868
1958-02-01,4.587624855740976,-1.2020363025941783,2.141874145635307
1958-03-01,5.3884203459877575,-1.5318273202245658,2.3212971257440866
1958-04-01,6.414379913228983,-2.0634187784483218,2.532662613383193
1958-05-01,7.276822130924668,-2.5462777951910085,2.6975585500457013
1958-06-01,5.862225298554517,-1.93380219528194,2.4212032749347
1958-07-01,3.8127528562624247,-0.9138602541316045,1.9526271677569236
1958-08-01,3.274830263869426,-0.6280831405248903,1.809649210170144
1958-09-01,2.2296046671234184,-0.09676667457040145,1.4931860792022602
1958-10-01,2.220462689456077,-0.08256869682550172,1.4901217029008325
1958-11-01,2.09252927793167,-0.015874048918767647,1.4465577340471656
1958-12-01,1.7967433611589938,0.12804221169790297,1.3404265594052491
1959-01-01,1.8563677027071732,0.10044217034666758,1.362485854131034
1959-02-01,1.5642082800402044,0.22994673215455264,1.2506831253519832
1959-03-01,1.6312806331342875,0.1830858377473299,1.277215969652074
1959-04-01,1.710963332091949,0.13403859245413297,1.308037970432032
1959-05-01,2.9323520255442856,-0.547409506145911,1.7124111730376808
1959-06-01,3.7679777643158245,-1.0930836269318882,1.9411279618602748
1959-07-01,7.996193246801587,-3.908232621193794,2.827754099422647
1959-08-01,2.0712232944384943,-0.3806988864690388,1.4391745184092493
1959-09-01,0.9400373119236338,0.30667501267707165,0.9695552134477097
1959-10-01,1.359368840080418,-0.07130461461775806,1.1659197399823102
1959-11-01,1.0457729660326254,0.11137538565581773,1.022630415170909
1959-12-01,2.0500588858590545,-0.939857368576692,1.4318026700139423
1960-01-01,5.860097312062309,-5.0004896164629615,2.4207637869198035
1960-02-01,5.668435274941448,-5.40066207249729,2.3808475959081146
1960-03-01,3.4050874216422296,-3.111816209751975,1.8452878966823116
1960-04-01,3.0688433782052957,-3.02326131516177,1.7518114562375986
1960-05-01,3.3912197188928337,-4.367614683218156,1.841526464347671
1960-06-01,3.9859844261218167,-6.236378646547413,1.9964930318240073
1960-07-01,2.8150037399796735,-4.575327725960901,1.6777972881071401
1960-08-01,2.134905195635459,-3.2733811059156546,1.4611314778744107
1960-09-01,1.3182250433829616,-1.6219141922981963,1.1481398187428924
1960-10-01,1.037649406875555,-1.1212429431859086,1.0186507776836746
1960-11-01,1.1377255071651118,-1.3858606772043092,1.0666421645355633
1960-12-01,1.1014406625913464,-0.96514012807593,1.049495432382317
1961-01-01,0.7880473234198546,-0.30821711086568193,0.8877202957124809
1961-02-01,0.9715965658802822,-0.586569214620686,0.9856959804525339
1961-03-01,0.8097280827365779,-0.2570445457497914,0.8998489221733712
1961-04-01,0.9203936888810932,-0.3920538726592151,0.959371507228088
1961-05-01,1.3728861286273804,-0.910130345222405,1.1717022354793816
1961-06-01,2.1550869599579614,-1.8690986359590767,1.4680214439707484
1961-07-01,2.3127497562571033,-1.8915330249907996,1.5207727497088785
1961-08-01,2.640867498622038,-1.6624332079707607,1.625074613247662
1961-09-01,2.7237527984747607,-1.642539251354457,1.6503795922377253
1961-10-01,2.2861665033251586,-1.1616861481137724,1.5120074415574676
1961-11-01,2.7016214666816625,-1.470123445793058,1.64366099506001
1961-12-01,2.8105335092551353,-1.5358570005384107,1.6764645863408911
1962-01-01,2.8465114461964958,-1.5754312500575445,1.6871607647750986
1962-02-01,1.6070253601820534,-0.45329964432621805,1.267685039819455
1962-03-01,1.1063879479797882,-0.013007264757512793,1.0518497744353936
1962-04-01,1.4543885062151416,-0.3369030535353619,1.205980309215346
1962-05-01,0.8968943553198753,0.17117731577663486,0.9470450650945156
1962-06-01,0.8784930091026677,0.22649136192634822,0.93727957894252
1962-07-01,1.1319583526406771,0.0338003643311352,1.063935314124255
1962-08-01,0.7552020625223681,0.37826711905328825,0.8690236259862951
1962-09-01,0.7745888259569814,0.37917511019052685,0.8801072809362398
1962-10-01,0.8876807988352919,0.29941862989498824,0.9421681372426537
1962-11-01,1.007365924037734,0.18124844586857147,1.0036762047780818
1962-12-01,1.2848384652455138,-0.05548150851779998,1.1335071527103453
1963-01-01,1.2914336413020213,-0.10950578866992955,1.1364126192990032
1963-02-01,1.900016614940493,-0.7253989925704589,1.3784109020682087
