Maturity (Years),Execution Date,Horizon (Years),Metric,Value
0.08333,2000-08-01,5.0,RMSE,0.03740795224391028
0.08333,2000-08-01,5.0,R-Squared,-5.694792144325368
0.25,2000-08-01,0.5,RMSE,0.00825149254590273
0.25,2000-08-01,0.5,R-Squared,-0.847994214361393
0.25,2000-08-01,1.0,RMSE,0.019100745272683215
0.25,2000-08-01,1.0,R-Squared,-1.8921111345524615
0.25,2000-08-01,2.0,RMSE,0.03284864382203286
0.25,2000-08-01,2.0,R-Squared,-2.861399045087703
0.25,2000-08-01,3.0,RMSE,0.037415333912380354
0.25,2000-08-01,3.0,R-Squared,-3.8733133063240333
0.25,2000-08-01,4.0,RMSE,0.03907254499769632
0.25,2000-08-01,4.0,R-Squared,-4.898838471339955
0.25,2000-08-01,5.0,RMSE,0.03703392757746922
0.25,2000-08-01,5.0,R-Squared,-5.336599049287548
0.5,2000-08-01,0.5,RMSE,0.009782335475230285
0.5,2000-08-01,0.5,R-Squared,-1.0271917420421905
0.5,2000-08-01,1.0,RMSE,0.02021658369774754
0.5,2000-08-01,1.0,R-Squared,-2.1980506905416393
0.5,2000-08-01,2.0,RMSE,0.03323322878535588
0.5,2000-08-01,2.0,R-Squared,-3.2475513820138593
0.5,2000-08-01,3.0,RMSE,0.037974871648597586
0.5,2000-08-01,3.0,R-Squared,-4.299907346505862
0.5,2000-08-01,4.0,RMSE,0.03937379499897585
0.5,2000-08-01,4.0,R-Squared,-5.449118149133255
0.5,2000-08-01,5.0,RMSE,0.03710322891256496
0.5,2000-08-01,5.0,R-Squared,-5.707449713562674
1.0,2000-08-01,0.5,RMSE,0.012093029448410394
1.0,2000-08-01,0.5,R-Squared,-1.348009791241509
1.0,2000-08-01,1.0,RMSE,0.02092448866277923
1.0,2000-08-01,1.0,R-Squared,-2.8610483568206364
1.0,2000-08-01,2.0,RMSE,0.03252504417084072
1.0,2000-08-01,2.0,R-Squared,-3.9460438987990587
1.0,2000-08-01,3.0,RMSE,0.037946089832944827
1.0,2000-08-01,3.0,R-Squared,-4.870916263231687
1.0,2000-08-01,4.0,RMSE,0.03912881331256205
1.0,2000-08-01,4.0,R-Squared,-6.189449766688548
1.0,2000-08-01,5.0,RMSE,0.0368154281035364
1.0,2000-08-01,5.0,R-Squared,-6.287903815848891
2.0,2000-08-01,0.5,RMSE,0.012944057178480338
2.0,2000-08-01,0.5,R-Squared,-3.1622515792173473
2.0,2000-08-01,1.0,RMSE,0.01932742071743404
2.0,2000-08-01,1.0,R-Squared,-5.162862015883525
2.0,2000-08-01,2.0,RMSE,0.02805645866914802
2.0,2000-08-01,2.0,R-Squared,-5.575458733569633
2.0,2000-08-01,3.0,RMSE,0.034660071313933075
2.0,2000-08-01,3.0,R-Squared,-5.414624036533214
2.0,2000-08-01,4.0,RMSE,0.03580737620559829
2.0,2000-08-01,4.0,R-Squared,-6.81615581382647
2.0,2000-08-01,5.0,RMSE,0.03393018046769256
2.0,2000-08-01,5.0,R-Squared,-7.172964764245931
3.0,2000-08-01,0.5,RMSE,0.01148671011994144
3.0,2000-08-01,0.5,R-Squared,-3.780413415649342
3.0,2000-08-01,1.0,RMSE,0.016502538422598034
3.0,2000-08-01,1.0,R-Squared,-6.169390509385271
3.0,2000-08-01,2.0,RMSE,0.023922023422018972
3.0,2000-08-01,2.0,R-Squared,-5.92060403097843
3.0,2000-08-01,3.0,RMSE,0.030994985551237024
3.0,2000-08-01,3.0,R-Squared,-5.022629575608336
3.0,2000-08-01,4.0,RMSE,0.032111954576267365
3.0,2000-08-01,4.0,R-Squared,-6.376303765287487
3.0,2000-08-01,5.0,RMSE,0.03075225767232729
3.0,2000-08-01,5.0,R-Squared,-7.136668861231595
4.0,2000-08-01,0.5,RMSE,0.011038860023643108
4.0,2000-08-01,0.5,R-Squared,-4.027324739808008
4.0,2000-08-01,1.0,RMSE,0.014704417785246908
4.0,2000-08-01,1.0,R-Squared,-7.407313076172981
4.0,2000-08-01,2.0,RMSE,0.020658336461568613
4.0,2000-08-01,2.0,R-Squared,-6.7245883574878365
4.0,2000-08-01,3.0,RMSE,0.027430568493353177
4.0,2000-08-01,3.0,R-Squared,-5.064577221110248
4.0,2000-08-01,4.0,RMSE,0.02847048467629317
4.0,2000-08-01,4.0,R-Squared,-6.427176886290709
4.0,2000-08-01,5.0,RMSE,0.02755805635529591
4.0,2000-08-01,5.0,R-Squared,-7.49037872024852
5.0,2000-08-01,0.5,RMSE,0.010545089479215345
5.0,2000-08-01,0.5,R-Squared,-4.122710195738654
5.0,2000-08-01,1.0,RMSE,0.013462920136280379
5.0,2000-08-01,1.0,R-Squared,-8.219305710750518
5.0,2000-08-01,2.0,RMSE,0.01842323605485905
5.0,2000-08-01,2.0,R-Squared,-7.434109561691594
5.0,2000-08-01,3.0,RMSE,0.0246866591152049
5.0,2000-08-01,3.0,R-Squared,-5.233423567011296
5.0,2000-08-01,4.0,RMSE,0.02550528473955695
5.0,2000-08-01,4.0,R-Squared,-6.680464686372013
5.0,2000-08-01,5.0,RMSE,0.02495303871238765
5.0,2000-08-01,5.0,R-Squared,-8.001480824924728
6.0,2000-08-01,0.5,RMSE,0.00888682178278768
6.0,2000-08-01,0.5,R-Squared,-3.42465131934728
6.0,2000-08-01,1.0,RMSE,0.011437515410680879
6.0,2000-08-01,1.0,R-Squared,-7.144400206877117
6.0,2000-08-01,2.0,RMSE,0.01582531539999111
6.0,2000-08-01,2.0,R-Squared,-6.8926869386885885
6.0,2000-08-01,3.0,RMSE,0.021961092301567734
6.0,2000-08-01,3.0,R-Squared,-4.67759495999112
6.0,2000-08-01,4.0,RMSE,0.022814287839848832
6.0,2000-08-01,4.0,R-Squared,-5.994726457162402
6.0,2000-08-01,5.0,RMSE,0.022556262622540596
6.0,2000-08-01,5.0,R-Squared,-7.309612547006234
7.0,2000-08-01,0.5,RMSE,0.008141994496133379
7.0,2000-08-01,0.5,R-Squared,-3.348050863596816
7.0,2000-08-01,1.0,RMSE,0.010204370295064765
7.0,2000-08-01,1.0,R-Squared,-7.193416399195852
7.0,2000-08-01,2.0,RMSE,0.014008626482451379
7.0,2000-08-01,2.0,R-Squared,-6.982164126965525
7.0,2000-08-01,3.0,RMSE,0.019659286411673336
7.0,2000-08-01,3.0,R-Squared,-4.634375675049784
7.0,2000-08-01,4.0,RMSE,0.020427339650572394
7.0,2000-08-01,4.0,R-Squared,-5.934064549256687
7.0,2000-08-01,5.0,RMSE,0.020472689690588457
7.0,2000-08-01,5.0,R-Squared,-7.230104447378043
8.0,2000-08-01,0.5,RMSE,0.007492715100560514
8.0,2000-08-01,0.5,R-Squared,-3.3320573338746957
8.0,2000-08-01,1.0,RMSE,0.009114016404905473
8.0,2000-08-01,1.0,R-Squared,-6.992211370113058
8.0,2000-08-01,2.0,RMSE,0.012537237644559341
8.0,2000-08-01,2.0,R-Squared,-6.724958073619924
8.0,2000-08-01,3.0,RMSE,0.01784644029461518
8.0,2000-08-01,3.0,R-Squared,-4.465494399724861
8.0,2000-08-01,4.0,RMSE,0.018501698300956885
8.0,2000-08-01,4.0,R-Squared,-5.751831684087137
8.0,2000-08-01,5.0,RMSE,0.01871375935231668
8.0,2000-08-01,5.0,R-Squared,-6.9526856039880585
9.0,2000-08-01,0.5,RMSE,0.0073195150343646365
9.0,2000-08-01,0.5,R-Squared,-3.353889554851179
9.0,2000-08-01,1.0,RMSE,0.008575184290595695
9.0,2000-08-01,1.0,R-Squared,-6.815138171502878
9.0,2000-08-01,2.0,RMSE,0.011697160176590072
9.0,2000-08-01,2.0,R-Squared,-6.9738796682488475
9.0,2000-08-01,3.0,RMSE,0.016599848663260728
9.0,2000-08-01,3.0,R-Squared,-4.631455368062706
9.0,2000-08-01,4.0,RMSE,0.017159928946426938
9.0,2000-08-01,4.0,R-Squared,-5.971616070683951
9.0,2000-08-01,5.0,RMSE,0.017432140862980314
9.0,2000-08-01,5.0,R-Squared,-7.1429693906090055
10.0,2000-08-01,0.5,RMSE,0.007457978885946568
10.0,2000-08-01,0.5,R-Squared,-4.316984651789202
10.0,2000-08-01,1.0,RMSE,0.008774291067115752
10.0,2000-08-01,1.0,R-Squared,-7.740058574938379
10.0,2000-08-01,2.0,RMSE,0.011515272039862764
10.0,2000-08-01,2.0,R-Squared,-8.087658196778998
10.0,2000-08-01,3.0,RMSE,0.015974868970582087
10.0,2000-08-01,3.0,R-Squared,-5.289450804183123
10.0,2000-08-01,4.0,RMSE,0.016341455341068893
10.0,2000-08-01,4.0,R-Squared,-6.785997472761555
10.0,2000-08-01,5.0,RMSE,0.016709657483560972
10.0,2000-08-01,5.0,R-Squared,-7.9368416210948425
0.08333,2001-01-01,0.5,RMSE,0.011606044771413911
0.08333,2001-01-01,0.5,R-Squared,-2.5358056618042193
0.08333,2001-01-01,1.0,RMSE,0.0215618892667733
0.08333,2001-01-01,1.0,R-Squared,-3.0193659651646128
0.08333,2001-01-01,2.0,RMSE,0.027785100831395085
0.08333,2001-01-01,2.0,R-Squared,-5.642294868736635
0.08333,2001-01-01,3.0,RMSE,0.03144352171133071
0.08333,2001-01-01,3.0,R-Squared,-7.4217463813306175
0.08333,2001-01-01,4.0,RMSE,0.0319661723566614
0.08333,2001-01-01,4.0,R-Squared,-9.548949276946907
0.08333,2001-01-01,5.0,RMSE,0.02937806584201813
0.08333,2001-01-01,5.0,R-Squared,-6.118143036116781
0.25,2001-01-01,0.5,RMSE,0.010561409716425527
0.25,2001-01-01,0.5,R-Squared,-4.074779027923905
0.25,2001-01-01,1.0,RMSE,0.02136724501592732
0.25,2001-01-01,1.0,R-Squared,-3.1865053930363327
0.25,2001-01-01,2.0,RMSE,0.027990835436246187
0.25,2001-01-01,2.0,R-Squared,-5.8463653617998785
0.25,2001-01-01,3.0,RMSE,0.03170533110315536
0.25,2001-01-01,3.0,R-Squared,-7.713697696531261
0.25,2001-01-01,4.0,RMSE,0.03189922505812616
0.25,2001-01-01,4.0,R-Squared,-9.69120873975412
0.25,2001-01-01,5.0,RMSE,0.029205827127594276
0.25,2001-01-01,5.0,R-Squared,-5.79640670073987
0.5,2001-01-01,0.5,RMSE,0.011342494216879336
0.5,2001-01-01,0.5,R-Squared,-6.2952198675338185
0.5,2001-01-01,1.0,RMSE,0.022148206479060642
0.5,2001-01-01,1.0,R-Squared,-4.024310325193969
0.5,2001-01-01,2.0,RMSE,0.028745779054746724
0.5,2001-01-01,2.0,R-Squared,-6.973120079896366
0.5,2001-01-01,3.0,RMSE,0.03250153218429524
0.5,2001-01-01,3.0,R-Squared,-9.004849861228928
0.5,2001-01-01,4.0,RMSE,0.032319989932192796
0.5,2001-01-01,4.0,R-Squared,-10.954001292655848
0.5,2001-01-01,5.0,RMSE,0.029483907689568253
0.5,2001-01-01,5.0,R-Squared,-5.713545287368867
1.0,2001-01-01,0.5,RMSE,0.011441710822012553
1.0,2001-01-01,0.5,R-Squared,-13.36407537218524
1.0,2001-01-01,1.0,RMSE,0.02196051534052845
1.0,2001-01-01,1.0,R-Squared,-5.352446953031532
1.0,2001-01-01,2.0,RMSE,0.028918928475848437
1.0,2001-01-01,2.0,R-Squared,-7.937202546366144
1.0,2001-01-01,3.0,RMSE,0.032942531047338894
1.0,2001-01-01,3.0,R-Squared,-9.95799458523484
1.0,2001-01-01,4.0,RMSE,0.032613071182057446
1.0,2001-01-01,4.0,R-Squared,-11.964282382770834
1.0,2001-01-01,5.0,RMSE,0.029738573406946155
1.0,2001-01-01,5.0,R-Squared,-5.99726230180615
2.0,2001-01-01,0.5,RMSE,0.009539155641057876
2.0,2001-01-01,0.5,R-Squared,-25.124253076456718
2.0,2001-01-01,1.0,RMSE,0.01867515885045059
2.0,2001-01-01,1.0,R-Squared,-6.740367809856914
2.0,2001-01-01,2.0,RMSE,0.025885650788331792
2.0,2001-01-01,2.0,R-Squared,-7.043968319117388
2.0,2001-01-01,3.0,RMSE,0.030626715531536397
2.0,2001-01-01,3.0,R-Squared,-8.400951259907028
2.0,2001-01-01,4.0,RMSE,0.030432923671608957
2.0,2001-01-01,4.0,R-Squared,-10.432875931276559
2.0,2001-01-01,5.0,RMSE,0.028007702859153348
2.0,2001-01-01,5.0,R-Squared,-6.711672377781986
3.0,2001-01-01,0.5,RMSE,0.007245641297555011
3.0,2001-01-01,0.5,R-Squared,-15.203256993528509
3.0,2001-01-01,1.0,RMSE,0.015288902937628938
3.0,2001-01-01,1.0,R-Squared,-6.217796745355702
3.0,2001-01-01,2.0,RMSE,0.02282728268874988
3.0,2001-01-01,2.0,R-Squared,-5.567211835510871
3.0,2001-01-01,3.0,RMSE,0.027699415041192523
3.0,2001-01-01,3.0,R-Squared,-6.771500396188337
3.0,2001-01-01,4.0,RMSE,0.027745696369492718
3.0,2001-01-01,4.0,R-Squared,-8.757913768268764
3.0,2001-01-01,5.0,RMSE,0.025840881233519297
3.0,2001-01-01,5.0,R-Squared,-7.037934583747189
4.0,2001-01-01,0.5,RMSE,0.006035314009896879
4.0,2001-01-01,0.5,R-Squared,-10.57859807570958
4.0,2001-01-01,1.0,RMSE,0.01285699735784494
4.0,2001-01-01,1.0,R-Squared,-6.3870510714927144
4.0,2001-01-01,2.0,RMSE,0.019978469678142742
4.0,2001-01-01,2.0,R-Squared,-4.944879619501937
4.0,2001-01-01,3.0,RMSE,0.02449920457490973
4.0,2001-01-01,3.0,R-Squared,-6.139661155470378
4.0,2001-01-01,4.0,RMSE,0.024771309442213178
4.0,2001-01-01,4.0,R-Squared,-8.116790310369648
4.0,2001-01-01,5.0,RMSE,0.023370336633570906
4.0,2001-01-01,5.0,R-Squared,-7.539406809673837
5.0,2001-01-01,0.5,RMSE,0.005471312970927899
5.0,2001-01-01,0.5,R-Squared,-8.580673133355123
5.0,2001-01-01,1.0,RMSE,0.01143394643798582
5.0,2001-01-01,1.0,R-Squared,-6.7199226202272
5.0,2001-01-01,2.0,RMSE,0.01793873937760933
5.0,2001-01-01,2.0,R-Squared,-4.669137248111749
5.0,2001-01-01,3.0,RMSE,0.021883784386160888
5.0,2001-01-01,3.0,R-Squared,-5.9420287886541585
5.0,2001-01-01,4.0,RMSE,0.02226076548365469
5.0,2001-01-01,4.0,R-Squared,-7.964478285827573
5.0,2001-01-01,5.0,RMSE,0.021322205947193147
5.0,2001-01-01,5.0,R-Squared,-8.313062119504973
6.0,2001-01-01,0.5,RMSE,0.004182902066227688
6.0,2001-01-01,0.5,R-Squared,-3.5874988641482553
6.0,2001-01-01,1.0,RMSE,0.009466911085432931
6.0,2001-01-01,1.0,R-Squared,-5.371654879106356
6.0,2001-01-01,2.0,RMSE,0.015634475475038476
6.0,2001-01-01,2.0,R-Squared,-3.9486272460192717
6.0,2001-01-01,3.0,RMSE,0.019521188951894603
6.0,2001-01-01,3.0,R-Squared,-5.077671801960712
6.0,2001-01-01,4.0,RMSE,0.020010588453026893
6.0,2001-01-01,4.0,R-Squared,-6.895488671498681
6.0,2001-01-01,5.0,RMSE,0.01944249039807076
6.0,2001-01-01,5.0,R-Squared,-7.843185824224907
7.0,2001-01-01,0.5,RMSE,0.0034825068446907885
7.0,2001-01-01,0.5,R-Squared,-2.0024725284391014
7.0,2001-01-01,1.0,RMSE,0.00821405405689077
7.0,2001-01-01,1.0,R-Squared,-4.456799151026827
7.0,2001-01-01,2.0,RMSE,0.013781830265790197
7.0,2001-01-01,2.0,R-Squared,-3.6048016453201708
7.0,2001-01-01,3.0,RMSE,0.017329469950315816
7.0,2001-01-01,3.0,R-Squared,-4.714760035760854
7.0,2001-01-01,4.0,RMSE,0.017903683636572503
7.0,2001-01-01,4.0,R-Squared,-6.443339089678267
7.0,2001-01-01,5.0,RMSE,0.01773538747662626
7.0,2001-01-01,5.0,R-Squared,-7.747900528555956
8.0,2001-01-01,0.5,RMSE,0.002859236253891289
8.0,2001-01-01,0.5,R-Squared,-0.7689478839366661
8.0,2001-01-01,1.0,RMSE,0.0072097669876643065
8.0,2001-01-01,1.0,R-Squared,-3.440625685310555
8.0,2001-01-01,2.0,RMSE,0.012387212802452079
8.0,2001-01-01,2.0,R-Squared,-3.1317717201247897
8.0,2001-01-01,3.0,RMSE,0.015595969689182984
8.0,2001-01-01,3.0,R-Squared,-4.254180048217353
8.0,2001-01-01,4.0,RMSE,0.016211948855225054
8.0,2001-01-01,4.0,R-Squared,-5.865350245232832
8.0,2001-01-01,5.0,RMSE,0.01628446190624286
8.0,2001-01-01,5.0,R-Squared,-7.284763074840878
9.0,2001-01-01,0.5,RMSE,0.0027423232076896117
9.0,2001-01-01,0.5,R-Squared,-0.396642969278993
9.0,2001-01-01,1.0,RMSE,0.006802238226334148
9.0,2001-01-01,1.0,R-Squared,-3.1305083368984556
9.0,2001-01-01,2.0,RMSE,0.011484715191637756
9.0,2001-01-01,2.0,R-Squared,-3.0883160632381763
9.0,2001-01-01,3.0,RMSE,0.014367292166657828
9.0,2001-01-01,3.0,R-Squared,-4.231082470158218
9.0,2001-01-01,4.0,RMSE,0.014973679828886153
9.0,2001-01-01,4.0,R-Squared,-5.848348076811208
9.0,2001-01-01,5.0,RMSE,0.015220973246401544
9.0,2001-01-01,5.0,R-Squared,-7.38195823118663
10.0,2001-01-01,0.5,RMSE,0.003193845182404006
10.0,2001-01-01,0.5,R-Squared,-0.6387634625783629
10.0,2001-01-01,1.0,RMSE,0.007010236363520879
10.0,2001-01-01,1.0,R-Squared,-3.3733952212078435
10.0,2001-01-01,2.0,RMSE,0.011083208305898063
10.0,2001-01-01,2.0,R-Squared,-3.5033260870284444
10.0,2001-01-01,3.0,RMSE,0.01365532703183015
10.0,2001-01-01,3.0,R-Squared,-4.691945368338954
10.0,2001-01-01,4.0,RMSE,0.014215818904744442
10.0,2001-01-01,4.0,R-Squared,-6.39894538681801
10.0,2001-01-01,5.0,RMSE,0.014652167273785219
10.0,2001-01-01,5.0,R-Squared,-8.072247894604489
0.08333,2001-05-01,0.5,RMSE,0.011959888713044603
0.08333,2001-05-01,0.5,R-Squared,-1.9315012926387154
0.08333,2001-05-01,1.0,RMSE,0.017674033633424412
0.08333,2001-05-01,1.0,R-Squared,-5.139858641767672
0.08333,2001-05-01,2.0,RMSE,0.023209814001135868
0.08333,2001-05-01,2.0,R-Squared,-10.326616870194279
0.08333,2001-05-01,3.0,RMSE,0.027002352780157165
0.08333,2001-05-01,3.0,R-Squared,-13.599939490721384
0.08333,2001-05-01,4.0,RMSE,0.02627306338404508
0.08333,2001-05-01,4.0,R-Squared,-13.032115466244976
0.08333,2001-05-01,5.0,RMSE,0.02371130847381956
0.08333,2001-05-01,5.0,R-Squared,-3.2880069548241204
0.25,2001-05-01,0.5,RMSE,0.012689000325321767
0.25,2001-05-01,0.5,R-Squared,-1.806130033392257
0.25,2001-05-01,1.0,RMSE,0.01829655059794712
0.25,2001-05-01,1.0,R-Squared,-5.044328618705063
0.25,2001-05-01,2.0,RMSE,0.02401303576400787
0.25,2001-05-01,2.0,R-Squared,-10.153082469785968
0.25,2001-05-01,3.0,RMSE,0.027581512075487067
0.25,2001-05-01,3.0,R-Squared,-13.870594771666548
0.25,2001-05-01,4.0,RMSE,0.026414314665448222
0.25,2001-05-01,4.0,R-Squared,-11.736648586423362
0.25,2001-05-01,5.0,RMSE,0.023799957382327618
0.25,2001-05-01,5.0,R-Squared,-3.0220206360110984
0.5,2001-05-01,0.5,RMSE,0.014330256618820442
0.5,2001-05-01,0.5,R-Squared,-2.683214706605005
0.5,2001-05-01,1.0,RMSE,0.019113554270094892
0.5,2001-05-01,1.0,R-Squared,-6.986375866951443
0.5,2001-05-01,2.0,RMSE,0.025400527389121345
0.5,2001-05-01,2.0,R-Squared,-12.07309344620047
0.5,2001-05-01,3.0,RMSE,0.02866435654243792
0.5,2001-05-01,3.0,R-Squared,-16.48158735295011
0.5,2001-05-01,4.0,RMSE,0.027073931568888387
0.5,2001-05-01,4.0,R-Squared,-11.803173138167548
0.5,2001-05-01,5.0,RMSE,0.02435544721465147
0.5,2001-05-01,5.0,R-Squared,-2.890218561203716
1.0,2001-05-01,0.5,RMSE,0.01557500543466758
1.0,2001-05-01,0.5,R-Squared,-3.7684571716955713
1.0,2001-05-01,1.0,RMSE,0.0191503582659212
1.0,2001-05-01,1.0,R-Squared,-9.320972357390021
1.0,2001-05-01,2.0,RMSE,0.02688759234820525
1.0,2001-05-01,2.0,R-Squared,-11.889344371414907
1.0,2001-05-01,3.0,RMSE,0.029760547594731946
1.0,2001-05-01,3.0,R-Squared,-16.66801134928278
1.0,2001-05-01,4.0,RMSE,0.027975092998722233
1.0,2001-05-01,4.0,R-Squared,-11.416529524328077
1.0,2001-05-01,5.0,RMSE,0.02516744768627743
1.0,2001-05-01,5.0,R-Squared,-3.198908489748317
2.0,2001-05-01,0.5,RMSE,0.015121259103653667
2.0,2001-05-01,0.5,R-Squared,-4.46557560469925
2.0,2001-05-01,1.0,RMSE,0.01606866902818151
2.0,2001-05-01,1.0,R-Squared,-9.913829281544293
2.0,2001-05-01,2.0,RMSE,0.025934087673199005
2.0,2001-05-01,2.0,R-Squared,-7.912509275057779
2.0,2001-05-01,3.0,RMSE,0.028548255227898924
2.0,2001-05-01,3.0,R-Squared,-11.46982036765823
2.0,2001-05-01,4.0,RMSE,0.026945738712324634
2.0,2001-05-01,4.0,R-Squared,-9.990884088800277
2.0,2001-05-01,5.0,RMSE,0.02440930011129882
2.0,2001-05-01,5.0,R-Squared,-4.157670969599423
3.0,2001-05-01,0.5,RMSE,0.013313002407141023
3.0,2001-05-01,0.5,R-Squared,-4.187780745476035
3.0,2001-05-01,1.0,RMSE,0.013546963654778825
3.0,2001-05-01,1.0,R-Squared,-8.407376826835154
3.0,2001-05-01,2.0,RMSE,0.02402240579794174
3.0,2001-05-01,2.0,R-Squared,-5.896320094860533
3.0,2001-05-01,3.0,RMSE,0.02631292299561223
3.0,2001-05-01,3.0,R-Squared,-8.734304796120284
3.0,2001-05-01,4.0,RMSE,0.025101537578253508
3.0,2001-05-01,4.0,R-Squared,-9.13004948656413
3.0,2001-05-01,5.0,RMSE,0.02294717733869928
3.0,2001-05-01,5.0,R-Squared,-4.9328985997104455
4.0,2001-05-01,0.5,RMSE,0.011799885199082948
4.0,2001-05-01,0.5,R-Squared,-4.155377350487941
4.0,2001-05-01,1.0,RMSE,0.011475682892975311
4.0,2001-05-01,1.0,R-Squared,-7.027465259602119
4.0,2001-05-01,2.0,RMSE,0.021564074703677005
4.0,2001-05-01,2.0,R-Squared,-4.950150918578221
4.0,2001-05-01,3.0,RMSE,0.02350118934107348
4.0,2001-05-01,3.0,R-Squared,-7.4286333035318375
4.0,2001-05-01,4.0,RMSE,0.02268923572674795
4.0,2001-05-01,4.0,R-Squared,-8.638250498982043
4.0,2001-05-01,5.0,RMSE,0.02095377422015035
4.0,2001-05-01,5.0,R-Squared,-5.638659448310867
5.0,2001-05-01,0.5,RMSE,0.010992740091370247
5.0,2001-05-01,0.5,R-Squared,-4.831289327644481
5.0,2001-05-01,1.0,RMSE,0.010265138401940212
5.0,2001-05-01,1.0,R-Squared,-6.56721817501332
5.0,2001-05-01,2.0,RMSE,0.01961847469079251
5.0,2001-05-01,2.0,R-Squared,-4.618259122663462
5.0,2001-05-01,3.0,RMSE,0.021072012938400806
5.0,2001-05-01,3.0,R-Squared,-6.954846533531416
5.0,2001-05-01,4.0,RMSE,0.020576808946755322
5.0,2001-05-01,4.0,R-Squared,-8.627503461643222
5.0,2001-05-01,5.0,RMSE,0.01924406014625865
5.0,2001-05-01,5.0,R-Squared,-6.571162543490417
6.0,2001-05-01,0.5,RMSE,0.00954426543033597
6.0,2001-05-01,0.5,R-Squared,-4.196544646826851
6.0,2001-05-01,1.0,RMSE,0.008638603477436071
6.0,2001-05-01,1.0,R-Squared,-5.136449943771465
6.0,2001-05-01,2.0,RMSE,0.01753253336603423
6.0,2001-05-01,2.0,R-Squared,-3.8631348429861703
6.0,2001-05-01,3.0,RMSE,0.018916240880267932
6.0,2001-05-01,3.0,R-Squared,-5.852452418338694
6.0,2001-05-01,4.0,RMSE,0.018653771676791858
6.0,2001-05-01,4.0,R-Squared,-7.622690327426769
6.0,2001-05-01,5.0,RMSE,0.017635354608464802
6.0,2001-05-01,5.0,R-Squared,-6.598198669679307
7.0,2001-05-01,0.5,RMSE,0.008684475839350045
7.0,2001-05-01,0.5,R-Squared,-3.7869842688267834
7.0,2001-05-01,1.0,RMSE,0.007574176027164989
7.0,2001-05-01,1.0,R-Squared,-4.005382258379028
7.0,2001-05-01,2.0,RMSE,0.015632156056260713
7.0,2001-05-01,2.0,R-Squared,-3.497796612990382
7.0,2001-05-01,3.0,RMSE,0.016811441110557674
7.0,2001-05-01,3.0,R-Squared,-5.297384932998241
7.0,2001-05-01,4.0,RMSE,0.016813479583127847
7.0,2001-05-01,4.0,R-Squared,-7.113988241664117
7.0,2001-05-01,5.0,RMSE,0.016126832785259854
7.0,2001-05-01,5.0,R-Squared,-6.775533043232739
8.0,2001-05-01,0.5,RMSE,0.00796560978575881
8.0,2001-05-01,0.5,R-Squared,-3.3060435531763694
8.0,2001-05-01,1.0,RMSE,0.006705049012593249
8.0,2001-05-01,1.0,R-Squared,-3.046334289694599
8.0,2001-05-01,2.0,RMSE,0.01419928920588814
8.0,2001-05-01,2.0,R-Squared,-3.1003544141213393
8.0,2001-05-01,3.0,RMSE,0.015127082650723309
8.0,2001-05-01,3.0,R-Squared,-4.717256180451346
8.0,2001-05-01,4.0,RMSE,0.01529466973670724
8.0,2001-05-01,4.0,R-Squared,-6.434071085742645
8.0,2001-05-01,5.0,RMSE,0.014833262574997827
8.0,2001-05-01,5.0,R-Squared,-6.6020853678643245
9.0,2001-05-01,0.5,RMSE,0.007714751216074528
9.0,2001-05-01,0.5,R-Squared,-3.379848662856592
9.0,2001-05-01,1.0,RMSE,0.006428049936722455
9.0,2001-05-01,1.0,R-Squared,-3.006673873505858
9.0,2001-05-01,2.0,RMSE,0.013184126192902898
9.0,2001-05-01,2.0,R-Squared,-3.1109103009390955
9.0,2001-05-01,3.0,RMSE,0.013950167683911783
9.0,2001-05-01,3.0,R-Squared,-4.689224980289711
9.0,2001-05-01,4.0,RMSE,0.014148880506074407
9.0,2001-05-01,4.0,R-Squared,-6.404756104306445
9.0,2001-05-01,5.0,RMSE,0.01389391586996288
9.0,2001-05-01,5.0,R-Squared,-6.887368075407282
10.0,2001-05-01,0.5,RMSE,0.00816368375206754
10.0,2001-05-01,0.5,R-Squared,-3.81491351412011
10.0,2001-05-01,1.0,RMSE,0.006742363458405703
10.0,2001-05-01,1.0,R-Squared,-3.2789263422380097
10.0,2001-05-01,2.0,RMSE,0.012691309940476288
10.0,2001-05-01,2.0,R-Squared,-3.4099793577997355
10.0,2001-05-01,3.0,RMSE,0.013205165117775114
10.0,2001-05-01,3.0,R-Squared,-4.988121948250271
10.0,2001-05-01,4.0,RMSE,0.013500082452088124
10.0,2001-05-01,4.0,R-Squared,-6.7647633195740555
10.0,2001-05-01,5.0,RMSE,0.013422007281085715
10.0,2001-05-01,5.0,R-Squared,-7.445694426426375
0.08333,2001-07-01,0.5,RMSE,0.01652648117008018
0.08333,2001-07-01,0.5,R-Squared,-8.15644018992024
0.08333,2001-07-01,1.0,RMSE,0.01916277815605042
0.08333,2001-07-01,1.0,R-Squared,-17.81743149789666
0.08333,2001-07-01,2.0,RMSE,0.023664293407957067
0.08333,2001-07-01,2.0,R-Squared,-20.995483319472367
0.08333,2001-07-01,3.0,RMSE,0.026302006066358467
0.08333,2001-07-01,3.0,R-Squared,-25.45214606485136
0.08333,2001-07-01,4.0,RMSE,0.024751794132423604
0.08333,2001-07-01,4.0,R-Squared,-13.204400506627955
0.08333,2001-07-01,5.0,RMSE,0.022262561770461382
0.08333,2001-07-01,5.0,R-Squared,-2.321192359432279
