ExecutionDate,mse,r_squared,rmse
1996-07-01,1.7924278329102317,-1.703633909218552,1.3388158323347659
1996-08-01,1.888835846663894,-1.7358399030618061,1.3743492447932928
1996-09-01,1.7699280279259588,-1.242770862951045,1.3303864205282458
1996-10-01,1.664282568497897,-0.8272099751528759,1.2900707610429347
1996-11-01,1.7678111951674063,-0.6065786652703218,1.3295906118679564
1996-12-01,1.8175369638673629,-0.36126762121444944,1.3481605853411391
1997-01-01,1.8563422431604395,-0.21325281164248455,1.3624765110490673
1997-02-01,1.8838666202718855,-0.10409752075477297,1.3725402071603896
1997-03-01,1.835604766947518,0.03298947882592096,1.3548449235789009
1997-04-01,1.9002969840013015,0.08853645994191428,1.3785125984195072
1997-05-01,1.9924644925369752,0.11749360955112242,1.411546843904578
1997-06-01,2.0502735389914983,0.15531375547464366,1.4318776271006886
1997-07-01,2.0072740134957945,0.22438531487694868,1.4167829803804797
1997-08-01,2.1212994342230918,0.2137523834805911,1.456468137043544
1997-09-01,2.0843737849168886,0.24778663536995615,1.4437360509860826
1997-10-01,2.092475191814584,0.27323433202028724,1.446539039160224
1997-11-01,2.20574617163802,0.26791535800210886,1.4851754682992915
1997-12-01,2.2864989116970613,0.2644617673551807,1.5121173604244682
1998-01-01,2.4514100513379384,0.23802636031498103,1.5656979438378076
1998-02-01,2.5238676272879603,0.23071896483445697,1.5886685076780367
1998-03-01,2.688541812125387,0.20187245661860764,1.6396773500068198
1998-04-01,2.7937094258208273,0.1919727394369476,1.6714393275918893
1998-05-01,2.9319468060482228,0.1561656241823841,1.7122928505510449
1998-06-01,2.999948776986281,0.1457069608266407,1.7320360206953782
1998-07-01,3.083743827124491,0.15700497050925621,1.7560591752912231
1998-08-01,3.2330886631744495,0.14294125468844376,1.7980791593182013
1998-09-01,3.519201119178882,0.07672479898239659,1.8759533893940121
1998-10-01,3.5126311238046566,0.09646614513898255,1.874201462971539
1998-11-01,3.692847711400334,0.05749554119508471,1.9216783579465984
1998-12-01,3.9346137240440986,0.0031105575231623606,1.9835860767922573
1999-01-01,4.303838842457212,-0.09074479806778624,2.074569555945814
1999-02-01,4.626862660157163,-0.16855745870778116,2.1510143328572133
1999-03-01,4.925419707458336,-0.24085904758594334,2.2193286614330776
1999-04-01,5.090261330365253,-0.2750615026858312,2.2561607501162797
1999-05-01,5.449487251653519,-0.3602692591384986,2.3344136847725854
1999-06-01,5.796254198894671,-0.4524205077895733,2.4075411105305493
1999-07-01,5.887433166726374,-0.48086688342394734,2.4264033396627145
1999-08-01,5.921681023548918,-0.5049569995058734,2.4334504358110354
1999-09-01,6.264204171102217,-0.608995334717543,2.502839221984148
1999-10-01,6.151654729338758,-0.6016305264230901,2.4802529567241236
1999-11-01,6.800200637796355,-0.801465373538129,2.607719432338601
1999-12-01,6.877400901361354,-0.8502107817022206,2.622479914386639
2000-01-01,7.9374709527491545,-1.169972442640606,2.817351762338021
2000-02-01,7.993479392346696,-1.2367933402625653,2.8272741982953646
2000-03-01,8.728354977634641,-1.556744199066375,2.9543789495653128
2000-04-01,8.79172978556031,-1.6592014336137093,2.96508512281862
2000-05-01,10.082274828410766,-2.1438037810518518,3.1752598048680625
2000-06-01,10.61503390576546,-2.413720739203748,3.258072114881047
2000-07-01,10.511927966906187,-2.5185806882231057,3.242210352044757
2000-08-01,10.834249016153553,-2.8048142660821815,3.291542042288622
2000-09-01,10.438620699035729,-2.8141794584432582,3.2308854357645878
2000-10-01,10.759257050026598,-3.129958828914692,3.2801306452680508
2000-11-01,9.955535626161979,-2.9927696347521273,3.155239392845173
2000-12-01,8.801516608208,-2.611730459945984,2.9667350080868364
2001-01-01,7.210967775414017,-1.870590964684979,2.6853245195718927
2001-02-01,6.774084612612301,-1.6087230198793772,2.6027071699698183
2001-03-01,6.351994235966369,-1.352351767247257,2.520316296810059
2001-04-01,5.306465301045014,-0.8767768894122612,2.3035766323361186
2001-05-01,4.985208074501667,-0.6747428935644093,2.232757952511124
2001-06-01,4.683796660220927,-0.48974591849716664,2.1642080907853862
2001-07-01,4.529386008226874,-0.3659258659493194,2.128235421241474
2001-08-01,4.333515895185985,-0.23456908968100554,2.081709848942927
2001-09-01,3.6933244423594465,0.0011775131564486507,1.9218023942017157
2001-10-01,3.134807854698938,0.1950406379400853,1.7705388599799041
2001-11-01,2.636366985082067,0.35306415331134433,1.6236893129789538
2001-12-01,2.451669165084313,0.41346818268241337,1.5657806886931238
2002-01-01,2.5620573229964028,0.40221067674761923,1.600642784320225
2002-02-01,2.6987017091854306,0.3877501601824631,1.6427725676993241
2002-03-01,2.7606338200967646,0.3838854532728103,1.6615155190658812
2002-04-01,2.872169718836794,0.36723644806517797,1.694747685892149
2002-05-01,2.9935720595493414,0.3444320968409973,1.7301942259611611
2002-06-01,2.926796640014868,0.3582916281592824,1.7107883095271805
2002-07-01,2.9192753228668176,0.3604433139091193,1.7085886932983074
2002-08-01,3.126753177922821,0.3139350255245751,1.7682627570366405
2002-09-01,3.293347643283601,0.27544151083104484,1.8147582878398987
2002-10-01,2.9649365736526003,0.3416546835048635,1.721899118314601
2002-11-01,2.852455317868245,0.3528374290289972,1.6889213474487925
2002-12-01,2.8267739345818037,0.3462879446613544,1.6813012622911467
2003-01-01,2.769179630628029,0.3444535340942043,1.664085223366889
2003-02-01,2.807309588193093,0.32582492310615574,1.6755027866861616
2003-03-01,2.881254429350804,0.2952122674608667,1.6974258244031766
2003-04-01,2.9681413557034784,0.2572926914205276,1.7228294621649232
2003-05-01,3.1719828890820896,0.1978996364721377,1.7810061451556223
2003-06-01,3.1097555522026417,0.1955384637696086,1.7634499006783952
2003-07-01,3.2755176568481637,0.1041411343942874,1.8098391245765917
2003-08-01,3.127600140478596,0.09400266620795616,1.7685022308378906
2003-09-01,3.124714715716396,0.06788274072707923,1.7676862605441035
2003-10-01,3.2616501555179096,0.03563490414485748,1.8060039190206398
2003-11-01,3.265193940517958,0.020563105559754602,1.8069847648826367
2003-12-01,3.324444412699329,-0.038911173727189,1.823305902118273
2004-01-01,3.4357530369623324,-0.08771673995793905,1.8535784410060268
2004-02-01,3.608177694876014,-0.14604582149526224,1.8995203854857716
2004-03-01,3.3866560796005034,-0.08547004566871652,1.8402869557763277
2004-04-01,4.062513489154421,-0.28415147268562,2.0155677833192365
2004-05-01,4.302285762430869,-0.3005023005178096,2.0741952083713984
2004-06-01,4.063655180342981,-0.17102401673951317,2.015850981680685
2004-07-01,4.495341531120023,-0.23082076537942675,2.120222047597851
2004-08-01,4.528423406145863,-0.1684431326845408,2.1280092589427007
2004-09-01,4.730546090448375,-0.15231496808114486,2.1749818597975423
2004-10-01,4.962442517770106,-0.1338396588474009,2.227654039066683
2004-11-01,5.136487187340532,-0.10517028075784762,2.266381959719176
2004-12-01,5.360423942163008,-0.0757371985889832,2.315258936309934
2005-01-01,5.580018612350903,-0.04965075116030904,2.3622063018184725
2005-02-01,5.908169363405012,-0.0499131231310741,2.43067261543076
2005-03-01,6.271539047930536,-0.05910127381815866,2.504304104522958
2005-04-01,6.363232684693726,-0.03285623091669976,2.522544882592523
2005-05-01,6.537226157601337,-0.03299463753451537,2.556799983886369
2005-06-01,6.742846236892517,-0.04960496758187327,2.5966991040342964
2005-07-01,6.965196888157226,-0.06730018995628018,2.6391659455512126
2005-08-01,6.9850470536219245,-0.067085937019707,2.6429239591070197
2005-09-01,7.101923661978791,-0.07904527068590372,2.6649434631861877
2005-10-01,6.850539950197884,-0.0279802382926595,2.617353615810803
2005-11-01,7.209271381470514,-0.08076664607834938,2.685008637131455
2005-12-01,7.788933328595007,-0.161103848536847,2.7908660535029277
2006-01-01,8.069376682159847,-0.19849738733532662,2.8406648310140086
2006-02-01,8.175435043302794,-0.21797601245506493,2.8592717680036634
2006-03-01,8.335540115601466,-0.2446377101419155,2.8871335465477634
2006-04-01,8.625070106553864,-0.2863415174379116,2.9368469668257937
2006-05-01,8.85496908447865,-0.32965868980111335,2.975730008666554
2006-06-01,9.689723060752199,-0.4696528734909158,3.112832000084842
2006-07-01,10.09870599017807,-0.5625580241405717,3.1778461243707303
2006-08-01,10.407011753182692,-0.6446116877438783,3.225990042325409
2006-09-01,9.988988639569524,-0.6420941308897423,3.160536131666513
2006-10-01,10.194909009299035,-0.7501428810406052,3.192946759546585
2006-11-01,10.325037531500174,-0.875265819282298,3.2132596427148825
2006-12-01,10.760773115166579,-1.0644961180044983,3.28036173541373
2007-01-01,11.757932059438755,-1.3816551575479172,3.428984114783671
2007-02-01,12.034829069339777,-1.6488773079397787,3.4691251158382537
2007-03-01,12.282699077702347,-1.9498443082392112,3.504668183680496
2007-04-01,12.423492719124415,-2.2892403956445437,3.524697535835439
2007-05-01,12.56643655639171,-2.6963686991164693,3.5449170027507995
2007-06-01,12.093374337990268,-2.955012112395112,3.4775529238230534
2007-07-01,12.734381551487537,-3.777134304438028,3.568526523859328
2007-08-01,12.013074820822208,-4.1078327026481265,3.465988289192883
2007-09-01,11.76915747850199,-4.611899454758029,3.430620567550715
2007-10-01,12.439942591598983,-5.976544036290465,3.527030279370874
2007-11-01,11.360989888083088,-6.351019845488058,3.3706067536992634
2007-12-01,11.277310482700651,-7.627685835457758,3.3581707048184213
2008-01-01,9.640159500580463,-7.046257915434534,3.1048606249847133
2008-02-01,8.99441873361886,-7.066388067582865,2.999069644676305
2008-03-01,8.349185125256641,-6.971406896855926,2.8894956524031388
2008-04-01,8.38509102742071,-7.711209655026906,2.8957021648333776
2008-05-01,7.911800909214739,-8.211592429894873,2.812792368664054
2008-06-01,8.178564091611376,-10.261338876192525,2.8598188914005336
2008-07-01,8.060257244766053,-12.245873080523532,2.8390592182562964
2008-08-01,8.30165260989558,-16.678917464297896,2.881258858536591
2008-09-01,6.397766103750615,-14.862629907731744,2.529380577088117
2008-10-01,2.323705784379455,-4.7696711895566635,1.5243706191013573
2008-11-01,3.3353911514667036,-7.819170688243226,1.8263053281055452
2008-12-01,2.886672614189419,-8.526234881994514,1.6990210752634645
2009-01-01,1.5630447100410838,-4.708447630871129,1.250217865030365
2009-02-01,1.2003771004902422,-3.8333930283241893,1.0956172235275612
2009-03-01,1.5716905612788306,-6.722123317516756,1.2536708345011582
2009-04-01,1.1341614370463389,-4.759846698697659,1.0649701578196165
2009-05-01,1.3656598528669428,-5.833501728053137,1.168614501393399
2009-06-01,1.7201632547712593,-7.4192747129213785,1.3115499436816196
2009-07-01,2.025319506559169,-8.55371594449738,1.423137205809464
2009-08-01,2.5603481230610114,-10.047420419376841,1.6001087847584023
2009-09-01,2.7167098285393143,-10.012616161670723,1.6482444686815467
2009-10-01,3.080821273278147,-10.667455016839217,1.7552268438233696
2009-11-01,3.012280837338739,-9.237842902221038,1.7355923592072935
2009-12-01,3.349704427340539,-8.475931022812045,1.830219775693766
2010-01-01,3.474624382657053,-7.17109556260889,1.864034437089898
2010-02-01,3.84957682985599,-6.930152342232995,1.96203385033388
2010-03-01,3.926436520655437,-6.17871202876157,1.9815237875573022
2010-04-01,4.272894690284576,-6.214920425433583,2.067098132717597
2010-05-01,4.704359540520554,-6.409861603890235,2.168953558866707
2010-06-01,4.5241527153259335,-5.867627256179542,2.127005574822486
2010-07-01,4.09117452449818,-4.790745754236989,2.0226652032647863
2010-08-01,4.351648671045841,-4.728669895799929,2.086060562650529
2010-09-01,4.072894175799687,-4.019549891320164,2.018141267552816
2010-10-01,3.4732450839777624,-3.0012367653021492,1.863664423649752
2010-11-01,3.6399576629918764,-2.822705340662518,1.9078673074907166
2010-12-01,2.7657281008654513,-1.6879523074227434,1.6630478348097661
2011-01-01,3.2565364024589316,-1.9123128868586714,1.8045875989984337
2011-02-01,3.0260275306552336,-1.4512559885703773,1.739548082306216
2011-03-01,2.6126530567798176,-0.975783514241032,1.616370334044713
2011-04-01,2.7423011211519426,-0.9763207299621552,1.6559894689133572
2011-05-01,2.433743197801191,-0.6503573793734139,1.5600458960560075
2011-06-01,2.044155091342735,-0.3228903776199319,1.4297395187035766
2011-07-01,2.0842083587322695,-0.27620906654355615,1.4436787588422397
2011-08-01,1.4255848891925857,0.15715701415146233,1.1939785966224796
2011-09-01,1.8494887176409187,-0.038409467235565264,1.3599590867525826
2011-10-01,1.3260078032925482,0.27534812208734905,1.151524121889137
2011-11-01,1.3998926433239112,0.24457165163807437,1.1831705892743916
2011-12-01,1.0465620743139,0.44028125323326195,1.0230161652260925
2012-01-01,0.8788549689921905,0.5238505513747653,0.937472649730215
2012-02-01,1.3197935341340137,0.2995935520464207,1.1488226730588205
2012-03-01,1.432029738906141,0.25971023052961817,1.1966744498426216
2012-04-01,1.1478233117835452,0.42177176940312433,1.0713651626702938
2012-05-01,1.8202452281008386,0.1258566441418747,1.3491646408429323
2012-06-01,1.4442134711555545,0.3359688361964899,1.2017543306165177
2012-07-01,0.8102038521104886,0.6390720217408035,0.9001132440479301
2012-08-01,0.6561840912060448,0.7154587622536183,0.8100519064887415
2012-09-01,0.5348797293056666,0.7706362683727003,0.731354721941184
2012-10-01,0.8770485160359595,0.6353087596222181,0.9365086844423598
2012-11-01,0.6030893215994831,0.7549652062509906,0.7765882574437262
2012-12-01,0.5055211954153567,0.7988603359552346,0.7110001374228817
2013-01-01,0.5005960932239418,0.803064069439232,0.7075281571951337
2013-02-01,0.4004241668402812,0.8427181359183584,0.6327907765132811
2013-03-01,0.38042505395165704,0.8509086961014524,0.616786068221111
2013-04-01,0.3207920559792918,0.8731069197192236,0.5663850774687587
2013-05-01,0.4136037612068202,0.8379396020692768,0.6431203318250949
2013-06-01,0.4017029976535455,0.8440026835402256,0.6338004399284884
2013-07-01,0.3639199421591222,0.8576864300280704,0.603257774221868
2013-08-01,0.4467393225392119,0.8241086967600822,0.6683856091652571
2013-09-01,0.4884778668447573,0.8040611611108943,0.6989119163705518
2013-10-01,0.4931062980528622,0.7978554554818734,0.7022152789941716
2013-11-01,0.6303128203754134,0.7322548054108673,0.7939224271775004
2013-12-01,0.6352884885542178,0.7193328692211169,0.7970498657889717
2014-01-01,0.5563752600069449,0.7481234827616834,0.7459056642813118
2014-02-01,0.691851238370633,0.6759028475419653,0.8317759544316203
2014-03-01,0.6911042228696219,0.6683556851431837,0.8313267846458587
2014-04-01,0.6791042020399892,0.661323978387075,0.8240777888282084
2014-05-01,0.787798482932109,0.5974118558206452,0.8875801276122112
2014-06-01,0.8053641209777872,0.5742807626764072,0.8974208159931366
2014-07-01,0.9065471950649516,0.5046107368882554,0.9521277199330727
2014-08-01,0.8306207850450081,0.546977598065992,0.9113839942883615
2014-09-01,0.9440339813601782,0.47034145180362186,0.9716141113426555
2014-10-01,0.928622920483061,0.4548695939746009,0.9636508291300646
2014-11-01,0.9787757882379887,0.40451676798027825,0.9893309801264634
2014-12-01,1.1567333966498592,0.28190388987935733,1.075515409768665
2015-01-01,1.2856973862065142,0.20327787927395646,1.1338859670207204
2015-02-01,1.668817459361058,-0.040467488665931084,1.2918271785966797
2015-03-01,1.6372918060772697,-0.05507016753908567,1.2795670385240743
2015-04-01,1.9445382402694709,-0.3129257207445193,1.394467009387268
2015-05-01,2.3858274709198586,-0.7079081438126256,1.5446124015169174
2015-06-01,2.548117143683113,-0.9885120052200702,1.5962822882194467
2015-07-01,2.2985163670017235,-0.8799195676456044,1.5160858705896982
2015-08-01,2.0866046744064684,-0.7361056672081023,1.4445084542523343
2015-09-01,2.393978955462297,-1.047348045523342,1.547248834370961
2015-10-01,2.5525747554943883,-1.1758504690525995,1.5976779260834733
2015-11-01,2.607750050720712,-1.1668666473612062,1.6148529501848494
2015-12-01,2.356636147522276,-0.7707550728721395,1.5351339184326154
2016-01-01,2.6641267891734284,-0.7251473743762913,1.6322153011087197
2016-02-01,2.6597951644709763,-0.5315975014217822,1.6308878454605567
2016-03-01,2.9418773407320584,-0.4911886121990372,1.715190176258032
2016-04-01,3.3676528617996353,-0.5346458034703676,1.8351165798933962
2016-05-01,3.3632251490738754,-0.37552900264416533,1.833909798510787
2016-06-01,3.4533764333486427,-0.3700700280199185,1.858326245132604
2016-07-01,3.296708258915493,-0.2720282554460609,1.8156839644925802
2016-08-01,3.326578100876737,-0.2538365100957387,1.823890923513996
2016-09-01,3.259078931818782,-0.20200039915655377,1.8052919242656524
2016-10-01,3.285434644372301,-0.20098169467794658,1.8125767968205653
2016-11-01,3.3841767267870937,-0.2363974722881368,1.8396132003187773
2016-12-01,3.3140605925351774,-0.2123127772510487,1.8204561495776759
2017-01-01,3.13383379313743,-0.15090031008608262,1.770263763719246
2017-02-01,3.1185139351005335,-0.14829944394936367,1.7659314638741033
2017-03-01,3.194155678289048,-0.17702704442559725,1.787220097886393
2017-04-01,3.033120343322273,-0.118025072641605,1.741585583117371
2017-05-01,2.8485562464023175,-0.04933465663580061,1.6877666445342252
2017-06-01,2.8830257991230623,-0.05422150176858831,1.6979475254327097
2017-07-01,2.9508065535449353,-0.050507707029966875,1.7177911844997154
2017-08-01,2.9621947920469633,-0.028752004479331683,1.721102783696245
2017-09-01,3.0822121403670666,-0.046560065536763284,1.7556230063333833
2017-10-01,3.0756706410562207,-0.010720847035883052,1.7537590031290562
2017-11-01,3.1354823125235756,0.020839113971580225,1.7707293165595852
2017-12-01,3.2110939016720215,0.034947017008836956,1.7919525389005204
2018-01-01,3.512849095831195,0.00027377272663298147,1.8742596127087612
2018-02-01,3.68793731483381,-0.00010548203708804493,1.9204003006753072
2018-03-01,3.8118109817318335,0.01020083479882461,1.9523859715055918
2018-04-01,4.066796464611729,-0.007773878228553244,2.0166299771181944
2018-05-01,4.344371312874668,-0.02267596324504484,2.0843155502165858
2018-06-01,4.588050566113725,-0.028443276142605,2.141973521338143
2018-07-01,4.888715249647642,-0.051693691174017564,2.2110439275707847
2018-08-01,5.079154699058373,-0.057551326767534494,2.2536980052922737
2018-09-01,5.25406923293967,-0.07251261877416515,2.29217565490511
2018-10-01,5.344789260052092,-0.07875574449583578,2.311880027175306
2018-11-01,5.490911501882589,-0.08876679382267016,2.3432694044609104
2018-12-01,5.650989825801739,-0.09781642151211467,2.377181067104847
2019-01-01,5.805093528332516,-0.10881590974475563,2.409376169951989
2019-02-01,5.9363970801390975,-0.1165357814468635,2.436472261311238
2019-03-01,6.129870453663793,-0.1360798461928876,2.4758575188535774
2019-04-01,6.284088429504988,-0.15345441501498813,2.5068084149980403
2019-05-01,6.578676696196542,-0.19571380889375312,2.5648931159400274
2019-06-01,6.793540510136659,-0.2208718118085673,2.606442117165977
2019-07-01,6.994254784030093,-0.24293128443318235,2.644665344430197
2019-08-01,7.319957719521422,-0.2948747156495777,2.705542038025176
2019-09-01,7.317224129921736,-0.29055621973928236,2.705036807498511
2019-10-01,7.3988454671991475,-0.3024090000489197,2.7200818861201856
2019-11-01,7.759428304606794,-0.3613452245239901,2.78557504020387
2019-12-01,7.478790816825032,-0.31178781923833676,2.7347377967229383
2020-01-01,7.805028085391901,-0.3714054880525166,2.793748035416204
2020-02-01,7.986137585167996,-0.4034796266717062,2.8259755103623947
2020-03-01,6.9460672962349905,-0.22413223583169817,2.6355392799643473
2020-04-01,10.17793940966917,-0.8018658602467843,3.190288295698238
2020-05-01,18.30912232984635,-2.2508893863956136,4.2789160227616465
2020-06-01,12.71967633463064,-1.2681886539854257,3.5664655241051526
2020-07-01,8.824011462819245,-0.5643637358024154,2.9705237691052475
2020-08-01,6.627851855845353,-0.17664757817760157,2.574461469093168
2020-09-01,5.785237867209096,-0.026832849484132115,2.405252142127535
2020-10-01,5.617279816059445,-0.0049475572690107494,2.370080128615791
2020-11-01,5.315203489964196,0.039218071065313054,2.3054725090454227
2020-12-01,5.206209611834366,0.02190425767615156,2.281711991429761
2021-01-01,4.519379160339528,0.09237009120875805,2.12588314832672
2021-02-01,4.214998890242924,0.0935120713153399,2.0530462464939565
2021-03-01,11.296570795558704,-1.6894552878504472,3.361037160692917
2021-04-01,7.954376946464894,-1.136137916035679,2.8203505006408145
2021-05-01,8.88531966924411,-1.8151772984288397,2.980825333568559
2021-06-01,3.145059055459189,-0.09021779025937793,1.773431435229225
2021-07-01,3.180761874952365,-0.22357948166156594,1.7834690563484317
2021-08-01,3.565937631247283,-0.5429984226792965,1.888369040004438
2021-09-01,4.965967721430929,-1.4892239780809295,2.228445135387212
2021-10-01,5.69450971711882,-2.2517296599328596,2.386317187030848
2021-11-01,4.393401252413429,-1.8457355319667497,2.096044191426657
2021-12-01,3.243284766447869,-1.4144889936695444,1.8009122039810461
2022-01-01,3.1394638459826965,-1.6510835577605976,1.771853223600278
2022-02-01,3.133320962395287,-1.9503840451348413,1.770118911936508
2022-03-01,2.655749114795708,-1.7845985225092442,1.6296469294898537
2022-04-01,2.695347966710832,-2.3231661449713696,1.6417514935917774
2022-05-01,3.1171378150607754,-3.5870151059626174,1.7655417907998596
2022-06-01,1.9876077723173569,-2.1917028326661785,1.4098254403710258
2022-07-01,1.4390848971234387,-1.289120729261382,1.1996186465387402
2022-08-01,1.84462301015659,-1.9103803518757458,1.35816899175198
2022-09-01,2.0849066007409456,-2.276946814652476,1.4439205659387726
2022-10-01,1.6922043830918128,-1.5889804284481608,1.300847563356988
2022-11-01,1.240939281644113,-0.8564725333705654,1.1139745426373588
2022-12-01,2.4230735178221874,-2.5125936621899974,1.5566224711927383
2023-01-01,2.368335849213965,-2.4249729813295,1.5389398458724646
2023-02-01,1.4590534020354915,-1.0979911462415206,1.207912828823128
2023-03-01,1.4705750384449792,-1.1017394222682229,1.2126726839691653
2023-04-01,1.138355637635872,-0.6584748375825842,1.0669375040909717
2023-05-01,0.7057841101981822,-0.10644549396641834,0.8401095822558996
2023-06-01,0.6585724389000525,-0.15408493201983497,0.8115247617294573
2023-07-01,0.753787915686,-0.472479500738781,0.8682096035439829
2023-09-01,0.5285640807113322,-0.11945173309209633,0.7270241266363395
2023-10-01,0.8416940095218776,-0.7001252614085969,0.9174388314878968
2023-11-01,0.48914717388862183,0.015706197064539573,0.6993905732054313
