execution_date,forecast_date,horizon,prediction,actual
1989-10-01,1989-11-01,1,0.15080637358894572,0.20661683005265397
1989-10-01,1989-12-01,2,0.23738214858241974,0.2641869798848133
1989-10-01,1990-01-01,3,0.3184933595925957,0.5885151657058926
1989-10-01,1990-02-01,4,0.394787655254574,0.6283790656456304
1989-10-01,1990-03-01,5,0.46776588361535043,0.5766017074268035
1989-10-01,1990-04-01,6,0.5385714924080627,0.9216906982957264
1989-10-01,1990-05-01,7,0.6062365888635165,0.6890041478906238
1989-10-01,1990-06-01,8,0.6694527131211239,0.6793349594182309
1989-10-01,1990-07-01,9,0.7274921811667008,1.0971760198933347
1989-10-01,1990-08-01,10,0.7793451876929924,1.876039763094025
1989-10-01,1990-09-01,11,0.8259406317683253,2.0462354767593456
1989-10-01,1990-10-01,12,0.8682418435815517,2.0357328374619845
1989-10-01,1990-11-01,13,0.909524968542332,1.5441932887733472
1989-10-01,1990-12-01,14,0.949839465638702,2.06641911707302
1989-10-01,1989-11-01,1,0.15080637358894186,0.20661683005265397
1989-10-01,1989-12-01,2,0.2373821485824126,0.2641869798848133
1989-10-01,1990-01-01,3,0.31849335959258573,0.5885151657058926
1989-10-01,1990-02-01,4,0.3947876552545614,0.6283790656456304
1989-10-01,1990-03-01,5,0.4677658836153354,0.5766017074268035
1989-10-01,1990-04-01,6,0.5385714924080452,0.9216906982957264
1989-10-01,1990-05-01,7,0.606236588863497,0.6890041478906238
1989-10-01,1990-06-01,8,0.6694527131211025,0.6793349594182309
1989-10-01,1990-07-01,9,0.727492181166678,1.0971760198933347
1989-10-01,1990-08-01,10,0.7793451876929681,1.876039763094025
1989-10-01,1990-09-01,11,0.8259406317683003,2.0462354767593456
1989-10-01,1990-10-01,12,0.868241843581527,2.0357328374619845
1989-10-01,1990-11-01,13,0.9095249685423077,1.5441932887733472
1989-10-01,1990-12-01,14,0.9498394656386779,2.06641911707302
1989-10-01,1991-01-01,15,,2.4160151782727493
1989-10-01,1991-02-01,16,,2.5526587594477252
1989-10-01,1991-03-01,17,,2.956500851497077
1989-10-01,1991-04-01,18,,3.288720318023309
1989-10-01,1991-05-01,19,,3.3378829607543947
1989-10-01,1991-06-01,20,,3.4482001016388133
1989-10-01,1991-07-01,21,,3.501379597157597
1989-10-01,1991-08-01,22,,3.4907360030907593
1989-10-01,1991-09-01,23,,3.328610971927237
1989-10-01,1991-10-01,24,,3.848052734586415
1989-10-01,1991-11-01,25,,4.366856905034501
1989-10-01,1991-12-01,26,,4.173656676995725
1989-10-01,1992-01-01,27,,4.944275817142783
1989-10-01,1992-02-01,28,,4.74786064898036
1989-10-01,1992-03-01,29,,4.8607158288736825
1989-10-01,1992-04-01,30,,5.378763034184644
1989-10-01,1992-05-01,31,,5.0720358605598985
1989-10-01,1992-06-01,32,,5.093390829811837
1989-10-01,1992-07-01,33,,5.058157999522936
1989-10-01,1992-08-01,34,,5.09831589903202
1989-10-01,1992-09-01,35,,5.337797726916988
1989-10-01,1992-10-01,36,,5.370773581032498
1989-10-01,1992-11-01,37,,5.072514743350435
1989-10-01,1992-12-01,38,,5.0045084832031925
1989-10-01,1993-01-01,39,,4.852915538956887
1989-10-01,1993-02-01,40,,4.428163689326173
1989-10-01,1993-03-01,41,,4.437019927740981
1989-10-01,1993-04-01,42,,4.503575631390836
1989-10-01,1993-05-01,43,,4.199801130216027
1989-10-01,1993-06-01,44,,3.806649232874309
1989-10-01,1993-07-01,45,,3.735879608768938
1989-10-01,1993-08-01,46,,3.3471736256415228
1989-10-01,1993-09-01,47,,3.2938614042300043
1989-10-01,1993-10-01,48,,3.1622144972568265
1989-10-01,1993-11-01,49,,3.5691997494720535
1989-10-01,1993-12-01,50,,3.6371144489134988
1989-10-01,1994-01-01,51,,3.483642219650421
1989-10-01,1994-02-01,52,,3.5510499705230596
1989-10-01,1994-03-01,53,,4.011935790761724
1989-10-01,1994-04-01,54,,3.6384316567595634
1989-10-01,1994-05-01,55,,3.3036018550727984
1989-10-01,1994-06-01,56,,3.4580085149863864
1989-10-01,1994-07-01,57,,3.1915304992609244
1989-10-01,1994-08-01,58,,2.9645517441366125
1989-10-01,1994-09-01,59,,3.1242857353103064
1989-10-01,1994-10-01,60,,3.0406941003882295
1989-11-01,1989-12-01,1,0.2895090410724095,0.2641869798848133
1989-11-01,1990-01-01,2,0.3678228598629093,0.5885151657058926
1989-11-01,1990-02-01,3,0.44225962843681554,0.6283790656456304
1989-11-01,1990-03-01,4,0.5140600839445022,0.5766017074268035
1989-11-01,1990-04-01,5,0.5840164192603305,0.9216906982957264
1989-11-01,1990-05-01,6,0.651427331203408,0.6890041478906238
1989-11-01,1990-06-01,7,0.715260225730157,0.6793349594182309
1989-11-01,1990-07-01,8,0.7749725829947474,1.0971760198933347
1989-11-01,1990-08-01,9,0.8301563756132915,1.876039763094025
1989-11-01,1990-09-01,10,0.8816789726503123,2.0462354767593456
1989-11-01,1990-10-01,11,0.9309362373047694,2.0357328374619845
1989-11-01,1990-11-01,12,0.9783442381984376,1.5441932887733472
1989-11-01,1990-12-01,13,1.0244331132512026,2.06641911707302
1989-11-01,1991-01-01,14,1.0664765125853912,2.4160151782727493
1989-11-01,1991-02-01,15,1.104886930650462,2.5526587594477252
1989-11-01,1991-03-01,16,1.1400314071719364,2.956500851497077
1989-11-01,1991-04-01,17,1.1722365889105475,3.288720318023309
1989-11-01,1991-05-01,18,1.2017932272963265,3.3378829607543947
1989-11-01,1991-06-01,19,1.2289601748094225,3.4482001016388133
1989-11-01,1991-07-01,20,1.2539679359724465,3.501379597157597
1989-11-01,1991-08-01,21,1.277021822593061,3.4907360030907593
1989-11-01,1991-09-01,22,1.2983047573633244,3.328610971927237
1989-11-01,1991-10-01,23,1.3179797650066827,3.848052734586415
1989-11-01,1991-11-01,24,1.3361921857956909,4.366856905034501
1989-11-01,1991-12-01,25,1.3530716423825409,4.173656676995725
1989-11-01,1992-01-01,26,1.3678835222467336,4.944275817142783
1989-11-01,1992-02-01,27,1.38085167810971,4.74786064898036
1989-11-01,1992-03-01,28,1.392175182549264,4.8607158288736825
1989-11-01,1992-04-01,29,1.4020310875837143,5.378763034184644
1989-11-01,1992-05-01,30,1.410576876717724,5.0720358605598985
1989-11-01,1992-06-01,31,1.4179526437244752,5.093390829811837
1989-11-01,1992-07-01,32,1.4242830286190349,5.058157999522936
1989-11-01,1992-08-01,33,1.4296789378836139,5.09831589903202
1989-11-01,1992-09-01,34,1.4342390729895478,5.337797726916988
1989-11-01,1992-10-01,35,1.4380512885810584,5.370773581032498
1989-11-01,1992-11-01,36,1.441193799304773,5.072514743350435
1989-11-01,1992-12-01,37,1.4437362521532189,5.0045084832031925
1989-11-01,1993-01-01,38,1.4460985369877655,4.852915538956887
1989-11-01,1993-02-01,39,1.4482959757801275,4.428163689326173
1989-11-01,1993-03-01,40,1.4503423261666706,4.437019927740981
1989-11-01,1993-04-01,41,1.4522499538257303,4.503575631390836
1989-11-01,1993-05-01,42,1.4540299856571188,4.199801130216027
1989-11-01,1993-06-01,43,1.455692445903428,3.806649232874309
1989-11-01,1993-07-01,44,1.45724637711427,3.735879608768938
1989-11-01,1993-08-01,45,1.4586999476427254,3.3471736256415228
1989-11-01,1993-09-01,46,1.4600605471749866,3.2938614042300043
1989-11-01,1993-10-01,47,1.4613348716269208,3.1622144972568265
1989-11-01,1993-11-01,48,1.4625289985926166,3.5691997494720535
1989-11-01,1993-12-01,49,1.4636484543979063,3.6371144489134988
1989-11-01,1994-01-01,50,1.4648458696445237,3.483642219650421
1989-11-01,1994-02-01,51,1.4660992750803223,3.5510499705230596
1989-11-01,1994-03-01,52,1.4673893804249918,4.011935790761724
1989-11-01,1994-04-01,53,1.4686992735849438,3.6384316567595634
1989-11-01,1994-05-01,54,1.4700141533954743,3.3036018550727984
1989-11-01,1994-06-01,55,1.4713210921538782,3.4580085149863864
1989-11-01,1994-07-01,56,1.4726088246235913,3.1915304992609244
1989-11-01,1994-08-01,57,1.473867560559436,2.9645517441366125
1989-11-01,1994-09-01,58,1.475088818132792,3.1242857353103064
1989-11-01,1994-10-01,59,1.4762652759276444,3.0406941003882295
1989-11-01,1994-11-01,60,1.4773906414380198,2.1508827947746503
1989-12-01,1990-01-01,1,0.33043322808954895,0.5885151657058926
1989-12-01,1990-02-01,2,0.39443604260060117,0.6283790656456304
1989-12-01,1990-03-01,3,0.4571317653818261,0.5766017074268035
1989-12-01,1990-04-01,4,0.5190646869316682,0.9216906982957264
1989-12-01,1990-05-01,5,0.5795808237767898,0.6890041478906238
1989-12-01,1990-06-01,6,0.6375641584481363,0.6793349594182309
1989-12-01,1990-07-01,7,0.6924753997377963,1.0971760198933347
1989-12-01,1990-08-01,8,0.743856262032549,1.876039763094025
1989-12-01,1990-09-01,9,0.792333264250701,2.0462354767593456
1989-12-01,1990-10-01,10,0.8389961160667401,2.0357328374619845
1989-12-01,1990-11-01,11,0.8842296751757638,1.5441932887733472
1989-12-01,1990-12-01,12,0.9281555093516323,2.06641911707302
1989-12-01,1991-01-01,13,0.968601866890687,2.4160151782727493
1989-12-01,1991-02-01,14,1.0059124972634113,2.5526587594477252
1989-12-01,1991-03-01,15,1.0403935629767427,2.956500851497077
1989-12-01,1991-04-01,16,1.0723178052079174,3.288720318023309
1989-12-01,1991-05-01,17,1.1019282473155863,3.3378829607543947
1989-12-01,1991-06-01,18,1.1294414874950922,3.4482001016388133
1989-12-01,1991-07-01,19,1.1550506261574427,3.501379597157597
1989-12-01,1991-08-01,20,1.1789278685551086,3.4907360030907593
1989-12-01,1991-09-01,21,1.2012268386822826,3.328610971927237
1989-12-01,1991-10-01,22,1.2220846364804774,3.848052734586415
1989-12-01,1991-11-01,23,1.241623666826942,4.366856905034501
1989-12-01,1991-12-01,24,1.259953265624181,4.173656676995725
1989-12-01,1992-01-01,25,1.2763222477788085,4.944275817142783
1989-12-01,1992-02-01,26,1.2909380631711185,4.74786064898036
1989-12-01,1992-03-01,27,1.3039853374969914,4.8607158288736825
1989-12-01,1992-04-01,28,1.3156284023225806,5.378763034184644
1989-12-01,1992-05-01,29,1.3260135444737486,5.0720358605598985
1989-12-01,1992-06-01,30,1.335271005895996,5.093390829811837
1989-12-01,1992-07-01,31,1.3435167616665713,5.058157999522936
1989-12-01,1992-08-01,32,1.3508541007695976,5.09831589903202
1989-12-01,1992-09-01,33,1.3573750315148343,5.337797726916988
1989-12-01,1992-10-01,34,1.363161531053368,5.370773581032498
1989-12-01,1992-11-01,35,1.3682866562854763,5.072514743350435
1989-12-01,1992-12-01,36,1.3728155315372579,5.0045084832031925
1989-12-01,1993-01-01,37,1.3771529577346284,4.852915538956887
1989-12-01,1993-02-01,38,1.381312208860018,4.428163689326173
1989-12-01,1993-03-01,39,1.3853052527148175,4.437019927740981
1989-12-01,1993-04-01,40,1.3891428939604016,4.503575631390836
1989-12-01,1993-05-01,41,1.392834901298797,4.199801130216027
1989-12-01,1993-06-01,42,1.396390120552588,3.806649232874309
1989-12-01,1993-07-01,43,1.3998165752084522,3.735879608768938
1989-12-01,1993-08-01,44,1.4031215558151722,3.3471736256415228
1989-12-01,1993-09-01,45,1.406311699472672,3.2938614042300043
1989-12-01,1993-10-01,46,1.409393060511436,3.1622144972568265
1989-12-01,1993-11-01,47,1.4123711733397322,3.5691997494720535
1989-12-01,1993-12-01,48,1.4152511083275974,3.6371144489134988
1989-12-01,1994-01-01,49,1.4181921957475978,3.483642219650421
1989-12-01,1994-02-01,50,1.4211714685169379,3.5510499705230596
1989-12-01,1994-03-01,51,1.424168764172647,4.011935790761724
1989-12-01,1994-04-01,52,1.4271664114863674,3.6384316567595634
1989-12-01,1994-05-01,53,1.43014895184639,3.3036018550727984
1989-12-01,1994-06-01,54,1.4331028915503674,3.4580085149863864
1989-12-01,1994-07-01,55,1.4360164815799614,3.1915304992609244
1989-12-01,1994-08-01,56,1.4388795218090233,2.9645517441366125
1989-12-01,1994-09-01,57,1.441683186935087,3.1242857353103064
1989-12-01,1994-10-01,58,1.4444198717245902,3.0406941003882295
1989-12-01,1994-11-01,59,1.4470830534295538,2.1508827947746503
1989-12-01,1994-12-01,60,1.4496671694710703,1.5817934427148839
1990-01-01,1990-02-01,1,0.6119926257343715,0.6283790656456304
1990-01-01,1990-03-01,2,0.6351967010176874,0.5766017074268035
1990-01-01,1990-04-01,3,0.6586374423761273,0.9216906982957264
1990-01-01,1990-05-01,4,0.6813597125622125,0.6890041478906238
1990-01-01,1990-06-01,5,0.7022205236152153,0.6793349594182309
1990-01-01,1990-07-01,6,0.7206227201866757,1.0971760198933347
1990-01-01,1990-08-01,7,0.7359446483139755,1.876039763094025
1990-01-01,1990-09-01,8,0.748956616093291,2.0462354767593456
1990-01-01,1990-10-01,9,0.7606962299197901,2.0357328374619845
1990-01-01,1990-11-01,10,0.7712791822543281,1.5441932887733472
1990-01-01,1990-12-01,11,0.7806444092475595,2.06641911707302
1990-01-01,1991-01-01,12,0.7928809042514802,2.4160151782727493
1990-01-01,1991-02-01,13,0.8087980154145077,2.5526587594477252
1990-01-01,1991-03-01,14,0.8279053373108589,2.956500851497077
1990-01-01,1991-04-01,15,0.8497678043012292,3.288720318023309
1990-01-01,1991-05-01,16,0.8739995581174825,3.3378829607543947
1990-01-01,1991-06-01,17,0.900258493926859,3.4482001016388133
1990-01-01,1991-07-01,18,0.9282414098158371,3.501379597157597
1990-01-01,1991-08-01,19,0.9576796929378039,3.4907360030907593
1990-01-01,1991-09-01,20,0.9883354829540333,3.328610971927237
1990-01-01,1991-10-01,21,1.0199982599657154,3.848052734586415
1990-01-01,1991-11-01,22,1.052481809976381,4.366856905034501
1990-01-01,1991-12-01,23,1.0856215261193667,4.173656676995725
1990-01-01,1992-01-01,24,1.1150378301760155,4.944275817142783
1990-01-01,1992-02-01,25,1.141127902493227,4.74786064898036
1990-01-01,1992-03-01,26,1.16424520026098,4.8607158288736825
1990-01-01,1992-04-01,27,1.1847042931006415,5.378763034184644
1990-01-01,1992-05-01,28,1.2027851636634237,5.0720358605598985
1990-01-01,1992-06-01,29,1.2187370324280868,5.093390829811837
1990-01-01,1992-07-01,30,1.2327817593385897,5.058157999522936
1990-01-01,1992-08-01,31,1.2451168690984513,5.09831589903202
1990-01-01,1992-09-01,32,1.2559182417590098,5.337797726916988
1990-01-01,1992-10-01,33,1.2653425056321947,5.370773581032498
1990-01-01,1992-11-01,34,1.2735291654615577,5.072514743350435
1990-01-01,1992-12-01,35,1.2806024951416366,5.0045084832031925
1990-01-01,1993-01-01,36,1.2874851426118086,4.852915538956887
1990-01-01,1993-02-01,37,1.2941860083885581,4.428163689326173
1990-01-01,1993-03-01,38,1.3007132063472244,4.437019927740981
1990-01-01,1993-04-01,39,1.3070741490009823,4.503575631390836
1990-01-01,1993-05-01,40,1.3132756233455019,4.199801130216027
1990-01-01,1993-06-01,41,1.319323858313335,3.806649232874309
1990-01-01,1993-07-01,42,1.3252245847665605,3.735879608768938
1990-01-01,1993-08-01,43,1.3309830888534864,3.3471736256415228
1990-01-01,1993-09-01,44,1.3366042594638434,3.2938614042300043
1990-01-01,1993-10-01,45,1.342092630435638,3.1622144972568265
1990-01-01,1993-11-01,46,1.3474524180945602,3.5691997494720535
1990-01-01,1993-12-01,47,1.3526875546425758,3.6371144489134988
1990-01-01,1994-01-01,48,1.3579601300490058,3.483642219650421
1990-01-01,1994-02-01,49,1.3632459443983558,3.5510499705230596
1990-01-01,1994-03-01,50,1.368523768010518,4.011935790761724
1990-01-01,1994-04-01,51,1.373775010493165,3.6384316567595634
1990-01-01,1994-05-01,52,1.3789834264061887,3.3036018550727984
1990-01-01,1994-06-01,53,1.3841348534880755,3.4580085149863864
1990-01-01,1994-07-01,54,1.3892169798421892,3.1915304992609244
1990-01-01,1994-08-01,55,1.394219136879419,2.9645517441366125
1990-01-01,1994-09-01,56,1.3991321151680667,3.1242857353103064
1990-01-01,1994-10-01,57,1.4039480006570526,3.0406941003882295
1990-01-01,1994-11-01,58,1.408660029018839,2.1508827947746503
1990-01-01,1994-12-01,59,1.4132624561077882,1.5817934427148839
1990-01-01,1995-01-01,60,,1.565230181916487
1990-02-01,1990-03-01,1,0.6503528129961911,0.5766017074268035
1990-02-01,1990-04-01,2,0.6768832809983849,0.9216906982957264
1990-02-01,1990-05-01,3,0.7062197381239069,0.6890041478906238
1990-02-01,1990-06-01,4,0.7364283017016956,0.6793349594182309
1990-02-01,1990-07-01,5,0.7666117578716412,1.0971760198933347
1990-02-01,1990-08-01,6,0.7953020400160137,1.876039763094025
1990-02-01,1990-09-01,7,0.8236511533613928,2.0462354767593456
1990-02-01,1990-10-01,8,0.8532805294590103,2.0357328374619845
1990-02-01,1990-11-01,9,0.8844336129057303,1.5441932887733472
1990-02-01,1990-12-01,10,0.9177139098252617,2.06641911707302
1990-02-01,1991-01-01,11,0.9543328684987672,2.4160151782727493
1990-02-01,1991-02-01,12,0.9940294427430313,2.5526587594477252
1990-02-01,1991-03-01,13,1.0303323339146602,2.956500851497077
1990-02-01,1991-04-01,14,1.063581502364733,3.288720318023309
1990-02-01,1991-05-01,15,1.0940801193998808,3.3378829607543947
1990-02-01,1991-06-01,16,1.1220985905431147,3.4482001016388133
1990-02-01,1991-07-01,17,1.147878138467028,3.501379597157597
1990-02-01,1991-08-01,18,1.1716339937912732,3.4907360030907593
1990-02-01,1991-09-01,19,1.1935582366618909,3.328610971927237
1990-02-01,1991-10-01,20,1.2138223273329871,3.848052734586415
1990-02-01,1991-11-01,21,1.2325793597882353,4.366856905034501
1990-02-01,1991-12-01,22,1.2499660687144745,4.173656676995725
1990-02-01,1992-01-01,23,1.2655428115396652,4.944275817142783
1990-02-01,1992-02-01,24,1.2794977596265786,4.74786064898036
1990-02-01,1992-03-01,25,1.291998672981773,4.8607158288736825
1990-02-01,1992-04-01,26,1.3031951323069109,5.378763034184644
1990-02-01,1992-05-01,27,1.3132205267715882,5.0720358605598985
1990-02-01,1992-06-01,28,1.3221938242425537,5.093390829811837
1990-02-01,1992-07-01,29,1.3302211477782315,5.058157999522936
1990-02-01,1992-08-01,30,1.3373971795917243,5.09831589903202
1990-02-01,1992-09-01,31,1.3438064113649273,5.337797726916988
1990-02-01,1992-10-01,32,1.3495242577297852,5.370773581032498
1990-02-01,1992-11-01,33,1.3546180478923269,5.072514743350435
1990-02-01,1992-12-01,34,1.3591479087361145,5.0045084832031925
1990-02-01,1993-01-01,35,1.3634855084168176,4.852915538956887
1990-02-01,1993-02-01,36,1.3676439913490024,4.428163689326173
1990-02-01,1993-03-01,37,1.3716352244636318,4.437019927740981
1990-02-01,1993-04-01,38,1.3754699352529123,4.503575631390836
1990-02-01,1993-05-01,39,1.3791578347139763,4.199801130216027
1990-02-01,1993-06-01,40,1.382707726844266,3.806649232874309
1990-02-01,1993-07-01,41,1.3861276061605765,3.735879608768938
1990-02-01,1993-08-01,42,1.389424744552621,3.3471736256415228
1990-02-01,1993-09-01,43,1.3926057686385107,3.2938614042300043
1990-02-01,1993-10-01,44,1.3956767286617737,3.1622144972568265
1990-02-01,1993-11-01,45,1.3986431598557598,3.5691997494720535
1990-02-01,1993-12-01,46,1.4015101370999359,3.6371144489134988
1990-02-01,1994-01-01,47,1.4044509805053877,3.483642219650421
