horizon,mse,r_squared,rmse
<<<<<<< HEAD
12,3.175283812375517,0.37202604497465475,1.7819326060139078
13,3.4687350450751593,0.3155210194045468,1.8624540383792454
14,3.7667363214263863,0.2580957327404082,1.9408081619331639
15,4.042705774627109,0.2074321087623079,2.0106480981581805
16,4.29571966443475,0.15985679320840984,2.0726117978132685
17,4.5283102667845005,0.11645797802322844,2.127982675395761
18,4.749782737339697,0.07529024786759675,2.1793996277277135
19,4.959963166298512,0.036475214435745085,2.2270974757065556
20,5.14823494599028,0.0020034565933769732,2.268972222392835
21,5.322935398236075,-0.02973445132247643,2.307148759450954
22,5.488356224447356,-0.05953200203859477,2.3427241033564656
23,5.644859283302164,-0.08734436057904071,2.3758912608329035
24,5.783327969018365,-0.11209779002895726,2.4048550827478907
25,5.898541552096071,-0.1331386730502373,2.4286913249929625
26,6.006409739853552,-0.15237632688057978,2.4507977762054445
27,6.093572698796956,-0.1692865309011755,2.468516295023583
28,6.170658470342046,-0.1837816445887288,2.4840810112277025
29,6.225261700096231,-0.19425680047424843,2.4950474344381175
30,6.258666404835628,-0.20220441761987606,2.501732680530761
31,6.304196932370329,-0.21158093827622904,2.5108159893489463
32,6.338407869395318,-0.21887599559696858,2.5176194846313287
33,6.361044210469642,-0.22386979837810062,2.522111062278908
34,6.384509105883764,-0.2291722396996423,2.5267586164657208
35,6.390813104539772,-0.23197129284432205,2.5280057564293186
36,6.392833642512311,-0.23409558622049453,2.528405355656468
37,6.394884740128269,-0.23528675031669133,2.528810934041584
38,6.391068942903785,-0.23516062497823342,2.528056356749941
39,6.383186591309604,-0.2338228738386623,2.5264969011082528
40,6.385978996240975,-0.23345668567601208,2.5270494645417956
41,6.38070208665381,-0.23156146126971655,2.5260051636237426
42,6.370912416966756,-0.22896650726383894,2.5240666427348457
43,6.3665339670406755,-0.22673541575620915,2.5231991532656863
44,6.367325175939933,-0.2247778035091943,2.5233559352457458
45,6.364744454574086,-0.2220628951811514,2.5228445165277398
46,6.36634067530477,-0.21964965582151574,2.5231608500658
47,6.371573491628667,-0.21787597557092542,2.5241975936183496
48,6.3805976180209125,-0.21670088930800846,2.5259844849129443
49,6.385924273471822,-0.21525443852344117,2.5270386371149574
50,6.386781455011229,-0.21304914333956337,2.527208233409196
51,6.3905229176312215,-0.21118799436550173,2.5279483613458607
52,6.387793704168288,-0.20818641315174302,2.5274084957062812
53,6.380200460230728,-0.20500346318746065,2.5259058692339917
54,6.382021151124222,-0.2029872325816806,2.526266247077735
55,6.393930775621108,-0.20245863234901296,2.5286223078231966
56,6.4029016616345675,-0.20154122519890172,2.5303955543816796
57,6.42897424429362,-0.20078594806829586,2.5355421992728933
58,6.461503284439931,-0.20113828051879,2.541948717901274
59,6.494672251910814,-0.20165891954721138,2.548464685239098
60,6.5271784093055025,-0.20198393358824274,2.554834321302558
>>>>>>> 8347d42e9d15b734885ae05f426b1be5c437f3e8
