ExecutionDate,ForecastDate,Horizon,Prediction,Actual
1990-03-01,1990-04-01,1,8.003735276987824,8.110439531761493
1990-03-01,1990-05-01,2,7.942432975111018,8.038494236788978
1990-03-01,1990-06-01,3,7.884445821275486,7.97019238576377
1990-03-01,1990-07-01,4,7.829672019399562,7.712998261081414
1990-03-01,1990-08-01,5,7.785570758367389,7.66232530101714
1990-03-01,1990-09-01,6,7.746072541928388,7.404131367955429
1990-03-01,1990-10-01,7,7.705359507610257,7.366234926589821
1990-03-01,1990-11-01,8,7.665407498067901,7.295881916895787
1990-03-01,1990-12-01,9,7.628092198688185,6.656821152030615
1990-03-01,1991-01-01,10,7.578455944670679,6.3641959856781725
1990-03-01,1991-02-01,11,7.53001493204995,6.2156625663087475
1990-03-01,1991-03-01,12,7.483359601014493,5.85275010106253
1990-03-01,1991-04-01,13,7.438421747130559,5.630293805449339
1990-03-01,1991-05-01,14,7.395135771113036,5.7096713306454525
1990-03-01,1991-06-01,15,7.353438579318734,5.696357958754043
1990-03-01,1991-07-01,16,7.3132694880404365,5.63239308716088
1990-03-01,1991-08-01,17,7.274570131456559,5.4475123072740415
1990-03-01,1991-09-01,18,7.237284373096779,5.221197764038472
1990-03-01,1991-10-01,19,7.201358220689334,4.947418923577481
1990-03-01,1991-11-01,20,7.166739744260837,4.478348975034654
1990-03-01,1991-12-01,21,7.133378997364353,3.9254791494106924
1990-03-01,1992-01-01,22,7.101397355355546,3.896083522806338
1990-03-01,1992-02-01,23,7.0707421463865945,3.9367320296173176
1990-03-01,1992-03-01,24,7.04136271047316,4.050676076176253
1990-03-01,1992-04-01,25,7.0132103226488915,3.6903759406519394
1990-03-01,1992-05-01,26,6.986238119055136,3.7216101207695367
1990-03-01,1992-06-01,27,6.960401025853733,3.6268583510075056
1990-03-01,1992-07-01,28,6.935655690855079,3.2301176212882488
1990-03-01,1992-08-01,29,6.911960417757727,3.239057198337461
1990-03-01,1992-09-01,30,6.889275102899792,2.759939861204182
1990-03-01,1992-10-01,31,6.867561174426206,3.036386429376627
1990-03-01,1992-11-01,32,6.8467815337795495,3.311858039637407
1990-03-01,1992-12-01,33,6.826900499425716,3.1057517817486033
1990-03-01,1993-01-01,34,6.807389203249193,2.9633575248754567
1990-03-01,1993-02-01,35,6.7882335873677375,3.0063821247446976
1990-03-01,1993-03-01,36,6.769420130845734,2.950014039171028
1990-03-01,1993-04-01,37,6.750935829184886,2.978288514045964
1990-03-01,1993-05-01,38,6.73276817459829,3.1467173450517443
1990-03-01,1993-06-01,39,6.714905137037955,3.0973665114149056
1990-03-01,1993-07-01,40,6.69733514594701,3.117916922678263
1990-03-01,1993-08-01,41,6.680047072708896,3.1009879086303687
1990-03-01,1993-09-01,42,6.663030213766939,3.000696395669054
1990-03-01,1993-10-01,43,6.6462742743886905,3.1312917283833492
1990-03-01,1993-11-01,44,6.629769353050402,3.2411332630950342
1990-03-01,1993-12-01,45,6.613505926417961,3.0886073031849524
1990-03-01,1994-01-01,46,6.5978637005236305,3.060859495404469
1990-03-01,1994-02-01,47,6.58281894787346,3.4589619214186764
1990-03-01,1994-03-01,48,6.568348847273082,3.603264263014912
1990-03-01,1994-04-01,49,6.554431449210529,4.055069112569138
1990-03-01,1994-05-01,50,6.5410456425613015,4.394596621365777
1990-03-01,1994-06-01,51,6.5281711225651655,4.362225809620411
1990-03-01,1994-07-01,52,6.515788360026124,4.477390855102325
1990-03-01,1994-08-01,53,6.503878571688826,4.736660532731167
1990-03-01,1994-09-01,54,6.492423691746486,4.9463492387033305
1990-03-01,1994-10-01,55,6.481406344437088,5.262141131529188
1990-03-01,1994-11-01,56,6.470809817686315,5.8489117845876395
1990-03-01,1994-12-01,57,6.460618037757214,5.936178643036312
1990-03-01,1995-01-01,58,,6.096715376130245
1990-03-01,1995-02-01,59,,5.9851384725252
1990-03-01,1995-03-01,60,,5.9302497789855995
1990-01-01,1990-02-01,1,7.979581569776164,8.029865271724184
1990-01-01,1990-03-01,2,7.918272335489987,8.064491743618445
1990-01-01,1990-04-01,3,7.851401386876218,8.110439531761493
1990-01-01,1990-05-01,4,7.7850053528969525,8.038494236788978
1990-01-01,1990-06-01,5,7.722898025586273,7.97019238576377
1990-01-01,1990-07-01,6,7.664940822622369,7.712998261081414
1990-01-01,1990-08-01,7,7.618549741519295,7.66232530101714
1990-01-01,1990-09-01,8,7.577629833868334,7.404131367955429
1990-01-01,1990-10-01,9,7.536333810021609,7.366234926589821
1990-01-01,1990-11-01,10,7.496603882688516,7.295881916895787
1990-01-01,1990-12-01,11,7.460285084249524,6.656821152030615
