horizon,mse,r_squared,rmse
1,0.6023604386418318,0.8971397627522072,0.7761188302327369
2,1.2587759358829493,0.7848790017855286,1.121951842051587
3,1.90573032232891,0.6741682408554786,1.3804819166975386
4,2.5475727399333725,0.5638251103661187,1.5961117567179852
5,3.0834377371858075,0.470964216956689,1.7559720206158775
6,3.555325449462539,0.38735733831895114,1.8855570660848584
7,3.981184505236573,0.3105869478824116,1.9952905816538535
8,4.360593378438386,0.24440003306092217,2.088203385314368
9,4.7474414660232,0.1779189007905635,2.178862424758204
10,5.100563902109296,0.11853620155803757,2.258442804701792
11,5.401651403171369,0.0686391416608726,2.3241453059504193
12,5.675313938817137,0.0234037172879904,2.382291740911918
13,5.915480710358751,-0.015499506619869097,2.432176126508677
14,6.099494981905562,-0.04482441128290793,2.4697155670047435
15,6.284881402449451,-0.07171531836586276,2.506966573859622
16,6.471777724381404,-0.10133148571874484,2.543968892180367
17,6.669116134647597,-0.13312016197083554,2.582463191344186
18,6.840586977445088,-0.15971126294432114,2.6154515819347695
19,6.995129845119942,-0.18314411875827896,2.6448307781633105
20,7.151529565685204,-0.20719862944394873,2.6742343886961746
21,7.314863357757762,-0.2319382562886081,2.704600406299933
22,7.439936730759525,-0.25001174865591147,2.727624741558033
23,7.526168927493463,-0.26166697628606994,2.7433863977743753
24,7.562023348223549,-0.2661263769693287,2.749913334675031
25,7.635183969765397,-0.2779381177768616,2.7631836655867446
26,7.704763896299195,-0.28869332797211555,2.775745646902683
27,7.793806196351726,-0.30262797468972735,2.7917389198045948
28,7.885638064432202,-0.3155391345098122,2.8081378286031833
29,7.95524874675276,-0.32402263704964906,2.820505051715519
30,8.019649871946259,-0.3316873329513943,2.8318986337696233
31,8.073697939090492,-0.3380318023954545,2.8414253358289203
32,8.102040996450004,-0.3419143540063456,2.846408438093522
33,8.130872620262009,-0.34629479442822886,2.851468502414503
34,8.113406437839041,-0.34667372118756434,2.8484041914445783
35,8.105067986539222,-0.34815053313151645,2.8469401094050473
36,8.128995101942644,-0.3514441991935362,2.8511392638632445
37,8.171991163805911,-0.3559059457237428,2.858669474389425
38,8.18538653063095,-0.3554232183290724,2.861011452376755
39,8.170993827083732,-0.35158163608741555,2.858495028346863
40,8.141024507307183,-0.34604533971518947,2.8532480627010304
41,8.116531460247794,-0.34059806222413713,2.848952695333461
42,8.078511090589684,-0.3349881575757472,2.8422721703928504
43,8.080397548356164,-0.3327467137753668,2.84260400836208
44,8.07513384439223,-0.32941252003057664,2.841677998013186
45,8.084638479453485,-0.3278886118311308,2.843349869336077
46,8.085162510785013,-0.325181219322612,2.843442018185884
47,8.091740046009901,-0.3229921639714515,2.844598398018585
48,8.095138358127093,-0.3201811115368769,2.845195662538359
49,8.085375932746572,-0.3154069464810676,2.84347954674314
50,8.087187647898496,-0.3122590526830642,2.8437981025203767
51,8.090033450226159,-0.3093060575273985,2.844298410896114
52,8.115638365282022,-0.3100052384516141,2.8487959500957634
53,8.152359200000243,-0.31300643667150974,2.8552336506843434
54,8.200457297740833,-0.3196909738261322,2.8636440591911616
55,8.233144691218731,-0.32446047920963816,2.8693456904351438
56,8.270427482652106,-0.3315342396605909,2.8758350930907195
57,8.331426649262346,-0.344524784073319,2.8864210796871523
58,8.403065903424773,-0.3549379841524778,2.8988042195748185
59,8.476916366633601,-0.36894678365251243,2.911514445547815
60,8.556599797271675,-0.381532530099151,2.925166627266159
