execution_date,indicator,metric,model,target_col,value
1989-10-01,const,coefficient,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.0541319782137559
1989-10-01,const,p_value,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.5838414843724821
1989-10-01,beta3,coefficient,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.7314704545961115
1989-10-01,beta3,p_value,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,2.2600610408852856e-72
1989-10-01,output_gap,coefficient,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.01652192256862913
1989-10-01,output_gap,p_value,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.3384873774049165
1989-10-01,inflation,coefficient,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.061470487600666354
1989-10-01,inflation,p_value,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.0022557697382401443
1989-10-01,model,adjusted_r_squared,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.6043042375072845
1989-10-01,model,n_obs,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,425.0
1989-11-01,output_gap,coefficient,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.01735000067374007
1989-11-01,const,coefficient,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.04639586735255138
1989-11-01,beta3,coefficient,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.7312287645653408
1989-11-01,beta3,p_value,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,1.770336142899677e-72
1989-11-01,const,p_value,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.6418943466157789
1989-11-01,output_gap,p_value,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.3137270241225231
1989-11-01,inflation,coefficient,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.06267351269776426
1989-11-01,model,adjusted_r_squared,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.6049558790149318
1989-11-01,model,n_obs,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,426.0
1989-11-01,inflation,p_value,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.002035402291379232
1989-12-01,beta3,p_value,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,5.169212853335538e-73
1989-12-01,const,coefficient,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.05135772103943123
1989-12-01,const,p_value,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.6048434851591611
1989-12-01,beta3,coefficient,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.7323281016433643
1989-12-01,output_gap,coefficient,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.016507548859903534
1989-12-01,output_gap,p_value,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.33667312838716557
1989-12-01,inflation,p_value,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.002359141494158902
1989-12-01,model,adjusted_r_squared,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.605043856824111
1989-12-01,model,n_obs,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,427.0
1989-12-01,inflation,coefficient,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.06125428504613163
1990-01-01,beta3,p_value,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,5.262691458543887e-73
1990-01-01,const,coefficient,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.04974874141441944
1990-01-01,output_gap,coefficient,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.016558667627875154
1990-01-01,beta3,coefficient,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.7316912013990657
1990-01-01,const,p_value,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.6152493537276336
1990-01-01,model,n_obs,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,428.0
1990-01-01,inflation,p_value,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.0021610050419498335
1990-01-01,model,adjusted_r_squared,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.6053964686114778
1990-01-01,output_gap,p_value,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.3349210119316506
1990-01-01,inflation,coefficient,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.06178722780750769
1990-02-01,const,coefficient,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.052670091698968725
1990-02-01,const,p_value,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.5915453213040449
1990-02-01,beta3,coefficient,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.7308854182182205
1990-02-01,beta3,p_value,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,6.577509461090434e-73
1990-02-01,output_gap,coefficient,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.01628455560296091
1990-02-01,output_gap,p_value,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.340312585828617
1990-02-01,inflation,coefficient,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.06152795773646383
1990-02-01,inflation,p_value,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.002054635858139607
1990-02-01,model,adjusted_r_squared,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.6054436400533647
1990-02-01,model,n_obs,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,429.0
1990-03-01,beta3,p_value,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,1.5163434516287293e-73
1990-03-01,const,coefficient,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.05254607008417468
1990-03-01,const,p_value,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.5950351402847633
1990-03-01,beta3,coefficient,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.7319569329084663
1990-03-01,output_gap,coefficient,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.01638525230171343
1990-03-01,output_gap,p_value,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.3387719850127968
1990-03-01,inflation,p_value,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.002177172543842583
1990-03-01,model,adjusted_r_squared,AR(1) + Output Gap (Direct) + Inflation (UCSV),beta3,0.605030870765292
