execution_date,forecast_date,horizon,prediction,actual
1996-11-01,2001-06-01,55,2.891593606750133,1.3154779047144498
1996-11-01,2001-07-01,56,2.878955723051323,1.0660874210723092
1996-11-01,2001-08-01,57,2.8665536913359997,1.2469865112496574
1996-11-01,2001-09-01,58,2.8543831100635693,2.1485475770666063
1996-11-01,2001-10-01,59,2.842439659836312,1.8982387895265977
1996-11-01,2001-11-01,60,2.8307191018664057,2.1213548563531117
1996-12-01,1997-01-01,1,4.287463670891647,4.383245910300018
1996-12-01,1997-02-01,2,4.239698349364364,3.832499592791224
1996-12-01,1997-03-01,3,4.1933575395264215,4.215600265503605
1996-12-01,1997-04-01,4,4.148615480378615,4.271292930811057
1996-12-01,1997-05-01,5,4.105631396463402,4.429428762452262
1996-12-01,1997-06-01,6,4.064852898225633,4.168094510525335
1996-12-01,1997-07-01,7,4.026294077456416,3.5058991849089005
1996-12-01,1997-08-01,8,3.98974850891443,3.483405996261754
1996-12-01,1997-09-01,9,3.954708803800429,3.025440909433092
1996-12-01,1997-10-01,10,3.921067848237924,2.6527947811008046
1996-12-01,1997-11-01,11,3.8890847769673655,2.4381878250724047
1996-12-01,1997-12-01,12,3.858541386215372,2.462566619910276
1996-12-01,1998-01-01,13,3.8290102843333553,2.276603164565378
1996-12-01,1998-02-01,14,3.800121696803231,2.0765770768021357
1996-12-01,1998-03-01,15,3.771785649136119,1.8486983385293965
1996-12-01,1998-04-01,16,3.7439745977846823,1.804458748740333
1996-12-01,1998-05-01,17,3.7166750342693096,1.786123473765016
1996-12-01,1998-06-01,18,3.6898767096328227,1.6745603934429811
1996-12-01,1998-07-01,19,3.6635702333707756,1.579141109680078
1996-12-01,1998-08-01,20,3.637746536529337,1.2382572406075882
1996-12-01,1998-09-01,21,3.612396749800162,0.8376860872970339
1996-12-01,1998-10-01,22,3.5875121740348206,1.2604985552879926
1996-12-01,1998-11-01,23,3.563084271374333,0.9920959948826761
1996-12-01,1998-12-01,24,3.5391046610098322,1.2578936554178932
1996-12-01,1999-01-01,25,3.515565116015645,1.2367885577204274
1996-12-01,1999-02-01,26,3.492457560461893,1.6064290416195846
1996-12-01,1999-03-01,27,3.469774066629357,1.8796641415888227
1996-12-01,1999-04-01,28,3.4475068522864296,2.043604506104369
1996-12-01,1999-05-01,29,3.425648278018477,2.3555906125923323
1996-12-01,1999-06-01,30,3.404190844606756,2.6976421693777732
1996-12-01,1999-07-01,31,3.383127190455555,2.899781917875677
1996-12-01,1999-08-01,32,3.3624500890665754,2.9103460517609783
1996-12-01,1999-09-01,33,3.3421524465596715,3.047979484775932
1996-12-01,1999-10-01,34,3.3222272992390876,2.6121021758818785
1996-12-01,1999-11-01,35,3.3026678112043597,2.45372321372816
1996-12-01,1999-12-01,36,3.283467272005061,2.705326603294468
1996-12-01,2000-01-01,37,3.2646190943385887,2.709153220267231
