ExecutionDate,ForecastDate,Horizon,Prediction,Actual
1956-06-01,1956-07-01,1,2.331066079985439,2.3085781130993026
1956-06-01,1956-08-01,2,2.226661755010764,2.6058224299827426
1956-06-01,1956-09-01,3,2.1541356539709366,2.8697502903503658
1956-06-01,1956-10-01,4,2.103365986182806,2.92033888999001
1956-06-01,1956-11-01,5,2.0673165381485075,3.0182955606855293
1956-06-01,1956-12-01,6,2.0411590487275633,3.2451580471966692
1956-06-01,1957-01-01,7,2.0216143591185305,3.1256970805062525
1956-06-01,1957-02-01,8,2.0064740362952196,3.12102437557953
1956-06-01,1957-03-01,9,1.9942610966895633,3.1078112873726638
1956-06-01,1957-04-01,10,1.9839935393039423,3.1102562614320965
1956-06-01,1957-05-01,11,1.9750217343473055,3.0884544954305455
1956-06-01,1957-06-01,12,1.9669177878082647,3.3101087367492994
1956-06-01,1957-07-01,13,1.9594009196378415,3.214261592769625
1956-06-01,1957-08-01,14,1.952287493512556,3.4438208399579406
1956-06-01,1957-09-01,15,1.9454577565602755,3.5890341939687804
1956-06-01,1957-10-01,16,1.9388338153267946,3.6115723235912616
1956-06-01,1957-11-01,17,1.9323651168622917,3.3227845120957595
1956-06-01,1957-12-01,18,1.92601891442355,3.076807308661037
1956-06-01,1958-01-01,19,1.9197740277272721,2.457156169185834
1956-06-01,1958-02-01,20,1.9136167715835248,1.48601320099466
1956-06-01,1958-03-01,21,1.90753830646927,1.2647391408250923
1956-06-01,1958-04-01,22,1.9015329185516943,1.0375402329037384
1956-06-01,1958-05-01,23,1.8955969055125759,0.8395235172348259
1956-06-01,1958-06-01,24,1.889727856221318,0.7313258437084641
1956-06-01,1958-07-01,25,1.8839241858778437,0.8713643777835417
1956-06-01,1958-08-01,26,1.8781848365268992,1.718407725390184
1956-06-01,1958-09-01,27,1.8725090844229402,2.4512910861321773
1956-06-01,1958-10-01,28,1.8668964163180124,2.629643412300532
1956-06-01,1958-11-01,29,1.8613464501397043,2.651505603922397
1956-06-01,1958-12-01,30,1.8558588842185655,2.7755604125481788
1956-06-01,1959-01-01,31,1.8504334648534133,2.808166404098005
1956-06-01,1959-02-01,32,1.8450699656412664,2.7506661461652198
1956-06-01,1959-03-01,33,1.8397681743463647,2.8503660107621673
1956-06-01,1959-04-01,34,1.8345278845952342,3.0038477328256064
1956-06-01,1959-05-01,35,1.8293488906578477,2.9390410101001394
1956-06-01,1959-06-01,36,1.8242309842001707,3.2378921883853127
1956-06-01,1959-07-01,37,1.8191739522945816,3.3048730529846475
1956-06-01,1959-08-01,38,1.8141775762319474,3.4742437643026034
1956-06-01,1959-09-01,39,1.8092416308437897,4.145324161652425
1956-06-01,1959-10-01,40,1.8043658841484107,4.129795620762581
1956-06-01,1959-11-01,41,1.7995500972022882,4.205422917452544
1956-06-01,1959-12-01,42,1.7947940240809444,4.541259846090649
1956-06-01,1960-01-01,43,1.7900974119411113,4.422034898128353
1956-06-01,1960-02-01,44,1.785460001133479,4.018914690965707
1956-06-01,1960-03-01,45,1.7808815253464667,3.356440671754769
1956-06-01,1960-04-01,46,1.7763617117685973,3.301053665706216
1956-06-01,1960-05-01,47,1.7719002812616163,3.358280222207846
1956-06-01,1960-06-01,48,1.7674969485393195,2.4809475517962047
1956-06-01,1960-07-01,49,1.763151422348924,2.360015203576396
1956-06-01,1960-08-01,50,1.7588634056529988,2.32958079464887
1956-06-01,1960-09-01,51,1.7546325958106754,2.519458350546073
1956-06-01,1960-10-01,52,1.750458684757346,2.3326808879303655
1956-06-01,1960-11-01,53,1.746341359182382,2.394083481079871
1956-06-01,1960-12-01,54,1.7422803007045446,2.2586631265519648
1956-06-01,1961-01-01,55,1.7382751860449188,2.2407370522375594
1956-06-01,1961-02-01,56,1.7343256871972654,2.414874702828598
1956-06-01,1961-03-01,57,1.730431471595742,2.3930901440041317
1956-06-01,1961-04-01,58,1.726592202279947,2.3164756611598705
1956-06-01,1961-05-01,59,1.7228075380573253,2.331018355152095
1956-06-01,1961-06-01,60,1.7190771336628707,2.3421338869545765
1956-11-01,1956-12-01,1,2.9863609020306567,3.2451580471966692
1956-11-01,1957-01-01,2,2.9591706120111416,3.1256970805062525
1956-11-01,1957-02-01,3,2.935226348020372,3.12102437557953
1956-11-01,1957-03-01,4,2.9137076076895783,3.1078112873726638
1956-11-01,1957-04-01,5,2.8941093097983788,3.1102562614320965
1956-11-01,1957-05-01,6,2.8760842346656745,3.0884544954305455
1956-11-01,1957-06-01,7,2.859372678526958,3.3101087367492994
1956-11-01,1957-07-01,8,2.8437695182592737,3.214261592769625
1956-11-01,1957-08-01,9,2.829107568890478,3.4438208399579406
1956-11-01,1957-09-01,10,2.8152482428720513,3.5890341939687804
1956-11-01,1957-10-01,11,2.80207565064974,3.6115723235912616
1956-11-01,1957-11-01,12,2.789492457537355,3.3227845120957595
1956-11-01,1957-12-01,13,2.777416738617577,3.076807308661037
1956-11-01,1958-01-01,14,2.7657794717894335,2.457156169185834
1956-11-01,1958-02-01,15,2.75452248339455,1.48601320099466
1956-11-01,1958-03-01,16,2.743596739645448,1.2647391408250923
1956-11-01,1958-04-01,17,2.7329609147495852,1.0375402329037384
1956-11-01,1958-05-01,18,2.7225801862543584,0.8395235172348259
1956-11-01,1958-06-01,19,2.712425219577559,0.7313258437084641
1956-11-01,1958-07-01,20,2.7024713111801275,0.8713643777835417
1956-11-01,1958-08-01,21,2.692697665250756,1.718407725390184
1956-11-01,1958-09-01,22,2.683086782957529,2.4512910861321773
1956-11-01,1958-10-01,23,2.6736239466941445,2.629643412300532
