execution_date,mse,r_squared,rmse
1956-06-01,3.6095017930017494,-1.578548396162312,1.8998688883714447
1956-07-01,3.7702838997976538,-1.6936731952375625,1.9417218904358198
1956-08-01,6.075280369462569,-3.3452646844423937,2.4648083839241073
1956-09-01,1.9234206217637333,-0.37670597840287745,1.3868744073504757
1956-10-01,1.8548336626918156,-0.3279799503693961,1.3619227814717747
1956-11-01,1.8212246374559264,-0.2997751451444908,1.3495275608359862
1956-12-01,2.1962250949340154,-0.5642679622536337,1.4819666308436286
1957-01-01,2.002602590772527,-0.43023968291997683,1.4151334180113644
1957-02-01,2.2813180263988557,-0.5956756667202041,1.5104032661507507
1957-03-01,1.783191979494829,-0.18810436449610535,1.3353621154933328
1957-04-01,1.8984670219589093,-0.23341307422013524,1.3778486934198941
1957-05-01,2.3356968022595384,-0.45117532672442007,1.5282986626505757
1957-06-01,2.9455115068907483,-0.7760730421551396,1.7162492554669173
1957-07-01,2.5311353691883594,-0.5116903567364686,1.5909542322733106
1957-08-01,2.3338823021891075,-0.35031685025616066,1.5277049133223037
1957-09-01,2.2059709210979976,-0.2281131803055898,1.4852511306503011
1957-10-01,2.5355239874670756,-0.3610614256606479,1.5923328758356639
1957-11-01,3.1884676537749432,-0.6445351732090381,1.785628083833513
1957-12-01,4.331026899212279,-1.181200257697117,2.081111938174465
1958-01-01,5.131179441055186,-1.540824951372786,2.265210683591084
1958-02-01,5.661024044908098,-1.7172623849455406,2.3792906600304424
1958-03-01,6.483914736666073,-2.046561221698559,2.5463532230753207
1958-04-01,7.05587052888854,-2.3697857889456166,2.65628886397706
1958-05-01,7.859729686083573,-2.8303512660436527,2.8035209444702875
1958-06-01,6.165872694534525,-2.085765204471889,2.483117535384607
1958-07-01,4.185947540456687,-1.1011901178964316,2.0459588315644788
1958-08-01,3.5844366344782683,-0.7820040681981835,1.8932608469194805
1958-09-01,2.3691714935708608,-0.16542110751998607,1.5392113219343408
1958-10-01,2.2632988490851016,-0.10345312137665763,1.5044264186343916
1958-11-01,2.067413254246633,-0.0036808065384850153,1.437850219684454
1958-12-01,1.7061580895862747,0.17200315501389352,1.3061998658652032
1959-01-01,1.7870641748979073,0.1340252428018215,1.33681119642899
1959-02-01,1.4468392560699073,0.2877270173029185,1.202846314401764
1959-03-01,1.5911358936578301,0.20318955598693833,1.2614023520105828
1959-04-01,1.698656841058746,0.14026721588350433,1.3033253013191857
1959-05-01,2.9250382721362524,-0.5435500201597092,1.7102743265734455
1959-06-01,3.8195291854583107,-1.1217200580064755,1.9543615800200103
1959-07-01,5.255739365780096,-2.2260840386683496,2.292539937663049
1959-08-01,1.410506777188679,0.05974158273968144,1.1876475812246152
1959-09-01,0.6134654832834516,0.5475382274452677,0.7832403738849598
1959-10-01,0.9657899420772414,0.2388708706626249,0.9827461229011496
1959-11-01,0.7447415933798136,0.3671707600992218,0.8629841211631959
1959-12-01,1.1381991985064717,-0.07701496642895211,1.066864189344863
1960-01-01,7.522238121020669,-6.702450886751835,2.7426698891811
1960-02-01,6.779760146567294,-6.655543642281455,2.6037972552730166
1960-03-01,3.348549680946445,-3.0435440129272715,1.829904281908331
1960-04-01,2.8149996433842905,-2.690471546334013,1.677796067281209
1960-05-01,3.057333659949408,-3.839140605728514,1.748523279784804
1960-06-01,4.1870731410094555,-6.601446325422007,2.046233892058641
1960-07-01,2.609667339416412,-4.1686434608744065,1.6154464829936062
1960-08-01,1.9390847415217116,-2.8814126801175095,1.3925102303113295
1960-09-01,1.0221691700424025,-1.0330670148596601,1.0110238226878745
1960-10-01,0.7258593044725347,-0.48385756996134877,0.8519737698265919
1960-11-01,0.8053369853264254,-0.6888272549819319,0.8974056971773833
1960-12-01,0.78072156112361,-0.3929277542818628,0.8835844957465075
1961-01-01,0.5908713687657531,0.019109624552137383,0.768681578266159
1961-02-01,0.7081580112003572,-0.15638706343054087,0.8415212482167976
1961-03-01,0.6591847157999772,-0.023336808126435127,0.8119019126717076
1961-04-01,0.7449824140092749,-0.1267522441894975,0.8631236377305831
1961-05-01,1.1880207248686294,-0.652922547621281,1.089963634654216
1961-06-01,2.082589478586151,-1.7725816838457447,1.4431179711257673
1961-07-01,2.316402392868094,-1.8960997617769118,1.5219731905878284
1961-08-01,2.716943780457166,-1.7391307398243936,1.6483154371834192
1961-09-01,2.77591104921573,-1.693142310832608,1.6661065539801858
1961-10-01,2.2573488968437725,-1.1344376425206755,1.5024476353083898
1961-11-01,2.8344703088531205,-1.5915886635673462,1.683588521240603
1961-12-01,3.0582567720812532,-1.759369998396357,1.7487872289335982
1962-01-01,3.026072925878687,-1.7378926540677098,1.7395611302505833
1962-02-01,1.6194825535980861,-0.46456520068232465,1.2725889177570604
1962-03-01,1.2759361589394709,-0.168245370651934,1.1295734411446965
1962-04-01,1.4901548162976472,-0.36978016233996147,1.2207189751526135
1962-05-01,0.9664211216627961,0.10692742863674043,0.9830672009902457
1962-06-01,0.961484817537235,0.1534174956026274,0.9805533221284986
1962-07-01,1.1678890824039543,0.0031311635380075753,1.0806891701150494
1962-08-01,0.8128784170048325,0.3307840839631605,0.9015977024176761
1962-09-01,0.8474110064187081,0.3208088897574065,0.9205492960285767
1962-10-01,0.9077143558976375,0.28360761215839836,0.9527404451883197
1962-11-01,1.0192224524031643,0.17161187707647885,1.0095654770262126
1962-12-01,1.2215115831481738,-0.0034591299434965084,1.1052201514396007
1963-01-01,1.326346306597499,-0.1395002096021385,1.151671093063249
1963-02-01,1.6319377943995421,-0.4819574756628189,1.27747320692042
