Horizon,mse,r_squared,rmse
1,0.22747190333184428,0.9813335616026883,0.4769401464878421
2,0.5297944229754206,0.9565627729165557,0.727869784353919
3,0.8278886667306795,0.9321883947041214,0.9098838754097577
4,1.1187896165997722,0.9084569597383411,1.057728517437141
5,1.4059887144998058,0.8850794729657893,1.1857439498052713
6,1.7076550310199201,0.8605738313648555,1.3067727541619163
7,1.9499967669167264,0.8409675094801526,1.3964228467469038
8,2.1492631645844864,0.8249110041662179,1.466036549539092
9,2.4041626200245707,0.8043633242903065,1.5505362362823292
10,2.718890231220456,0.7789981284654163,1.6489057678413452
11,3.077313060581792,0.7501421188429329,1.7542271975379335
12,3.4797528454038504,0.7177796400978891,1.8654095650563847
13,3.827843502383656,0.6899057596268403,1.9564875420977401
14,4.164546895693059,0.6630125197496015,2.0407221505371718
15,4.560252730543556,0.6314263754338032,2.1354748255466642
16,4.9133690675923685,0.6033611029703304,2.2166120697118763
17,5.275909682975968,0.5746052616439492,2.296934845174318
18,5.659446252801777,0.5442103950714916,2.3789590691732756
19,6.092910884253164,0.5098477060382984,2.4683822403050066
20,6.55112145854426,0.4734832017215922,2.559515864093102
21,6.904624459156195,0.4453595918488287,2.6276652106301888
22,7.158348945992643,0.4252047954876139,2.675509100338222
23,7.377753782023527,0.40773862272725936,2.716202087846839
24,7.596577927246732,0.3902486436483391,2.7561890224087917
25,7.819878819446081,0.37235602425542746,2.7964046236991673
26,8.048510716693682,0.3540968570453137,2.8369897279852254
27,8.244822860899008,0.33876021091456565,2.871379957598612
28,8.511247767022345,0.31803518997474156,2.9174042858373856
29,8.838295975385313,0.29253938357860265,2.9729271729030486
30,9.154654182625436,0.2679557925851973,3.025665907304611
31,9.436141828757911,0.24623675693284197,3.0718303710911368
32,9.649545370804123,0.23000479765685633,3.106371737381752
33,9.879934159061635,0.21244191222123254,3.143236255686428
34,10.08220698438226,0.19717876692333425,3.175249121625303
35,10.251920647676913,0.1845722030295529,3.2018620594393057
36,10.379131442155307,0.17535919242660114,3.221665942048509
37,10.49145028356632,0.16740651535521567,3.239050830654919
38,10.629634931589766,0.15743503385902002,3.2603120911332657
39,10.7441363733578,0.1493884141335784,3.2778249455023984
40,10.847243739581586,0.1423120061898876,3.2935154075215114
41,10.925376221788513,0.13722828928920827,3.30535568763613
42,11.029523764882137,0.13010911576113038,3.321072682866507
43,11.14153662753552,0.12238217146114894,3.33789404078912
44,11.266711648729785,0.11364758931668106,3.3565922672749195
45,11.404103583233066,0.10397825082240908,3.3769962367810047
46,11.543613203091017,0.09410618724706343,3.397589322312368
47,11.676293439125306,0.08478666763009013,3.4170591799272816
48,11.755063281277947,0.07972196300417889,3.428565776134089
49,11.835964881777928,0.0742930098282567,3.440343715644983
50,11.866797403057381,0.07274775846260417,3.4448218245734252
51,11.876600759674295,0.07283775842117368,3.446244442820952
52,11.91353250468358,0.07087708080538846,3.4515985433829903
53,11.951927895724022,0.06874477878620688,3.4571560415642253
54,12.026712717331334,0.06380667972005416,3.467955120432116
55,12.18482993717547,0.05234942025511824,3.4906775756542556
56,12.38654981906891,0.037518975194074655,3.5194530568071096
57,12.59511332807929,0.022250478705112098,3.54895947118015
58,12.782346870248643,0.008659048390173951,3.5752408129031874
59,12.929658656877379,-0.0018410390702243706,3.5957834552260484
60,13.122240097858079,-0.015819042274542783,3.622463263838307
