horizon,mse,r_squared,rmse
1,0.24737172636511742,0.942585380120707,0.49736478199116335
2,0.5399878565853158,0.8747759870584586,0.7348386602413592
3,0.7899825736644164,0.8169353179718785,0.8888096385978363
4,1.037535993474861,0.7596869474335429,1.0185951077218371
5,1.265691225653817,0.7069862299002989,1.1250294332388895
6,1.4774258024990692,0.6581395170059972,1.2154940569575274
7,1.667734691530252,0.6142184540006064,1.291408026740678
8,1.831225847820297,0.5766069556316694,1.353227936387768
9,2.0412671185318563,0.5281881901627238,1.4287291970600504
10,2.268031660888453,0.4759734559243304,1.5059985593912277
11,2.4848760589123917,0.4261104575511466,1.5763489648273925
12,2.7009386361537415,0.37657543286261896,1.6434532655824874
13,2.8854296429476314,0.3343895261895995,1.698655245465551
14,3.0643139612514982,0.29359324857234126,1.7505181979206894
15,3.249915485769621,0.25110382966377554,1.8027521975495193
16,3.4134325736582447,0.21361548874827385,1.8475477189123546
17,3.573750119100408,0.176974010350052,1.890436489041726
18,3.737115331328801,0.13983136304758903,1.9331620033843002
19,3.8910085373285885,0.10472971981470203,1.972563950123947
20,4.0212294725324496,0.07559241129036309,2.0053003447195756
21,4.113620877421842,0.05551849671402931,2.028206320230228
22,4.1847691974555925,0.040364221611892015,2.0456708428912975
23,4.24708364661963,0.02721139864210853,2.0608453718364292
24,4.3144787219031855,0.012837355921566096,2.0771323313412617
25,4.385130364288524,-0.002373748995774916,2.094070286377352
26,4.453610612527378,-0.01699208909282235,2.110357934694344
27,4.51054701195621,-0.02871533347283939,2.123804843189743
28,4.5707401520855235,-0.0412353040010891,2.137928939905516
29,4.633649780179321,-0.05441757343331033,2.152591410411953
30,4.679619840030478,-0.06372593527669212,2.163242898989958
31,4.715558057376406,-0.07076124757666591,2.171533572703035
32,4.744305564531242,-0.07609114916372839,2.178142686908101
33,4.769940179518879,-0.08081349811160288,2.1840192717828475
34,4.7977341831139615,-0.08605918526973766,2.1903730693911396
35,4.808963840561838,-0.08752126789879311,2.192934983204436
36,4.813765449076109,-0.0874814126304615,2.1940295005026957
37,4.822007079284014,-0.08841046175090761,2.1959068922165197
38,4.831423722671732,-0.089774461116638,2.1980499818411166
39,4.8382904797817545,-0.09061604265901702,2.199611438364002
40,4.85042624638136,-0.09320066633079782,2.2023683266841085
41,4.856506516765646,-0.09443116232709237,2.2037482879779273
42,4.866908336692884,-0.09673706350393863,2.206107054676378
43,4.866922890836431,-0.09706649459566696,2.2061103532771047
44,4.866276678427472,-0.09691022598799903,2.205963888740582
45,4.863263389291717,-0.09595522066333473,2.2052807960193452
46,4.8618616409758655,-0.09476511622447115,2.2049629568262286
47,4.855128301834376,-0.09232508641920356,2.203435567888105
48,4.851816142396359,-0.09074415265376023,2.2026838498514394
49,4.8537988433087484,-0.08984397011728551,2.2031338686763338
50,4.854461198706615,-0.0886673663477815,2.2032841847357356
51,4.8474201416034015,-0.08573181058239454,2.2016857499660123
52,4.840727165105084,-0.0829334276957856,2.2001652585897005
53,4.835628158696387,-0.08043164085876109,2.1990061752292527
54,4.833869600567359,-0.07868310456934702,2.1986062859382893
55,4.841693966780832,-0.07904679429042627,2.200384958769904
56,4.8450977635198145,-0.07841684533285598,2.2011582777074015
57,4.856330185222222,-0.07957591783201745,2.2037082804269312
58,4.868000017103885,-0.0808176161774039,2.206354463159509
59,4.875229778774682,-0.08104663257829148,2.207992250614726
60,4.888569833977327,-0.08264058498654059,2.2110110433865606
