ExecutionDate,ForecastDate,Horizon,RMSE_Row
1957-01-01,1959-06-01,29,1.1338513652039837
1957-01-01,1959-07-01,30,0.936176445517787
1957-01-01,1959-08-01,31,0.8915104795348825
1957-01-01,1959-09-01,32,0.3902506484496143
1957-01-01,1959-10-01,33,0.39905489647585285
1957-01-01,1959-11-01,34,0.3366279219783921
1957-01-01,1959-12-01,35,0.09123580454282992
1957-01-01,1960-01-01,36,0.3505303223024394
1957-01-01,1960-02-01,37,0.5787492662730774
1957-01-01,1960-03-01,38,1.1940799244629443
1957-01-01,1960-04-01,39,1.2724746623880039
1957-01-01,1960-05-01,40,1.1767165874005667
1957-01-01,1960-06-01,41,2.133419835250923
1957-01-01,1960-07-01,42,2.0682991277664793
1957-01-01,1960-08-01,43,2.2119117766597514
1957-01-01,1960-09-01,44,2.020713356489134
1957-01-01,1960-10-01,45,2.2743418729838005
1957-01-01,1960-11-01,46,2.2595832670798672
1957-01-01,1960-12-01,47,2.4323865444304986
1957-01-01,1961-01-01,48,2.507597745445638
1957-01-01,1961-02-01,49,2.199611536056635
1957-01-01,1961-03-01,50,2.242747292192601
1957-01-01,1961-04-01,51,2.3573144275073643
1957-01-01,1961-05-01,52,2.2868198746626964
1957-01-01,1961-06-01,53,2.273460507266529
1957-01-01,1961-07-01,54,2.5404821082416715
1957-01-01,1961-08-01,55,2.489875041699802
1957-01-01,1961-09-01,56,2.4519276574181945
1957-01-01,1961-10-01,57,2.3916670122660553
1957-01-01,1961-11-01,58,2.3433087475804886
1957-01-01,1961-12-01,59,2.3539802329767894
1957-01-01,1962-01-01,60,2.2459404487155408
1957-02-01,1957-03-01,1,0.1253365463353819
1957-02-01,1957-04-01,2,0.21161427692701731
1957-02-01,1957-05-01,3,0.4461863910438301
1957-02-01,1957-06-01,4,0.5026409812680555
1957-02-01,1957-07-01,5,0.6225773346077623
1957-02-01,1957-08-01,6,0.3565506087559399
1957-02-01,1957-09-01,7,0.24133510085539037
1957-02-01,1957-10-01,8,0.3830733232905366
1957-02-01,1957-11-01,9,0.6304184801208292
1957-02-01,1957-12-01,10,0.4431938307832636
1957-02-01,1958-01-01,11,1.1298946238082153
1957-02-01,1958-02-01,12,2.1934365870638004
1957-02-01,1958-03-01,13,2.405500123821586
1957-02-01,1958-04-01,14,2.784531473169174
1957-02-01,1958-05-01,15,3.0681940452210497
1957-02-01,1958-06-01,16,3.3383240757220842
1957-02-01,1958-07-01,17,3.2361853104721057
1957-02-01,1958-08-01,18,2.4286031187947192
1957-02-01,1958-09-01,19,1.8357677056339017
1957-02-01,1958-10-01,20,1.6561263832156352
1957-02-01,1958-11-01,21,1.6553788971054426
1957-02-01,1958-12-01,22,1.6141367615957791
1957-02-01,1959-01-01,23,1.752293956557811
1957-02-01,1959-02-01,24,1.541732293367584
1957-02-01,1959-03-01,25,1.4782257726982801
1957-02-01,1959-04-01,26,1.5338128462862124
1957-02-01,1959-05-01,27,1.625278518508104
1957-02-01,1959-06-01,28,1.3347382590062895
1957-02-01,1959-07-01,29,1.1322409581280972
1957-02-01,1959-08-01,30,1.0827745446747399
1957-02-01,1959-09-01,31,0.576739542060191
1957-02-01,1959-10-01,32,0.5807970037057839
1957-02-01,1959-11-01,33,0.5136545156384325
1957-02-01,1959-12-01,34,0.26358083453026276
1957-02-01,1960-01-01,35,0.5182302155183753
1957-02-01,1960-02-01,36,0.7418427365751971
1957-02-01,1960-03-01,37,1.3526077922148942
1957-02-01,1960-04-01,38,1.4264796831845767
1957-02-01,1960-05-01,39,1.3262432895650198
1957-02-01,1960-06-01,40,2.278514365717327
1957-02-01,1960-07-01,41,2.209009105975886
1957-02-01,1960-08-01,42,2.348286156114232
1957-02-01,1960-09-01,43,2.1528022936224023
1957-02-01,1960-10-01,44,2.402196603021226
1957-02-01,1960-11-01,45,2.383255986574204
1957-02-01,1960-12-01,46,2.5519303001726565
1957-02-01,1961-01-01,47,2.6230663294623
1957-02-01,1961-02-01,48,2.3110593864185
1957-02-01,1961-03-01,49,2.3502293993685557
1957-02-01,1961-04-01,50,2.460886246010924
1957-02-01,1961-05-01,51,2.386537239747676
1957-02-01,1961-06-01,52,2.3693795564390876
1957-02-01,1961-07-01,53,2.6326592073656636
1957-02-01,1961-08-01,54,2.57836671548175
1957-02-01,1961-09-01,55,2.536790524067223
1957-02-01,1961-10-01,56,2.4729577221327803
1957-02-01,1961-11-01,57,2.42108392558716
1957-02-01,1961-12-01,58,2.4282964246589605
1957-02-01,1962-01-01,59,2.316854069703199
1957-02-01,1962-02-01,60,2.319597825107132
