horizon,mse,r_squared,rmse
1,0.2314617932513987,0.9809603011357907,0.4811047632807211
2,0.5358817549849545,0.9559574938379615,0.7320394490633374
3,0.8293923532876392,0.9319008428246865,0.9107098073962084
4,1.1061369555339275,0.9092729668134438,1.0517304576429873
5,1.3839394912891703,0.8866073089148316,1.1764095763335023
6,1.6750249404213915,0.8629058572807595,1.2942275458440031
7,1.9388608768824487,0.8414912015688277,1.3924298463055325
8,2.218370977836224,0.8188411817086472,1.4894196782090077
9,2.5711602190555034,0.7902640318264934,1.6034837757381593
10,2.987823675406544,0.756545459630089,1.7285322315208773
11,3.44600691135611,0.7195228712983145,1.8563423475631078
12,3.9291542385254883,0.6805519378122435,1.9822094335678782
13,4.388111822999707,0.6436475458653834,2.094782046657768
14,4.832921897393518,0.6079696997928392,2.1983907517530903
15,5.304888820827828,0.5701897322258116,2.303234425938408
16,5.765697332198225,0.5334112911637252,2.401186650845416
17,6.211083385692783,0.49796972728577704,2.492204523246995
18,6.655186719228623,0.46269630798791295,2.579764857352046
19,7.10152125900385,0.427298880968042,2.664867962771111
20,7.5294038693761935,0.39336295449898295,2.7439759236145265
21,7.895145546610195,0.3642232057113636,2.809830163303504
22,8.219096598189996,0.33839500203905437,2.8668966842545958
23,8.525528354066795,0.3139017448830016,2.919850741744652
24,8.82981606366991,0.28950090759480174,2.971500641707807
25,9.131537170740886,0.26525665325553427,3.021843339874006
26,9.421904605174538,0.24199802049189367,3.0695121119120117
27,9.694476494804595,0.22055923329315952,3.1135954288899828
28,9.973881096833471,0.1988471765920481,3.1581451988205784
29,10.25188932345049,0.17733800951501932,3.2018571678715606
30,10.50503839437638,0.15787190872116363,3.24114769709379
31,10.73904963950097,0.14001110378262904,3.277048922353917
32,10.956033987420263,0.1235595928649259,3.3099900282961974
33,11.165039418872256,0.10776754037137193,3.3414127878596886
34,11.361667936579398,0.09302376440933846,3.3707073347562226
35,11.548922542125773,0.07909743022003601,3.3983705716307298
36,11.728304723000043,0.06581613906903239,3.424661256679271
37,11.911660547631888,0.05231398537495424,3.451327360253137
38,12.093661809859595,0.0389656151604737,3.4775942560712276
39,12.253230894667594,0.02745917929116448,3.500461525951627
40,12.409235043258148,0.016320157178150274,3.5226744163005113
41,12.552099242849975,0.006252423622837844,3.5428941901854727
42,12.675986225535327,-0.00228538381211707,3.5603351282618503
43,12.799939561530742,-0.010814088164124769,3.5777003174568356
44,12.937499806665455,-0.020384927815660925,3.59687361560918
45,13.081244551680172,-0.030415296558256477,3.616800319575325
46,13.21615921453005,-0.03979572758019123,3.6354035834457292
47,13.345806455767955,-0.04874718287518598,3.6531912700771576
48,13.483061575861893,-0.0582606884325747,3.6719288631265576
49,13.611719240008965,-0.06731920879935238,3.6894063533323305
50,13.734917541715442,-0.07597776783015542,3.7060649672820687
51,13.854119274607442,-0.08431830909358173,3.72211220607432
52,13.967094411466409,-0.09207985012026709,3.737257605713902
53,14.087715815051371,-0.10049598389162884,3.753360602853311
54,14.215366623166185,-0.10941800563338133,3.7703271241586167
55,14.351143416324723,-0.11901325508253158,3.7882903025408075
56,14.480330747667097,-0.12808466143153807,3.805302977118523
57,14.614453231987406,-0.13744635410182182,3.8228854589154784
58,14.738198675991828,-0.14599073066352597,3.8390361649757647
59,14.863183194554805,-0.15464710695639972,3.855279911310566
60,14.999032605989349,-0.1641226453085618,3.8728584541639717
