execution_date,mse,r_squared,rmse
1956-06-01,3.8836539441016527,-4.669784812123016,1.9706988466281834
1956-07-01,1.001928115028634,-0.45989159754839126,1.0009635932583334
1956-08-01,2.20321920218069,-2.1997690517525736,1.484324493559508
1956-09-01,0.7789925097879711,-0.1248125762379706,0.8826055233160345
1956-10-01,0.7187603195032184,-0.03329306626478434,0.8477973339797775
1956-11-01,0.6704400519558399,0.036447774521401355,0.8188040375791023
1956-12-01,0.7141543336305504,-0.03183639982352782,0.845076525310312
1957-01-01,0.6731995947055364,0.02393638712934909,0.820487412886716
1957-02-01,0.6875326039509052,-0.00036936453467273367,0.8291758582779079
1957-03-01,0.704331640177039,-0.028316603093947013,0.8392446843305229
1957-04-01,0.7121657707944571,-0.04348025633861341,0.8438991472886183
1957-05-01,0.754532371239119,-0.10921915536680893,0.868638228055339
1957-06-01,0.8503640279835643,-0.2598592304621654,0.9221518464892667
1957-07-01,0.895395107245315,-0.333769461899287,0.9462531940476159
1957-08-01,0.8950099029469986,-0.3510385413045132,0.946049630276868
1957-09-01,0.9189462309346782,-0.41588318182659645,0.9586168321778405
1957-10-01,0.9418603338902514,-0.48458631662708007,0.9704948912231591
1957-11-01,0.9577676265817505,-0.5255849862946085,0.9786560307798396
1957-12-01,1.1181907956966695,-0.7863077278702495,1.0574454102679105
1958-01-01,1.4202296509367696,-1.267548623915813,1.1917338842781846
1958-02-01,2.306342230447991,-2.821812018803234,1.518664620792883
1958-03-01,4.206142113117709,-6.381770433956247,2.050888127889405
1958-04-01,7.216001468488349,-12.811395830322338,2.686261615794029
1958-05-01,7.938281385030146,-16.19664785831284,2.817495587402072
1958-06-01,6.213598956435817,-14.899720727984514,2.492709160017634
1958-07-01,2.7607734322439828,-7.380205170924491,1.661557532029506
1958-08-01,1.7398966496909622,-4.580931034550934,1.319051420412018
1958-09-01,0.7818962120853308,-1.5028163827788559,0.8842489536806537
1958-10-01,0.8077221332449749,-1.5507535676631283,0.8987336275254059
1958-11-01,0.6518175736937709,-1.0293747105473612,0.8073521992871332
1958-12-01,0.42428502038457244,-0.29917760869416643,0.6513716453642824
1959-01-01,0.6084582982808459,-0.8353269530546952,0.7800373697976565
1959-02-01,0.43425517396783186,-0.28432445684641694,0.6589804048435977
1959-03-01,0.3970592138365296,-0.15692652303750454,0.6301263475181225
1959-04-01,0.384535758575604,-0.10766011694483368,0.6201094730574627
1959-05-01,0.4610307256748717,-0.31153175459285376,0.6789924341808763
1959-06-01,0.5569031650981106,-0.5698125489907311,0.746259448917138
1959-07-01,0.4286271599907511,-0.20043639043767913,0.654696234898866
1959-08-01,0.4484798003046276,-0.2525154638821159,0.669686344720144
1959-09-01,0.46451649422842684,-0.35905464512972163,0.6815544690106777
1959-10-01,0.4809206502514785,-0.4751957700477265,0.6934844268269321
1959-11-01,0.45928018383489666,-0.46123492782752895,0.6777021350378768
1959-12-01,5.481525323903574,-18.16665543976782,2.3412657525158425
1960-01-01,10.616386734943527,-39.12899609584061,3.258279720181115
1960-02-01,2.9954479915391987,-10.343226973833206,1.7307362570707296
1960-03-01,0.5980575919828716,-1.1570149480823333,0.7733418338502525
1960-04-01,0.49384094858930144,-0.7007597626206035,0.7027381792597449
1960-05-01,0.4561023341710771,-0.5115460154978808,0.6753534883089575
1960-06-01,0.20759050619643776,0.32695896553476234,0.4556210115835723
1960-07-01,0.24774783116172835,0.2055124126733634,0.49774273592060425
1960-08-01,0.26557557190125564,0.15923877201278858,0.5153402486719387
1960-09-01,0.6156651072163105,-0.8817818792566356,0.7846432993509284
1960-10-01,0.9016720942102999,-1.7043878494281164,0.9495641601336373
1960-11-01,0.8722948116012127,-1.553445876943031,0.9339672433234544
1960-12-01,0.7847309695764941,-1.1901272327425687,0.8858504216720191
1961-01-01,1.10469098758492,-1.9379435852693532,1.0510428095871833
1961-02-01,1.0182529856179656,-1.5528142639737355,1.0090852221779714
1961-03-01,1.3665412159240955,-2.3104271795843303,1.1689915380036313
1961-04-01,1.2902789394539917,-2.0263954812452702,1.1359044587701872
1961-05-01,0.9422388681765532,-1.1560891357094416,0.9706898928991448
1961-06-01,0.8111673943931809,-0.8322364472384178,0.9006483189309692
1961-07-01,0.8066121840160947,-0.7951856781881395,0.8981159078961327
1961-08-01,0.8562734839695576,-0.8072265627611019,0.9253504654829745
1961-09-01,1.0111559340188665,-1.009206651233848,1.0055624963267407
1961-10-01,1.2350391808881558,-1.3611693981641557,1.1113231667198142
1961-11-01,1.0043741954324357,-0.8553796536983327,1.0021847112346285
1961-12-01,0.9056739440210654,-0.6616032018801248,0.9516690307144945
1962-01-01,0.9313633561614431,-0.72329425517735,0.9650716844677617
1962-02-01,1.2032883644653585,-1.2450997476401815,1.0969450143308728
1962-03-01,1.026283658420814,-0.9738692718432813,1.0130565919142
1962-04-01,1.130105266421389,-1.249710425209682,1.0630640932800755
1962-05-01,1.1844751587287994,-1.446387689762107,1.0883359585756593
1962-06-01,1.081989221483102,-1.291006107179835,1.0401871088814272
1962-07-01,1.2059272590739516,-1.6154963129206994,1.098147193719472
1962-08-01,1.0964179652632533,-1.4350810318691605,1.0470997876340409
1962-09-01,1.286920739086295,-1.9562282558436515,1.1344252902180447
1962-10-01,1.2896184010214151,-2.0632256631908703,1.1356136671515604
1962-11-01,1.376162233770374,-2.2676372721580806,1.1730994134217159
1962-12-01,1.242533745981625,-1.931513017450364,1.114689977519142
1963-01-01,1.397413233692792,-2.350273971084164,1.1821223429462755
1963-02-01,1.3768319672950267,-2.3515802539049497,1.1733848334178463
