ExecutionDate,ForecastDate,Horizon,Prediction,Actual
2004-06-01,2005-05-01,11,3.441183548241826,2.1365549546970564
2004-06-01,2005-06-01,12,3.501051550305656,2.1126400663473337
2004-06-01,2005-07-01,13,3.552996710879627,2.1529623237847915
2004-06-01,2005-08-01,14,3.593830400271909,2.161520730489961
2004-06-01,2005-09-01,15,3.6229141456991183,2.1755688490428335
2004-06-01,2005-10-01,16,3.6480310407451206,2.2744752289672663
2004-06-01,2005-11-01,17,3.668405602398794,2.4710245655898824
2004-06-01,2005-12-01,18,3.685270439169873,2.4984597374160344
2004-06-01,2006-01-01,19,3.699724425824238,2.5653762658236468
2004-06-01,2006-02-01,20,3.713412186430469,2.6077018749185847
2004-06-01,2006-03-01,21,3.725498900866664,2.7618376883495515
2004-06-01,2006-04-01,22,3.737566792594598,2.7556409232339596
2004-06-01,2006-05-01,23,3.7503373640886206,2.8740073283387395
2004-06-01,2006-06-01,24,3.7643761041305543,3.0043442510003917
2004-06-01,2006-07-01,25,3.7795895441121923,3.1142760039966886
2004-06-01,2006-08-01,26,3.7958882778432894,3.2641256243260734
2004-06-01,2006-09-01,27,3.813186784949902,3.3883760758493033
2004-06-01,2006-10-01,28,3.8314032619544816,3.458563072052455
2004-06-01,2006-11-01,29,3.850459460703682,3.595665820723505
2004-06-01,2006-12-01,30,3.870280533824232,3.6637242386226307
2004-06-01,2007-01-01,31,3.8901294163417495,3.758812450994952
2004-06-01,2007-02-01,32,3.909885621775045,3.8384284947907714
2004-06-01,2007-03-01,33,3.9294338980142105,3.937428138884064
2004-06-01,2007-04-01,34,3.9486640006476503,3.9585477838406407
2004-06-01,2007-05-01,35,3.9674704761489044,4.0896159231913884
2004-06-01,2007-06-01,36,3.9857524544944956,4.070545149680626
2004-06-01,2007-07-01,37,4.003413450802509,4.139939759486675
2004-06-01,2007-08-01,38,4.020361175599452,3.967137986655064
2004-06-01,2007-09-01,39,4.036507353340148,3.8810233880840057
2004-06-01,2007-10-01,40,4.0517675488216724,3.9591960924980634
2004-06-01,2007-11-01,41,4.066061001147818,3.9790110844650037
2004-06-01,2007-12-01,42,4.079310464915788,3.826115941566952
2004-06-01,2008-01-01,43,4.091561355580301,3.9414131301190003
2004-06-01,2008-02-01,44,4.10285711312123,3.9343131272702028
2004-06-01,2008-03-01,45,4.113239287972505,3.642188914891343
2004-06-01,2008-04-01,46,4.122747623213319,3.846044245823064
2004-06-01,2008-05-01,47,4.131420133184184,4.0535889478327825
2004-06-01,2008-06-01,48,4.139293178683351,4.382346356040548
2004-06-01,2008-07-01,49,4.1464015388923325,4.341405107390299
2004-06-01,2008-08-01,50,4.152778480172862,4.339133571887768
2004-06-01,2008-09-01,51,4.158455821871309,2.795860142353588
2004-06-01,2008-10-01,52,4.163463999260696,2.108358361088684
2004-06-01,2008-11-01,53,4.16783212374496,1.7778379767427597
2004-06-01,2008-12-01,54,4.171588040444423,1.6197099283991447
2004-06-01,2009-01-01,55,4.174793566438029,1.0772517251212819
2004-06-01,2009-02-01,56,4.1775078289269,0.8103511266661055
2004-06-01,2009-03-01,57,4.179787382326226,0.5629369425223972
2004-06-01,2009-04-01,58,4.181686320263925,0.6848402136821274
2004-06-01,2009-05-01,59,4.183256382707532,0.7042116605872396
2004-06-01,2009-06-01,60,4.18454705843137,0.5538814062658247
2005-03-01,2005-04-01,1,2.2158722755632803,2.134701296257739
2005-03-01,2005-05-01,2,2.263139397084448,2.1365549546970564
2005-03-01,2005-06-01,3,2.302619965645945,2.1126400663473337
2005-03-01,2005-07-01,4,2.337382370182417,2.1529623237847915
2005-03-01,2005-08-01,5,2.3744978227059703,2.161520730489961
2005-03-01,2005-09-01,6,2.4068919877403707,2.1755688490428335
2005-03-01,2005-10-01,7,2.4379910726404628,2.2744752289672663
2005-03-01,2005-11-01,8,2.4718694737949822,2.4710245655898824
2005-03-01,2005-12-01,9,2.507745622813811,2.4984597374160344
2005-03-01,2006-01-01,10,2.5410752441059876,2.5653762658236468
2005-03-01,2006-02-01,11,2.5761085677567057,2.6077018749185847
2005-03-01,2006-03-01,12,2.609396333221282,2.7618376883495515
2005-03-01,2006-04-01,13,2.6434390849625697,2.7556409232339596
2005-03-01,2006-05-01,14,2.678551553274611,2.8740073283387395
2005-03-01,2006-06-01,15,2.714022167824458,3.0043442510003917
2005-03-01,2006-07-01,16,2.751557704995276,3.1142760039966886
2005-03-01,2006-08-01,17,2.786039785146935,3.2641256243260734
