Maturity (Years),Execution Date,Horizon (Years),Metric,Value
4.0,2003-10-01,4.0,R-Squared,-4.2051803705414255
4.0,2003-10-01,5.0,RMSE,0.012901546045675668
4.0,2003-10-01,5.0,R-Squared,-4.14266652920338
5.0,2003-10-01,0.5,RMSE,0.006086740227328728
5.0,2003-10-01,0.5,R-Squared,-7.296607049491573
5.0,2003-10-01,1.0,RMSE,0.0075447680818670005
5.0,2003-10-01,1.0,R-Squared,-14.357656045540786
5.0,2003-10-01,2.0,RMSE,0.013599050180549334
5.0,2003-10-01,2.0,R-Squared,-14.62507239888878
5.0,2003-10-01,3.0,RMSE,0.014020978688040238
5.0,2003-10-01,3.0,R-Squared,-13.912726333069017
5.0,2003-10-01,4.0,RMSE,0.013435618614101103
5.0,2003-10-01,4.0,R-Squared,-6.437412206989007
5.0,2003-10-01,5.0,RMSE,0.013819231289906538
5.0,2003-10-01,5.0,R-Squared,-6.562328390057314
6.0,2003-10-01,0.5,RMSE,0.0057052117348389735
6.0,2003-10-01,0.5,R-Squared,-6.988131944939673
6.0,2003-10-01,1.0,RMSE,0.0072448511014052705
6.0,2003-10-01,1.0,R-Squared,-13.46926937103048
6.0,2003-10-01,2.0,RMSE,0.013706758471087275
6.0,2003-10-01,2.0,R-Squared,-12.264005919326381
6.0,2003-10-01,3.0,RMSE,0.014425776602559602
6.0,2003-10-01,3.0,R-Squared,-15.07666778408084
6.0,2003-10-01,4.0,RMSE,0.013995056691246255
6.0,2003-10-01,4.0,R-Squared,-8.465556576622626
6.0,2003-10-01,5.0,RMSE,0.014340457912825956
6.0,2003-10-01,5.0,R-Squared,-8.746354214074067
7.0,2003-10-01,0.5,RMSE,0.005143926706148119
7.0,2003-10-01,0.5,R-Squared,-6.719325397275823
7.0,2003-10-01,1.0,RMSE,0.006767859360480686
7.0,2003-10-01,1.0,R-Squared,-12.722422120076383
7.0,2003-10-01,2.0,RMSE,0.013576627178299142
7.0,2003-10-01,2.0,R-Squared,-10.388585350875996
7.0,2003-10-01,3.0,RMSE,0.014633317480332487
7.0,2003-10-01,3.0,R-Squared,-15.271949241684176
7.0,2003-10-01,4.0,RMSE,0.014362833915476249
7.0,2003-10-01,4.0,R-Squared,-10.385794649299976
7.0,2003-10-01,5.0,RMSE,0.014651835551290664
7.0,2003-10-01,5.0,R-Squared,-10.820317277444692
8.0,2003-10-01,0.5,RMSE,0.0046184550841517165
8.0,2003-10-01,0.5,R-Squared,-6.591115331274143
8.0,2003-10-01,1.0,RMSE,0.006292104513705818
8.0,2003-10-01,1.0,R-Squared,-12.012099965857908
8.0,2003-10-01,2.0,RMSE,0.013350968692475944
8.0,2003-10-01,2.0,R-Squared,-9.085171054242968
8.0,2003-10-01,3.0,RMSE,0.014698866856717643
8.0,2003-10-01,3.0,R-Squared,-14.72069997853916
8.0,2003-10-01,4.0,RMSE,0.01462250553372262
8.0,2003-10-01,4.0,R-Squared,-12.220773990669809
8.0,2003-10-01,5.0,RMSE,0.014850601090168098
8.0,2003-10-01,5.0,R-Squared,-12.628921096515327
9.0,2003-10-01,0.5,RMSE,0.004250607815662921
9.0,2003-10-01,0.5,R-Squared,-6.945013447298686
9.0,2003-10-01,1.0,RMSE,0.005914807531090164
9.0,2003-10-01,1.0,R-Squared,-11.734884735595985
9.0,2003-10-01,2.0,RMSE,0.013120439050552964
9.0,2003-10-01,2.0,R-Squared,-8.317291182901052
9.0,2003-10-01,3.0,RMSE,0.014751138301417768
9.0,2003-10-01,3.0,R-Squared,-14.261716309919597
9.0,2003-10-01,4.0,RMSE,0.01483835233836006
9.0,2003-10-01,4.0,R-Squared,-13.639565454292038
9.0,2003-10-01,5.0,RMSE,0.015104607267930682
9.0,2003-10-01,5.0,R-Squared,-14.812971755057355
10.0,2003-10-01,0.5,RMSE,0.004073393466384251
10.0,2003-10-01,0.5,R-Squared,-7.452401810546897
10.0,2003-10-01,1.0,RMSE,0.005784132928040678
10.0,2003-10-01,1.0,R-Squared,-11.974770555705245
10.0,2003-10-01,2.0,RMSE,0.012996272552868367
10.0,2003-10-01,2.0,R-Squared,-8.055279042209794
10.0,2003-10-01,3.0,RMSE,0.014795409536468367
10.0,2003-10-01,3.0,R-Squared,-13.99086097213036
10.0,2003-10-01,4.0,RMSE,0.014963609294936205
10.0,2003-10-01,4.0,R-Squared,-14.332718914714013
10.0,2003-10-01,5.0,RMSE,0.015249565156708578
10.0,2003-10-01,5.0,R-Squared,-15.972600663035287
0.25,2003-09-01,0.5,RMSE,0.003980072651949425
0.25,2003-09-01,0.5,R-Squared,-37.99264415752579
0.25,2003-09-01,1.0,RMSE,0.00628120541366401
0.25,2003-09-01,1.0,R-Squared,-170.02488827558926
0.25,2003-09-01,2.0,RMSE,0.01000759118845775
0.25,2003-09-01,2.0,R-Squared,-642.5124852187718
0.25,2003-09-01,3.0,RMSE,0.010787947996209349
0.25,2003-09-01,3.0,R-Squared,-8.352380776004173
0.25,2003-09-01,4.0,RMSE,0.00983771934348621
0.25,2003-09-01,4.0,R-Squared,-0.8628882147802328
0.25,2003-09-01,5.0,RMSE,0.00995722618150006
0.25,2003-09-01,5.0,R-Squared,-0.5159283335631548
0.5,2003-09-01,0.5,RMSE,0.004541168351312037
0.5,2003-09-01,0.5,R-Squared,-20.82629387365469
0.5,2003-09-01,1.0,RMSE,0.0067062062973452215
0.5,2003-09-01,1.0,R-Squared,-78.84156821851637
0.5,2003-09-01,2.0,RMSE,0.010444685917453194
0.5,2003-09-01,2.0,R-Squared,-298.74356936255384
0.5,2003-09-01,3.0,RMSE,0.01073291307977862
0.5,2003-09-01,3.0,R-Squared,-5.805640981036014
0.5,2003-09-01,4.0,RMSE,0.009685807855514306
0.5,2003-09-01,4.0,R-Squared,-0.6133961830478982
0.5,2003-09-01,5.0,RMSE,0.009486809865641713
0.5,2003-09-01,5.0,R-Squared,-0.25546563675234624
1.0,2003-09-01,0.5,RMSE,0.005041066378269312
1.0,2003-09-01,0.5,R-Squared,-7.7943757219026875
1.0,2003-09-01,1.0,RMSE,0.0066192957103042545
1.0,2003-09-01,1.0,R-Squared,-21.491865584567435
1.0,2003-09-01,2.0,RMSE,0.01055955034243861
1.0,2003-09-01,2.0,R-Squared,-80.41438029255988
1.0,2003-09-01,3.0,RMSE,0.010407971755667255
1.0,2003-09-01,3.0,R-Squared,-3.9862193955277547
1.0,2003-09-01,4.0,RMSE,0.009296543841388762
1.0,2003-09-01,4.0,R-Squared,-0.3694680325348385
1.0,2003-09-01,5.0,RMSE,0.0090882505507206
1.0,2003-09-01,5.0,R-Squared,-0.12129167375966143
2.0,2003-09-01,0.5,RMSE,0.005202201467665331
2.0,2003-09-01,0.5,R-Squared,-3.9238496478758167
2.0,2003-09-01,1.0,RMSE,0.006484876840861727
2.0,2003-09-01,1.0,R-Squared,-11.182368071085936
2.0,2003-09-01,2.0,RMSE,0.011345671292061928
