Actuals,Predictions
8.110439531761493,7.645012633369855
8.038494236788978,7.465086273744838
7.97019238576377,7.452360573400841
7.712998261081414,7.630042586267256
7.66232530101714,7.673737571136886
7.404131367955429,7.719889204354129
7.366234926589821,7.789773657305125
7.295881916895787,7.734537022518576
6.656821152030615,7.664965498266936
6.3641959856781725,7.487626284525226
6.2156625663087475,7.450629367328165
5.85275010106253,7.3182825901955955
5.630293805449339,7.334508290426073
5.709671330645452,7.309211858689443
5.696357958754043,6.761490276364531
5.63239308716088,6.498959391749297
5.4475123072740415,6.3556450410005025
5.221197764038472,6.006298570949735
4.947418923577481,5.7429536804196495
4.478348975034654,5.754842081619039
3.9254791494106924,5.717570364761278
3.896083522806338,5.628451990674716
3.9367320296173176,5.443203610659796
4.050676076176253,5.26115221622326
3.6903759406519394,5.0477359076307655
3.7216101207695367,4.65081088057228
3.6268583510075056,4.230461332478172
3.2301176212882483,4.208437138533484
3.2390571983374614,4.21245327921917
2.7599398612041823,4.292153635252627
3.0363864293766274,4.01830171465294
3.3118580396374075,4.0349520406682
3.1057517817486033,3.95226836414735
2.9633575248754562,3.639728048935566
3.006382124744697,3.6512763172028433
2.9500140391710286,3.2578936494232957
2.9782885140459645,3.469012216092855
3.1467173450517443,3.714712620318559
3.0973665114149056,3.556554512859083
3.117916922678263,3.421431478075007
3.1009879086303687,3.465542603078538
3.000696395669054,3.4126525100011262
3.1312917283833492,3.4223923904315945
3.2411332630950342,3.5640523154756965
3.0886073031849524,3.5302200680599807
3.060859495404469,3.514833602813464
3.4589619214186764,3.4807026865204205
3.603264263014912,3.3897467757570707
4.055069112569138,3.4723819519445698
4.394596621365777,3.579551649707865
4.362225809620412,3.458462247327335
4.477390855102326,3.431829538063778
4.736660532731167,3.721610889518313
4.946349238703331,3.8498600278896444
5.262141131529189,4.214155186490987
5.848911784587639,4.466512284598813
5.936178643036312,4.432729014619919
6.096715376130245,4.533110745806434
5.9851384725252,4.760505566284331
5.930249778985599,4.956454712234656
5.918145222978934,5.2180768019242
5.829872317467481,5.682532865125284
5.576034653623537,5.76822451295607
5.5756897644436645,5.898626308878791
5.465423174175921,5.799793345890491
5.470111842090266,5.757979957525966
5.548144603980418,5.7430968983358035
5.5061757598303,5.690823243463921
5.128685157432393,5.483636481903449
5.049083758661008,5.477453909851646
5.051521218550395,5.376811757339968
5.113253785726742,5.37625444753467
5.16516286409942,5.4157188472085
5.188150116989281,5.377717337782855
5.1916931614683,5.060468777039884
5.32441033591765,4.976878682767431
5.30639026790758,5.018023804359813
5.07347196597742,5.0642359828423995
5.170095874966443,5.130414133738567
5.1545580574636,5.185599281404816
5.17812210758825,5.192509260792357
5.171218567507894,5.294972485783558
5.223619691430037,5.275147373602735
5.3481286158881005,5.072492572907175
5.2990492795623565,5.153040788069969
5.0701134940694494,5.144075352520959
5.137376844842053,5.1631086415747385
5.22466784064181,5.1596592051140835
5.222595492364986,5.19486318232687
5.119304401431499,5.28810703706748
5.217771877792204,5.222057526873377
5.255759666405361,5.012732184071904
5.364524429363084,5.025044110233668
5.204613080614478,5.077167101095132
5.30028792587165,5.051255478064947
5.150332584917288,4.974536628550322
5.052896621443972,5.062870870638803
5.122508727615976,5.10340111034535
5.130043765254117,5.191834254810947
5.108189206809681,5.046406494306714
4.90373019908584,5.1190150334662405
4.380452721551185,4.970175156750068
4.53895180358097,4.861171345932796
4.5624567121319055,4.904825435411743
4.468076708740643,4.921302081017786
4.451071532583581,4.902259904663294
4.621200847876021,4.756404476395258
4.430948484652052,4.345800681366123
4.520696349871862,4.476334897494005
4.603882512160371,4.51967327704054
4.793360243054134,4.447988798645734
4.679579888049453,4.44228381724336
4.969627883664377,4.58581836825571
4.712045436445894,4.406920390772395
4.846225331721494,4.467528981937694
5.184079564190768,4.604515927054117
5.314321045740083,4.752375085158246
5.6058271783526,4.638145639449208
5.721638839425383,4.913721389316142
5.882802032318587,4.725541662400868
5.687879762791498,4.866370066819546
5.4832965304907235,5.137469782557175
5.8632916686569905,5.2491618962570366
6.165957274503015,5.491328616301738
6.289544038191826,5.593179050060195
6.1551343288688996,5.738117073549893
6.362084998621532,5.642549573988367
6.108017903381288,5.449262961370804
5.745272518524688,5.743813446032474
4.82749238681723,6.031930622176604
4.849989249231193,6.1307525563830225
4.290438062789706,5.978214143890538
3.7973904136986354,6.17537141720217
3.491354521385634,5.953434380217049
3.5313541707494673,5.632341444633965
3.4980002340521015,4.879965553268174
3.2503491647297906,4.937500739140612
2.3380390079846505,4.496849160382234
1.9332192997213444,4.08071191578906
1.7131070433251803,3.8307406813707017
1.6582630462562717,3.9077344335517052
1.737635796919084,3.865626151632421
1.7378265115537206,3.596255853999239
1.830576511823111,2.8168419932033717
1.7538471497543484,2.491989069226572
1.7224725480541467,2.214275377913203
1.636664488010919,2.099349240727627
1.5818580407074234,2.1146198862525716
1.575833042969056,2.1071899359454243
1.3993182316577844,2.1798657471231113
1.300660114461927,2.1455667018252362
1.114262595540939,2.180799810835797
1.0039766512181534,2.1334910755604866
0.9869527676948496,2.0878404503955537
1.008631789649729,2.1027292824307584
0.9207457678136864,1.9875186897544408
0.9127967094878053,1.9077726806319377
0.8765158047029832,1.75429792029806
0.6025870887121275,1.6572316742227735
0.7236833810872232,1.6425588791565435
0.7640278292791894,1.6824530406904143
0.6820242245911158,1.6512630424987838
0.750745455277136,1.639846728811277
0.8183328617506397,1.5338291188160709
0.6760192410240541,1.2407529600264287
0.6976433645381211,1.3168450422234024
0.7319545600278046,1.3516102555796017
0.7398462666898783,1.2958395828074578
0.9113463343402511,1.365432823757568
1.072876826166686,1.3866734437250943
1.3149549978266295,1.2488705646102902
1.4504439535349563,1.2725111047720072
1.5269884218566432,1.3369062798334632
1.704419236507316,1.359522679184197
1.889263342639391,1.516804558435769
2.129365431484897,1.6633248319419638
2.176933908673051,1.9045086277044945
2.4333480266874314,2.0408267975284775
2.7274031478054352,2.0958784658641423
2.8229645656222266,2.2239326652882747
2.9008037310504853,2.3859602421514197
2.9314668632727248,2.6153668751008734
3.1394829237484596,2.676986304995959
3.405363280550229,2.8556584683057173
3.5194888629158774,3.0592094858961993
3.5500348747798753,3.166092743535876
3.9227509272515984,3.2477688593083043
4.057182446895372,3.279505129911208
4.109368937534272,3.417175264140048
4.441524906373297,3.6168483118541723
4.569033350608588,3.75369782698594
4.6662735761776934,3.831067790901911
4.746268665806784,4.29058211576548
4.883071465508752,4.3989125180756075
4.968069011849181,4.344308133490988
5.079478635405379,4.568137625154089
5.0976369004179976,4.711976268363159
4.838196484401887,4.731395521220761
5.119447483200695,4.755599105713008
5.121624004366656,4.897390573897495
4.9458456051949025,4.969195509308378
5.0750563588099515,5.047271360427151
5.162605022465513,5.104639397387872
5.062372311594467,4.933131279268347
4.8824943672339085,5.066895590781452
4.828602312008247,4.956173937588876
4.7482182860337785,4.75158675245209
5.008307344438251,4.868447334428728
4.137885961168864,4.912056878040455
3.7685107958419737,4.854578310857264
3.999039717141771,4.774253521051001
3.1739682181686373,4.778571067402414
3.1691927685517833,4.7642339020025055
1.763899584191845,5.0061467104652175
1.7786125655597347,4.311082871104174
1.159249757282741,3.9774457106589254
1.3708943918517733,4.1744570119415405
1.9176185065526974,3.491068228383576
1.8621716688966992,3.5429009488111154
1.689729011424554,2.367883137569362
1.741427669972279,2.3869879015177524
1.0548979110879728,1.8761563788410416
0.20937130856495625,2.0716437443951743
-0.38341730162173093,2.534982271140528
-0.5031221971514361,2.5244918846879836
-0.4073945088482979,2.4644970823029277
-0.28151868000002384,2.542610103624749
-0.43826696931357334,1.8574718378433837
-0.6379029293025831,1.0369030240559074
-0.6526485305759813,0.3362518798620652
-0.4557116356505021,-0.06566163631336627
-0.5318573975076355,-0.18930036821599852
