Actuals,Predictions
3.3118580396374075,5.436457215877827
3.1057517817486033,5.475397152654487
2.9633575248754562,5.590658726527796
3.006382124744697,5.639307720674926
2.9500140391710286,5.723123153059849
2.9782885140459645,5.8101447860695865
3.1467173450517443,5.795808600029219
3.0973665114149056,5.698646902882923
3.117916922678263,5.6592054860423335
3.1009879086303687,5.621163808772389
3.000696395669054,5.512038985246271
3.1312917283833492,5.486084215971302
3.2411332630950342,5.391400542132943
3.0886073031849524,5.200539590741128
3.060859495404469,4.885249661829553
3.4589619214186764,4.86485840374662
3.603264263014912,4.799826650419409
4.055069112569138,4.767421460146606
4.394596621365777,4.764657620783198
4.362225809620412,4.8808901393042525
4.477390855102326,4.966821612331199
4.736660532731167,4.9217447514704515
4.946349238703331,4.910432193540689
5.262141131529189,4.9097761112914995
5.848911784587639,4.707335830485899
5.936178643036312,4.540787903186742
6.096715376130245,4.472554212992734
5.9851384725252,4.465089052724089
5.930249778985599,4.518149824280835
5.918145222978934,4.5242867334477
5.829872317467481,4.63105229142602
5.576034653623537,4.634559376500891
5.5756897644436645,4.5096173258588665
5.465423174175921,4.515650361239288
5.470111842090266,4.343989099076748
5.548144603980418,4.393972545686971
5.5061757598303,4.4142536067401865
5.128685157432393,4.415493168783011
5.049083758661008,4.409632438030848
5.051521218550395,4.443849510305131
5.113253785726742,4.443732520526859
5.16516286409942,4.455010989038883
5.188150116989281,4.445450428930093
5.1916931614683,4.373970446797348
5.32441033591765,4.366436032698938
5.30639026790758,4.3322588018016726
5.07347196597742,4.259630413663845
5.170095874966443,4.278563924869706
5.1545580574636,4.338132184265885
5.17812210758825,4.325090043643238
5.171218567507894,4.346165728372252
5.223619691430037,4.443666407461977
5.3481286158881005,4.519069508085629
5.2990492795623565,4.686178905294989
5.0701134940694494,4.825319850198013
5.137376844842053,4.7968321273279715
5.22466784064181,4.833974866702925
5.222595492364986,4.857845762249433
5.119304401431499,4.926829774155072
5.217771877792204,4.9693361241855305
5.255759666405361,5.0232556922689975
5.364524429363084,5.077770232210458
5.204613080614478,5.049326131275301
5.30028792587165,4.97073496330185
5.150332584917288,4.929922092630853
5.052896621443972,4.946872783093565
5.122508727615976,4.772658987970125
5.130043765254117,4.704884668905483
5.108189206809681,4.692947789000025
4.90373019908584,4.624539021146369
4.380452721551185,4.690366547823391
4.53895180358097,4.666925501819432
4.5624567121319055,4.545816168943742
4.468076708740643,4.464095913639769
4.451071532583581,4.356761749013543
4.621200847876021,4.1473997064887556
4.430948484652052,4.23974624512051
4.520696349871862,4.254244810043761
4.603882512160371,4.201056553250609
4.793360243054134,4.201536191104177
4.679579888049453,4.240084410128485
4.969627883664377,4.216455243757395
4.712045436445894,4.191984380992727
4.846225331721494,4.203428100435435
5.184079564190768,4.130989186618729
5.314321045740083,4.145130670288584
5.6058271783526,4.146556720377651
5.721638839425383,4.145385084029598
5.882802032318587,4.204969576027393
5.687879762791498,4.146546502969311
5.4832965304907235,4.066290231528551
5.8632916686569905,4.041149490470349
6.165957274503015,4.024536482790318
6.289544038191826,4.004671442597015
6.1551343288688996,4.02515657537813
6.362084998621532,4.0526239246558005
6.108017903381288,4.158320416923213
5.745272518524688,4.159430632369918
4.82749238681723,4.000792257337895
4.849989249231193,4.0088736634016495
4.290438062789706,3.920317310534945
3.7973904136986354,3.882642696902507
3.491354521385634,3.896295881374263
3.5313541707494673,3.9262482529573526
3.4980002340521015,3.8520180415942558
3.2503491647297906,3.7822801114854196
2.3380390079846505,3.756168363050607
1.9332192997213444,3.7042657138500936
1.7131070433251803,3.684360103131831
1.6582630462562717,3.660747804820874
1.737635796919084,3.687313636519674
1.7378265115537206,3.8324839280997356
1.830576511823111,3.820187012115837
1.7538471497543484,3.8512742839346474
1.7224725480541467,3.990846993400952
