execution_date,forecast_date,horizon,rmse_row
1956-06-01,1956-07-01,1,0.6237666946401492
1956-06-01,1956-08-01,2,1.0601720187072763
1956-06-01,1956-09-01,3,1.0802871784550132
1956-06-01,1956-10-01,4,0.40395436416044006
1956-06-01,1956-11-01,5,0.5388090650785888
1956-06-01,1956-12-01,6,0.7002454887452807
1956-06-01,1957-01-01,7,0.5832895370249859
1956-06-01,1957-02-01,8,0.4809661473672533
1956-06-01,1957-03-01,9,0.5462019897286678
1956-06-01,1957-04-01,10,0.5500917117846775
1956-06-01,1957-05-01,11,0.8011092791511532
1956-06-01,1957-06-01,12,1.1868324291955785
1956-06-01,1957-07-01,13,0.5250348866399701
1956-06-01,1957-08-01,14,0.6926222129333954
1956-06-01,1957-09-01,15,0.988704149608385
1956-06-01,1957-10-01,16,1.4474293035314267
1956-06-01,1957-11-01,17,2.512250252741138
1956-06-01,1957-12-01,18,3.438587499068426
1956-06-01,1958-01-01,19,3.8709559218381386
1956-06-01,1958-02-01,20,3.468889657736339
1956-06-01,1958-03-01,21,3.7213433964986544
1956-06-01,1958-04-01,22,4.779001179196255
1956-06-01,1958-05-01,23,4.8780981544458
1956-06-01,1958-06-01,24,5.111583325262722
1956-06-01,1958-07-01,25,4.005077370659371
1956-06-01,1958-08-01,26,2.9196323021981545
1956-06-01,1958-09-01,27,2.730501780231198
1956-06-01,1958-10-01,28,2.543082953923748
1956-06-01,1958-11-01,29,2.9599447501154756
1956-06-01,1958-12-01,30,2.7859529890520616
1956-06-01,1959-01-01,31,2.5596575079870023
1956-06-01,1959-02-01,32,1.6681922511927998
1956-06-01,1959-03-01,33,1.724541531000963
1956-06-01,1959-04-01,34,2.0708654181393387
1956-06-01,1959-05-01,35,1.0149737607491884
1956-06-01,1959-06-01,36,0.84830029798235
1956-06-01,1959-07-01,37,0.03691232481261153
1956-06-01,1959-08-01,38,0.598963344122486
1956-06-01,1959-09-01,39,0.5474642448619265
1956-06-01,1959-10-01,40,1.274700981526696
1956-06-01,1959-11-01,41,1.2639353971399019
1956-06-01,1959-12-01,42,0.929486050162935
1956-06-01,1960-01-01,43,1.4237778678547013
1956-06-01,1960-02-01,44,1.3884904072731303
1956-06-01,1960-03-01,45,1.925646130660764
1956-06-01,1960-04-01,46,1.8660828462649106
1956-06-01,1960-05-01,47,1.09452517388871
1956-06-01,1960-06-01,48,1.7399956237118213
1956-06-01,1960-07-01,49,2.3326524268049607
1956-06-01,1960-08-01,50,3.395105546118911
1956-06-01,1960-09-01,51,3.581349308314199
1956-06-01,1960-10-01,52,3.004339547468381
1956-06-01,1960-11-01,53,2.9744891996959897
1956-06-01,1960-12-01,54,3.517604746672947
1956-06-01,1961-01-01,55,3.6984894354820903
1956-06-01,1961-02-01,56,3.4876261057833093
1956-06-01,1961-03-01,57,3.79628228402151
1956-06-01,1961-04-01,58,3.7682275332405983
1956-06-01,1961-05-01,59,3.9665209689505447
1956-06-01,1961-06-01,60,2.6205508673830242
1956-07-01,1956-08-01,1,0.3413958016225407
1956-07-01,1956-09-01,2,0.30061179017175577
1956-07-01,1956-10-01,3,0.4021386539977798
1956-07-01,1956-11-01,4,0.26262379360635024
1956-07-01,1956-12-01,5,0.07138507259873594
1956-07-01,1957-01-01,6,1.3018990410501963
1956-07-01,1957-02-01,7,1.120736271368971
1956-07-01,1957-03-01,8,1.0820490401901803
1956-07-01,1957-04-01,9,0.9565786213720642
1956-07-01,1957-05-01,10,1.0551269065451137
1956-07-01,1957-06-01,11,1.2674633556443755
1956-07-01,1957-07-01,12,0.3726087387443404
1956-07-01,1957-08-01,13,0.3621632641289003
1956-07-01,1957-09-01,14,0.49936650594401977
1956-07-01,1957-10-01,15,0.818423791953975
1956-07-01,1957-11-01,16,1.7602721889652087
1956-07-01,1957-12-01,17,2.578394798783886
1956-07-01,1958-01-01,18,2.9155556211417384
1956-07-01,1958-02-01,19,2.4297461836616603
1956-07-01,1958-03-01,20,2.608557563335863
1956-07-01,1958-04-01,21,3.6014696815490574
1956-07-01,1958-05-01,22,3.643654770765835
1956-07-01,1958-06-01,23,3.827123962599712
1956-07-01,1958-07-01,24,2.6766707192281607
1956-07-01,1958-08-01,25,1.5526177037121789
1956-07-01,1958-09-01,26,1.3295757420618697
1956-07-01,1958-10-01,27,1.1123755888100464
1956-07-01,1958-11-01,28,1.5030872832705022
1956-07-01,1958-12-01,29,1.3061373504187845
1956-07-01,1959-01-01,30,1.0596889158524558
1956-07-01,1959-02-01,31,0.15053559328578237
1956-07-01,1959-03-01,32,0.1913622595332254
1956-07-01,1959-04-01,33,0.5240655950332975
1956-07-01,1959-05-01,34,0.543776182375729
1956-07-01,1959-06-01,35,0.720932988486437
1956-07-01,1959-07-01,36,1.5415165489376497
1956-07-01,1959-08-01,37,0.9875306953220702
1956-07-01,1959-09-01,38,1.0461027875549447
1956-07-01,1959-10-01,39,0.32506832740068203
1956-07-01,1959-11-01,40,0.34127215662639054
1956-07-01,1959-12-01,41,0.6804894109945039
1956-07-01,1960-01-01,42,0.19037743563156262
1956-07-01,1960-02-01,43,0.2293289054413985
1956-07-01,1960-03-01,44,0.3046152341610413
1956-07-01,1960-04-01,45,0.2422371377581718
1956-07-01,1960-05-01,46,0.5317874162612859
1956-07-01,1960-06-01,47,0.11152122470544601
1956-07-01,1960-07-01,48,0.7022836894386038
1956-07-01,1960-08-01,49,1.7630769533005246
1956-07-01,1960-09-01,50,1.9478664069461016
1956-07-01,1960-10-01,51,1.3695825051084891
1956-07-01,1960-11-01,52,1.3386159263198925
1956-07-01,1960-12-01,53,1.8807536343503504
1956-07-01,1961-01-01,54,2.0607817624265503
1956-07-01,1961-02-01,55,1.8491681456345979
1956-07-01,1961-03-01,56,2.1571671562871853
1956-07-01,1961-04-01,57,2.1285368264793934
1956-07-01,1961-05-01,58,2.326326164455792
1956-07-01,1961-06-01,59,0.9799145877583313
1956-07-01,1961-07-01,60,1.28386978634604
1956-08-01,1956-09-01,1,0.15140558240978996
1956-08-01,1956-10-01,2,0.94911135891411
1956-08-01,1956-11-01,3,0.888313677525066
1956-08-01,1956-12-01,4,0.7612197806843268
1956-08-01,1957-01-01,5,2.041858419173251
1956-08-01,1957-02-01,6,1.8976567181366477
