execution_date,indicator,metric,model,target_col,value
1956-06-01,const,coefficient,AR(1) + Inflation (UCSV) - MRM,beta3,-0.0076803151278123935
1956-06-01,const,p_value,AR(1) + Inflation (UCSV) - MRM,beta3,0.9758638499498671
1956-06-01,beta3,coefficient,AR(1) + Inflation (UCSV) - MRM,beta3,0.8748562654250035
1956-06-01,beta3,p_value,AR(1) + Inflation (UCSV) - MRM,beta3,1.819295747173448e-07
1956-06-01,inflation,coefficient,AR(1) + Inflation (UCSV) - MRM,beta3,1.6351318291009591
1956-06-01,inflation,p_value,AR(1) + Inflation (UCSV) - MRM,beta3,0.7773182060329844
1956-06-01,model,adjusted_r_squared,AR(1) + Inflation (UCSV) - MRM,beta3,0.8303276934656225
1956-06-01,model,n_obs,AR(1) + Inflation (UCSV) - MRM,beta3,25.0
1956-07-01,const,coefficient,AR(1) + Inflation (UCSV) - MRM,beta3,-0.12892576208810316
1956-07-01,const,p_value,AR(1) + Inflation (UCSV) - MRM,beta3,0.5977382741498414
1956-07-01,beta3,coefficient,AR(1) + Inflation (UCSV) - MRM,beta3,0.8321897786253618
1956-07-01,beta3,p_value,AR(1) + Inflation (UCSV) - MRM,beta3,5.150880536309665e-07
1956-07-01,inflation,coefficient,AR(1) + Inflation (UCSV) - MRM,beta3,1.1909582254993958
1956-07-01,inflation,p_value,AR(1) + Inflation (UCSV) - MRM,beta3,0.3309194097786968
1956-07-01,model,adjusted_r_squared,AR(1) + Inflation (UCSV) - MRM,beta3,0.8375314495026638
1956-07-01,model,n_obs,AR(1) + Inflation (UCSV) - MRM,beta3,26.0
1956-08-01,const,coefficient,AR(1) + Inflation (UCSV) - MRM,beta3,0.01678658434559166
1956-08-01,const,p_value,AR(1) + Inflation (UCSV) - MRM,beta3,0.9046048851330388
1956-08-01,beta3,coefficient,AR(1) + Inflation (UCSV) - MRM,beta3,0.8951220990078688
1956-08-01,beta3,p_value,AR(1) + Inflation (UCSV) - MRM,beta3,1.4329352307267293e-09
1956-08-01,inflation,coefficient,AR(1) + Inflation (UCSV) - MRM,beta3,0.26692116449601544
1956-08-01,inflation,p_value,AR(1) + Inflation (UCSV) - MRM,beta3,0.34604958338387015
1956-08-01,model,adjusted_r_squared,AR(1) + Inflation (UCSV) - MRM,beta3,0.8499723064214545
1956-08-01,model,n_obs,AR(1) + Inflation (UCSV) - MRM,beta3,27.0
1956-09-01,const,coefficient,AR(1) + Inflation (UCSV) - MRM,beta3,0.006070145908437005
1956-09-01,const,p_value,AR(1) + Inflation (UCSV) - MRM,beta3,0.9662718805770365
1956-09-01,beta3,coefficient,AR(1) + Inflation (UCSV) - MRM,beta3,0.8851498867858412
1956-09-01,beta3,p_value,AR(1) + Inflation (UCSV) - MRM,beta3,1.8385941043314426e-09
1956-09-01,inflation,coefficient,AR(1) + Inflation (UCSV) - MRM,beta3,0.280614547727948
1956-09-01,inflation,p_value,AR(1) + Inflation (UCSV) - MRM,beta3,0.3176589804966114
1956-09-01,model,adjusted_r_squared,AR(1) + Inflation (UCSV) - MRM,beta3,0.8671765047105154
1956-09-01,model,n_obs,AR(1) + Inflation (UCSV) - MRM,beta3,28.0
1956-10-01,const,coefficient,AR(1) + Inflation (UCSV) - MRM,beta3,0.009946110888703551
1956-10-01,const,p_value,AR(1) + Inflation (UCSV) - MRM,beta3,0.9448140697760667
